,dropoff_community_area,dropoff_ca,start_hour,cal_day_desc,average_speed,total_trips,avg_trips
362,11,JEFFERSON PARK,19,Weekend/Holidays,35.58855248,421,3.629310345
363,5,NORTH CENTER,2,Weekdays,28.84092543,702,6.051724138
364,30,SOUTH LAWNDALE,13,Weekdays,25.40181933,421,3.629310345
365,21,AVONDALE,6,Weekend/Holidays,30.59189206,371,3.198275862
366,4,LINCOLN SQUARE,13,Weekdays,22.78331825,3232,27.86206897
367,3,UPTOWN,11,Weekdays,22.77211955,5886,50.74137931
368,32,LOOP,2,Weekdays,26.53568977,6947,59.88793103
369,28,NEAR WEST SIDE,7,Weekend/Holidays,28.10007226,4888,42.13793103
370,7,LINCOLN PARK,20,Weekdays,25.06777738,41463,357.4396552
371,28,NEAR WEST SIDE,10,Weekend/Holidays,22.39358028,11090,95.60344828
372,13,NORTH PARK,17,Weekend/Holidays,24.79347888,251,2.163793103
373,24,WEST TOWN,0,Weekend/Holidays,21.62260508,12837,110.6637931
374,8,NEAR NORTH SIDE,6,Weekend/Holidays,31.75650536,5890,50.77586207
375,33,NEAR SOUTH SIDE,22,Weekend/Holidays,24.58592773,5148,44.37931034
376,64,CLEARING,9,Weekdays,39.4194489,188,1.620689655
377,24,WEST TOWN,16,Weekdays,17.05804062,21614,186.3275862
378,31,LOWER WEST SIDE,6,Weekdays,34.95873969,461,3.974137931
379,4,LINCOLN SQUARE,14,Weekdays,23.72923045,3553,30.62931034
380,21,AVONDALE,4,Weekend/Holidays,28.93297419,919,7.922413793
381,4,LINCOLN SQUARE,13,Weekend/Holidays,21.57494556,1002,8.637931034
382,22,LOGAN SQUARE,9,Weekdays,25.2804376,1936,16.68965517
383,7,LINCOLN PARK,1,Weekdays,29.06621387,6290,54.22413793
384,34,ARMOUR SQUARE,15,Weekdays,21.53456006,1790,15.43103448
385,31,LOWER WEST SIDE,11,Weekdays,26.3730064,1203,10.37068966
386,77,EDGEWATER,21,Weekdays,29.22001483,6545,56.42241379
387,24,WEST TOWN,6,Weekdays,31.29017823,2220,19.13793103
388,7,LINCOLN PARK,20,Weekend/Holidays,26.31492593,9921,85.52586207
389,13,NORTH PARK,4,Weekdays,14.78211422,185,1.594827586
390,7,LINCOLN PARK,3,Weekdays,25.01604737,2035,17.54310345
391,25,AUSTIN,10,Weekdays,27.47632547,587,5.060344828
392,40,WASHINGTON PARK,14,Weekend/Holidays,21.15595025,134,1.155172414
393,39,KENWOOD,23,Weekend/Holidays,40.808384,286,2.465517241
394,11,JEFFERSON PARK,17,Weekdays,21.88927971,1295,11.1637931
395,77,EDGEWATER,0,Weekdays,30.68980874,3206,27.63793103
396,41,HYDE PARK,16,Weekend/Holidays,31.81980942,1063,9.163793103
397,24,WEST TOWN,10,Weekend/Holidays,27.03076424,2820,24.31034483
398,1,ROGERS PARK,23,Weekdays,29.98206061,2314,19.94827586
399,1,ROGERS PARK,18,Weekend/Holidays,24.69135819,927,7.99137931
400,5,NORTH CENTER,23,Weekend/Holidays,28.94976111,1568,13.51724138
401,6,LAKE VIEW,7,Weekend/Holidays,30.84183232,1433,12.35344828
402,60,BRIDGEPORT,17,Weekdays,21.35803845,1227,10.57758621
403,41,HYDE PARK,10,Weekdays,33.78942131,4624,39.86206897
404,67,WEST ENGLEWOOD,12,Weekdays,25.15362229,212,1.827586207
405,49,ROSELAND,19,Weekdays,29.76361257,263,2.267241379
406,58,BRIGHTON PARK,4,Weekend/Holidays,39.47001572,83,0.715517241
407,1,ROGERS PARK,1,Weekdays,27.41466075,1591,13.71551724
408,76,OHARE,4,Weekend/Holidays,53.61760384,3069,26.45689655
409,64,CLEARING,6,Weekdays,48.61602469,140,1.206896552
410,15,PORTAGE PARK,14,Weekdays,22.92669082,1498,12.9137931
411,60,BRIDGEPORT,11,Weekdays,27.10442595,676,5.827586207
412,34,ARMOUR SQUARE,17,Weekend/Holidays,23.17918867,993,8.560344828
413,15,PORTAGE PARK,9,Weekend/Holidays,28.2682125,414,3.568965517
414,33,NEAR SOUTH SIDE,0,Weekend/Holidays,21.37588028,4297,37.04310345
415,19,BELMONT CRAGIN,19,Weekdays,19.17385148,440,3.793103448
416,33,NEAR SOUTH SIDE,6,Weekdays,30.21083624,4045,34.87068966
417,33,NEAR SOUTH SIDE,4,Weekdays,28.37737563,897,7.732758621
418,31,LOWER WEST SIDE,15,Weekdays,20.27692649,1346,11.60344828
419,24,WEST TOWN,4,Weekdays,28.90610466,2382,20.53448276
420,43,SOUTH SHORE,9,Weekdays,21.35540771,603,5.198275862
421,5,NORTH CENTER,16,Weekdays,20.74984449,4177,36.00862069
422,56,GARFIELD RIDGE,10,Weekend/Holidays,40.75165,2590,22.32758621
423,77,EDGEWATER,12,Weekend/Holidays,25.62627191,1956,16.86206897
424,10,NORWOOD PARK,7,Weekdays,27.56671939,614,5.293103448
425,1,ROGERS PARK,2,Weekend/Holidays,25.08003157,1543,13.30172414
426,67,WEST ENGLEWOOD,17,Weekdays,18.56867177,247,2.129310345
427,40,WASHINGTON PARK,22,Weekend/Holidays,33.34325418,53,0.456896552
428,5,NORTH CENTER,19,Weekdays,24.89922987,6887,59.37068966
429,7,LINCOLN PARK,8,Weekdays,20.38175302,6555,56.50862069
430,39,KENWOOD,18,Weekdays,27.88025649,1633,14.07758621
431,25,AUSTIN,9,Weekdays,27.91522387,499,4.301724138
432,21,AVONDALE,2,Weekdays,33.45441482,929,8.00862069
433,62,WEST ELSDON,18,Weekdays,14.83700156,57,0.49137931
434,14,ALBANY PARK,19,Weekend/Holidays,23.1925341,620,5.344827586
435,14,ALBANY PARK,9,Weekend/Holidays,26.28055379,318,2.74137931
436,14,ALBANY PARK,22,Weekdays,27.08572359,1753,15.11206897
437,14,ALBANY PARK,7,Weekdays,20.08023136,607,5.232758621
438,41,HYDE PARK,10,Weekend/Holidays,39.27079478,1643,14.1637931
439,41,HYDE PARK,15,Weekdays,28.31883094,3970,34.22413793
440,33,NEAR SOUTH SIDE,23,Weekdays,25.03239489,9815,84.61206897
441,31,LOWER WEST SIDE,8,Weekdays,22.62720566,961,8.284482759
442,31,LOWER WEST SIDE,22,Weekdays,25.97861611,1397,12.04310345
443,2,WEST RIDGE,19,Weekdays,19.57563573,2661,22.93965517
444,2,WEST RIDGE,14,Weekdays,20.50536839,3144,27.10344828
445,2,WEST RIDGE,16,Weekdays,17.63090449,3736,32.20689655
446,2,WEST RIDGE,3,Weekdays,16.75048875,1057,9.112068966
447,2,WEST RIDGE,18,Weekend/Holidays,18.38074293,1067,9.198275862
448,30,SOUTH LAWNDALE,9,Weekdays,25.38750305,673,5.801724138
449,30,SOUTH LAWNDALE,14,Weekdays,20.72953881,325,2.801724138
450,56,GARFIELD RIDGE,16,Weekend/Holidays,28.56610946,2107,18.1637931
451,56,GARFIELD RIDGE,7,Weekend/Holidays,41.83400863,2427,20.92241379
452,64,CLEARING,4,Weekdays,47.97511127,85,0.732758621
453,64,CLEARING,16,Weekdays,23.72753165,260,2.24137931
454,11,JEFFERSON PARK,1,Weekend/Holidays,34.27866253,305,2.629310345
455,11,JEFFERSON PARK,6,Weekend/Holidays,37.70620147,168,1.448275862
456,43,SOUTH SHORE,14,Weekdays,28.12066617,1050,9.051724138
457,36,OAKLAND,16,Weekdays,24.79272668,426,3.672413793
458,44,CHATHAM,10,Weekdays,29.84575821,741,6.387931034
459,44,CHATHAM,18,Weekdays,22.00589248,504,4.344827586
460,38,GRAND BOULEVARD,1,Weekdays,39.34661292,171,1.474137931
461,35,DOUGLAS,11,Weekdays,18.85308864,2013,17.35344828
462,35,DOUGLAS,19,Weekend/Holidays,22.12900086,600,5.172413793
463,49,ROSELAND,15,Weekdays,27.50441636,883,7.612068966
464,49,ROSELAND,9,Weekend/Holidays,41.07956828,151,1.301724138
465,37,FULLER PARK,11,Weekdays,27.75871849,300,2.586206897
466,37,FULLER PARK,14,Weekdays,19.61107677,286,2.465517241
467,34,ARMOUR SQUARE,21,Weekdays,26.40056765,1093,9.422413793
468,60,BRIDGEPORT,12,Weekend/Holidays,28.75377028,208,1.793103448
469,73,WASHINGTON HEIGHTS,11,Weekend/Holidays,30.34371441,177,1.525862069
470,7,LINCOLN PARK,7,Weekdays,22.7358523,4380,37.75862069
471,24,WEST TOWN,18,Weekend/Holidays,22.23311424,7330,63.18965517
472,6,LAKE VIEW,4,Weekend/Holidays,22.63513822,8198,70.67241379
473,6,LAKE VIEW,4,Weekdays,24.33629443,3449,29.73275862
474,71,AUBURN GRESHAM,14,Weekdays,24.62183624,467,4.025862069
475,71,AUBURN GRESHAM,22,Weekdays,35.41153693,137,1.181034483
476,77,EDGEWATER,14,Weekend/Holidays,23.82592095,2126,18.32758621
477,77,EDGEWATER,10,Weekdays,24.67109422,3984,34.34482759
478,77,EDGEWATER,9,Weekend/Holidays,26.67526399,1440,12.4137931
479,77,EDGEWATER,0,Weekend/Holidays,28.06706651,2672,23.03448276
480,59,MCKINLEY PARK,20,Weekdays,33.06003032,189,1.629310345
481,59,MCKINLEY PARK,13,Weekdays,4.753407628,2858,24.63793103
482,59,MCKINLEY PARK,10,Weekdays,10.10291256,3807,32.81896552
483,59,MCKINLEY PARK,11,Weekdays,12.62356115,4172,35.96551724
484,4,LINCOLN SQUARE,16,Weekdays,21.17542478,3555,30.64655172
485,58,BRIGHTON PARK,12,Weekdays,27.53831273,305,2.629310345
486,27,EAST GARFIELD PARK,15,Weekdays,22.69678085,683,5.887931034
487,27,EAST GARFIELD PARK,12,Weekdays,30.42875282,748,6.448275862
488,27,EAST GARFIELD PARK,3,Weekdays,33.22182931,132,1.137931034
489,27,EAST GARFIELD PARK,23,Weekdays,21.64360902,270,2.327586207
490,70,ASHBURN,12,Weekdays,25.52767493,316,2.724137931
491,70,ASHBURN,19,Weekend/Holidays,30.5956529,66,0.568965517
492,23,HUMBOLDT PARK,22,Weekdays,25.09897514,642,5.534482759
493,16,IRVING PARK,22,Weekdays,29.53665342,3268,28.17241379
494,13,NORTH PARK,16,Weekend/Holidays,22.59950921,287,2.474137931
495,20,HERMOSA,15,Weekdays,18.33274568,394,3.396551724
496,20,HERMOSA,1,Weekdays,23.77503554,332,2.862068966
497,25,AUSTIN,9,Weekend/Holidays,34.64094879,200,1.724137931
498,25,AUSTIN,14,Weekdays,23.26824572,710,6.120689655
499,25,AUSTIN,17,Weekdays,18.00810243,804,6.931034483
500,15,PORTAGE PARK,15,Weekend/Holidays,33.48353816,472,4.068965517
501,15,PORTAGE PARK,12,Weekend/Holidays,21.24301087,447,3.853448276
502,15,PORTAGE PARK,12,Weekdays,22.59355298,1456,12.55172414
503,56,GARFIELD RIDGE,2,Weekend/Holidays,36.7746268,147,1.267241379
504,10,NORWOOD PARK,11,Weekdays,32.67411239,1043,8.99137931
505,10,NORWOOD PARK,8,Weekend/Holidays,41.71391779,175,1.50862069
506,17,DUNNING,1,Weekend/Holidays,19.61606452,156,1.344827586
507,72,BEVERLY,19,Weekdays,32.83927512,227,1.956896552
508,1,ROGERS PARK,8,Weekdays,19.14501544,1937,16.69827586
509,1,ROGERS PARK,7,Weekdays,22.71854373,1304,11.24137931
510,24,WEST TOWN,2,Weekend/Holidays,21.92136574,11802,101.7413793
511,24,WEST TOWN,7,Weekdays,22.33960995,4019,34.64655172
512,4,LINCOLN SQUARE,19,Weekend/Holidays,26.93279016,1368,11.79310345
513,4,LINCOLN SQUARE,15,Weekend/Holidays,24.42103142,1090,9.396551724
514,4,LINCOLN SQUARE,17,Weekend/Holidays,23.93041321,1368,11.79310345
515,4,LINCOLN SQUARE,1,Weekdays,24.66907153,1442,12.43103448
516,22,LOGAN SQUARE,9,Weekend/Holidays,31.84776978,758,6.534482759
517,22,LOGAN SQUARE,20,Weekend/Holidays,30.9624543,2568,22.13793103
518,21,AVONDALE,8,Weekdays,20.29969563,1021,8.801724138
519,30,SOUTH LAWNDALE,8,Weekdays,25.98809976,586,5.051724138
520,5,NORTH CENTER,14,Weekend/Holidays,27.04664041,1085,9.353448276
521,44,CHATHAM,15,Weekdays,24.05042289,845,7.284482759
522,54,RIVERDALE,9,Weekdays,55.7070556,46,0.396551724
523,2,WEST RIDGE,22,Weekdays,16.28848898,2286,19.70689655
524,77,EDGEWATER,15,Weekend/Holidays,25.04513473,2119,18.26724138
525,47,BURNSIDE,16,Weekdays,23.2090128,71,0.612068966
526,48,CALUMET HEIGHTS,14,Weekdays,24.03703057,306,2.637931034
527,49,ROSELAND,10,Weekdays,32.60067783,537,4.629310345
528,2,WEST RIDGE,13,Weekdays,21.08460379,2981,25.69827586
529,69,GREATER GRAND CROSSING,17,Weekend/Holidays,32.18797756,172,1.482758621
530,35,DOUGLAS,15,Weekend/Holidays,19.13819916,770,6.637931034
531,35,DOUGLAS,15,Weekdays,19.01471867,2546,21.94827586
532,35,DOUGLAS,9,Weekdays,13.82125688,1866,16.0862069
533,33,NEAR SOUTH SIDE,13,Weekdays,23.96389536,19979,172.2327586
534,60,BRIDGEPORT,2,Weekdays,30.35080877,235,2.025862069
535,77,EDGEWATER,13,Weekend/Holidays,25.42001436,1888,16.27586207
536,27,EAST GARFIELD PARK,4,Weekend/Holidays,30.80173794,87,0.75
537,16,IRVING PARK,1,Weekend/Holidays,26.9794518,1479,12.75
538,13,NORTH PARK,14,Weekend/Holidays,20.24670485,277,2.387931034
539,56,GARFIELD RIDGE,19,Weekend/Holidays,30.30052134,1017,8.767241379
540,10,NORWOOD PARK,20,Weekdays,30.27922564,1259,10.85344828
541,17,DUNNING,19,Weekdays,27.68474813,306,2.637931034
542,1,ROGERS PARK,3,Weekend/Holidays,23.6410133,1529,13.18103448
543,24,WEST TOWN,11,Weekend/Holidays,27.05891935,3476,29.96551724
544,21,AVONDALE,14,Weekend/Holidays,24.27465945,606,5.224137931
545,25,AUSTIN,15,Weekend/Holidays,23.21153389,245,2.112068966
546,43,SOUTH SHORE,23,Weekdays,35.93324789,329,2.836206897
547,69,GREATER GRAND CROSSING,15,Weekdays,26.26608683,941,8.112068966
548,69,GREATER GRAND CROSSING,9,Weekdays,30.65361198,460,3.965517241
549,7,LINCOLN PARK,9,Weekdays,22.99690214,8847,76.26724138
550,5,NORTH CENTER,23,Weekdays,30.8982166,3981,34.31896552
551,20,HERMOSA,16,Weekdays,16.58535943,186,1.603448276
552,31,LOWER WEST SIDE,2,Weekend/Holidays,28.34741374,777,6.698275862
553,54,RIVERDALE,23,Weekdays,68.15253993,51,0.439655172
554,33,NEAR SOUTH SIDE,16,Weekend/Holidays,20.89527284,7917,68.25
555,14,ALBANY PARK,8,Weekdays,20.06554054,630,5.431034483
556,11,JEFFERSON PARK,18,Weekdays,26.33648388,1322,11.39655172
557,29,NORTH LAWNDALE,14,Weekdays,16.70402448,697,6.00862069
558,31,LOWER WEST SIDE,12,Weekend/Holidays,24.84116367,415,3.577586207
559,39,KENWOOD,12,Weekdays,28.64469635,1217,10.49137931
560,16,IRVING PARK,17,Weekdays,17.19296225,3151,27.1637931
561,10,NORWOOD PARK,8,Weekdays,28.96818161,619,5.336206897
562,9,EDISON PARK,18,Weekend/Holidays,32.39373927,91,0.784482759
563,39,KENWOOD,10,Weekdays,30.18040738,816,7.034482759
564,66,CHICAGO LAWN,8,Weekdays,21.82601017,273,2.353448276
565,38,GRAND BOULEVARD,7,Weekdays,22.96499429,363,3.129310345
566,36,OAKLAND,14,Weekend/Holidays,24.23523976,118,1.017241379
567,35,DOUGLAS,6,Weekdays,30.8914023,514,4.431034483
568,19,BELMONT CRAGIN,18,Weekdays,17.61039408,531,4.577586207
569,35,DOUGLAS,21,Weekend/Holidays,26.36278196,470,4.051724138
570,33,NEAR SOUTH SIDE,21,Weekend/Holidays,25.82442825,5509,47.49137931
571,49,ROSELAND,21,Weekdays,34.26357916,175,1.50862069
572,14,ALBANY PARK,20,Weekend/Holidays,27.95810247,579,4.99137931
573,31,LOWER WEST SIDE,21,Weekdays,25.58200901,1415,12.19827586
574,2,WEST RIDGE,21,Weekdays,17.81862439,2326,20.05172414
575,2,WEST RIDGE,0,Weekdays,24.27673596,1887,16.26724138
576,66,CHICAGO LAWN,0,Weekdays,14.68146317,85,0.732758621
577,43,SOUTH SHORE,0,Weekdays,37.41017828,263,2.267241379
578,39,KENWOOD,13,Weekdays,29.82846076,1370,11.81034483
579,36,OAKLAND,9,Weekdays,29.87366355,196,1.689655172
580,60,BRIDGEPORT,11,Weekend/Holidays,28.62602389,194,1.672413793
581,67,WEST ENGLEWOOD,19,Weekdays,25.24312645,105,0.905172414
582,23,HUMBOLDT PARK,17,Weekdays,17.64095168,625,5.387931034
583,17,DUNNING,20,Weekdays,30.8424407,339,2.922413793
584,21,AVONDALE,0,Weekdays,36.00619963,1419,12.23275862
585,35,DOUGLAS,14,Weekdays,17.91313514,2308,19.89655172
586,44,CHATHAM,0,Weekend/Holidays,41.72698515,83,0.715517241
587,2,WEST RIDGE,17,Weekend/Holidays,19.13875259,1138,9.810344828
588,2,WEST RIDGE,22,Weekend/Holidays,18.7425155,1091,9.405172414
589,59,MCKINLEY PARK,8,Weekdays,5.597035092,1716,14.79310345
590,48,CALUMET HEIGHTS,20,Weekend/Holidays,35.39206192,33,0.284482759
591,2,WEST RIDGE,23,Weekdays,16.63133577,2142,18.46551724
592,16,IRVING PARK,13,Weekdays,21.59724961,2625,22.62931034
593,14,ALBANY PARK,14,Weekdays,22.22650478,1441,12.42241379
594,22,LOGAN SQUARE,8,Weekdays,23.13165936,1438,12.39655172
595,27,EAST GARFIELD PARK,12,Weekend/Holidays,28.88454578,224,1.931034483
596,15,PORTAGE PARK,20,Weekdays,24.15123323,1399,12.06034483
597,16,IRVING PARK,2,Weekdays,26.88681084,1406,12.12068966
598,12,FOREST GLEN,3,Weekdays,43.11870942,93,0.801724138
599,22,LOGAN SQUARE,5,Weekend/Holidays,24.43951219,1271,10.95689655
600,15,PORTAGE PARK,11,Weekdays,22.85761753,1278,11.01724138
601,15,PORTAGE PARK,17,Weekend/Holidays,27.09246701,444,3.827586207
602,41,HYDE PARK,19,Weekend/Holidays,36.85827397,819,7.060344828
603,30,SOUTH LAWNDALE,13,Weekend/Holidays,29.59323661,108,0.931034483
604,36,OAKLAND,21,Weekdays,26.4988544,224,1.931034483
605,12,FOREST GLEN,17,Weekdays,20.52693234,527,4.543103448
606,17,DUNNING,13,Weekdays,23.11334325,343,2.956896552
607,34,ARMOUR SQUARE,7,Weekdays,33.88802814,520,4.482758621
608,37,FULLER PARK,15,Weekdays,27.49008643,299,2.577586207
609,22,LOGAN SQUARE,4,Weekdays,29.50921463,1197,10.31896552
610,17,DUNNING,15,Weekdays,18.75696951,436,3.75862069
611,22,LOGAN SQUARE,8,Weekend/Holidays,31.70969602,503,4.336206897
612,14,ALBANY PARK,23,Weekend/Holidays,26.3837589,874,7.534482759
613,29,NORTH LAWNDALE,15,Weekdays,20.65060764,517,4.456896552
614,7,LINCOLN PARK,12,Weekend/Holidays,23.6137156,7246,62.46551724
615,7,LINCOLN PARK,3,Weekend/Holidays,19.52468778,9945,85.73275862
616,31,LOWER WEST SIDE,1,Weekend/Holidays,26.48447226,732,6.310344828
617,31,LOWER WEST SIDE,18,Weekdays,18.6370949,2398,20.67241379
618,66,CHICAGO LAWN,17,Weekdays,20.90687093,149,1.284482759
619,30,SOUTH LAWNDALE,16,Weekdays,18.95873417,306,2.637931034
620,56,GARFIELD RIDGE,17,Weekend/Holidays,28.61046513,1714,14.77586207
621,64,CLEARING,13,Weekdays,32.43570926,284,2.448275862
622,11,JEFFERSON PARK,17,Weekend/Holidays,32.09254429,431,3.715517241
623,43,SOUTH SHORE,0,Weekend/Holidays,28.68251853,150,1.293103448
624,39,KENWOOD,2,Weekend/Holidays,37.51456074,177,1.525862069
625,36,OAKLAND,14,Weekdays,25.30238524,408,3.517241379
626,38,GRAND BOULEVARD,19,Weekdays,24.07518928,731,6.301724138
627,49,ROSELAND,7,Weekdays,39.33872939,273,2.353448276
628,49,ROSELAND,17,Weekdays,24.29567245,478,4.120689655
629,34,ARMOUR SQUARE,11,Weekdays,28.44388098,1903,16.40517241
630,34,ARMOUR SQUARE,20,Weekend/Holidays,30.40825156,585,5.043103448
631,34,ARMOUR SQUARE,2,Weekdays,32.24872652,216,1.862068966
632,60,BRIDGEPORT,17,Weekend/Holidays,22.74866106,381,3.284482759
633,3,UPTOWN,6,Weekdays,28.82276806,1942,16.74137931
634,71,AUBURN GRESHAM,10,Weekdays,19.45694771,483,4.163793103
635,61,NEW CITY,15,Weekend/Holidays,71.40608715,105,0.905172414
636,59,MCKINLEY PARK,16,Weekdays,16.60185261,307,2.646551724
637,5,NORTH CENTER,2,Weekend/Holidays,23.79178927,1385,11.93965517
638,23,HUMBOLDT PARK,19,Weekdays,21.2088523,706,6.086206897
639,23,HUMBOLDT PARK,0,Weekdays,26.45647559,569,4.905172414
640,23,HUMBOLDT PARK,21,Weekdays,26.50671846,580,5
641,23,HUMBOLDT PARK,1,Weekend/Holidays,19.84884252,552,4.75862069
642,23,HUMBOLDT PARK,22,Weekend/Holidays,22.83525861,292,2.517241379
643,16,IRVING PARK,18,Weekend/Holidays,22.51724547,1124,9.689655172
644,16,IRVING PARK,8,Weekend/Holidays,28.72788614,407,3.50862069
645,65,WEST LAWN,16,Weekdays,16.97587015,157,1.353448276
646,25,AUSTIN,8,Weekend/Holidays,41.56436122,258,2.224137931
647,25,AUSTIN,18,Weekend/Holidays,26.18417033,208,1.793103448
648,12,FOREST GLEN,12,Weekdays,29.58929489,497,4.284482759
649,15,PORTAGE PARK,0,Weekend/Holidays,24.86413261,604,5.206896552
650,10,NORWOOD PARK,4,Weekdays,43.30387832,199,1.715517241
651,10,NORWOOD PARK,20,Weekend/Holidays,27.49261909,457,3.939655172
652,10,NORWOOD PARK,16,Weekdays,22.6179923,1310,11.29310345
653,9,EDISON PARK,11,Weekdays,32.038941,88,0.75862069
654,1,ROGERS PARK,21,Weekdays,25.5848369,2716,23.4137931
655,4,LINCOLN SQUARE,1,Weekend/Holidays,23.77381333,1436,12.37931034
656,4,LINCOLN SQUARE,7,Weekdays,19.9608998,1487,12.81896552
657,4,LINCOLN SQUARE,20,Weekdays,28.5640117,4587,39.54310345
658,4,LINCOLN SQUARE,15,Weekdays,22.35257927,3337,28.76724138
659,22,LOGAN SQUARE,2,Weekdays,29.6879676,1870,16.12068966
660,21,AVONDALE,11,Weekend/Holidays,24.57378563,479,4.129310345
661,14,ALBANY PARK,15,Weekend/Holidays,21.11418451,520,4.482758621
662,29,NORTH LAWNDALE,12,Weekend/Holidays,24.01786933,156,1.344827586
663,41,HYDE PARK,18,Weekend/Holidays,32.52878893,945,8.146551724
664,3,UPTOWN,2,Weekend/Holidays,19.75161568,3916,33.75862069
665,11,JEFFERSON PARK,7,Weekdays,28.11076925,527,4.543103448
666,46,SOUTH CHICAGO,7,Weekdays,29.73290841,117,1.00862069
667,31,LOWER WEST SIDE,2,Weekdays,30.87473314,500,4.310344828
668,31,LOWER WEST SIDE,3,Weekdays,32.36353096,411,3.543103448
669,2,WEST RIDGE,20,Weekend/Holidays,17.92729346,977,8.422413793
670,2,WEST RIDGE,8,Weekend/Holidays,23.55373051,568,4.896551724
671,66,CHICAGO LAWN,20,Weekdays,21.32883058,115,0.99137931
672,66,CHICAGO LAWN,14,Weekdays,20.30620416,172,1.482758621
673,30,SOUTH LAWNDALE,18,Weekend/Holidays,26.24900367,104,0.896551724
674,30,SOUTH LAWNDALE,4,Weekdays,41.33472796,140,1.206896552
675,30,SOUTH LAWNDALE,17,Weekdays,18.33940358,254,2.189655172
676,11,JEFFERSON PARK,15,Weekend/Holidays,29.79442261,450,3.879310345
677,11,JEFFERSON PARK,6,Weekdays,31.5185176,430,3.706896552
678,11,JEFFERSON PARK,15,Weekdays,23.55485743,1494,12.87931034
679,11,JEFFERSON PARK,8,Weekend/Holidays,39.35070771,165,1.422413793
680,11,JEFFERSON PARK,21,Weekend/Holidays,34.66520036,424,3.655172414
681,11,JEFFERSON PARK,11,Weekdays,35.35942096,1056,9.103448276
682,48,CALUMET HEIGHTS,10,Weekend/Holidays,12.51648977,71,0.612068966
683,48,CALUMET HEIGHTS,16,Weekend/Holidays,34.04185837,52,0.448275862
684,43,SOUTH SHORE,16,Weekdays,25.23799106,1037,8.939655172
685,43,SOUTH SHORE,23,Weekend/Holidays,36.84014547,159,1.370689655
686,42,WOODLAWN,19,Weekdays,28.24101639,579,4.99137931
687,42,WOODLAWN,18,Weekdays,26.30278377,721,6.215517241
688,42,WOODLAWN,10,Weekend/Holidays,30.36036774,281,2.422413793
689,39,KENWOOD,11,Weekdays,30.11884224,1162,10.01724138
690,39,KENWOOD,22,Weekdays,34.87839044,1166,10.05172414
691,50,PULLMAN,8,Weekend/Holidays,47.1308717,44,0.379310345
692,44,CHATHAM,3,Weekdays,51.39570251,81,0.698275862
693,69,GREATER GRAND CROSSING,10,Weekend/Holidays,32.02667591,312,2.689655172
694,38,GRAND BOULEVARD,6,Weekdays,27.57954811,244,2.103448276
695,38,GRAND BOULEVARD,23,Weekdays,33.20167278,342,2.948275862
696,38,GRAND BOULEVARD,21,Weekend/Holidays,23.33531735,219,1.887931034
697,40,WASHINGTON PARK,11,Weekend/Holidays,19.17836205,186,1.603448276
698,40,WASHINGTON PARK,1,Weekend/Holidays,36.38268041,25,0.215517241
699,40,WASHINGTON PARK,7,Weekend/Holidays,31.9940332,25,0.215517241
700,35,DOUGLAS,3,Weekend/Holidays,24.17601487,214,1.844827586
701,35,DOUGLAS,6,Weekend/Holidays,24.855018,174,1.5
702,35,DOUGLAS,21,Weekdays,21.60848175,1238,10.67241379
703,35,DOUGLAS,20,Weekdays,20.48256209,1616,13.93103448
704,35,DOUGLAS,7,Weekdays,24.14877603,1107,9.543103448
705,37,FULLER PARK,17,Weekend/Holidays,27.13254961,80,0.689655172
706,37,FULLER PARK,7,Weekdays,35.35028405,136,1.172413793
707,37,FULLER PARK,8,Weekend/Holidays,50.05874123,68,0.586206897
708,34,ARMOUR SQUARE,2,Weekend/Holidays,30.12594399,264,2.275862069
709,68,ENGLEWOOD,19,Weekdays,30.83281393,208,1.793103448
710,60,BRIDGEPORT,18,Weekdays,21.07928761,1185,10.21551724
711,60,BRIDGEPORT,2,Weekend/Holidays,31.16288142,334,2.879310345
712,60,BRIDGEPORT,7,Weekend/Holidays,38.19813655,82,0.706896552
713,71,AUBURN GRESHAM,15,Weekdays,21.69741487,486,4.189655172
714,77,EDGEWATER,18,Weekend/Holidays,24.39755569,2434,20.98275862
715,67,WEST ENGLEWOOD,8,Weekend/Holidays,34.93500085,73,0.629310345
716,67,WEST ENGLEWOOD,8,Weekdays,18.91590154,132,1.137931034
717,75,MORGAN PARK,19,Weekdays,46.69870535,234,2.017241379
718,75,MORGAN PARK,12,Weekend/Holidays,35.47205066,90,0.775862069
719,75,MORGAN PARK,20,Weekdays,44.02168026,132,1.137931034
720,58,BRIGHTON PARK,17,Weekdays,16.67684434,160,1.379310345
721,27,EAST GARFIELD PARK,7,Weekend/Holidays,49.18977811,98,0.844827586
722,70,ASHBURN,7,Weekdays,28.47785846,118,1.017241379
723,23,HUMBOLDT PARK,6,Weekend/Holidays,22.60647313,152,1.310344828
724,23,HUMBOLDT PARK,23,Weekdays,26.15361115,694,5.982758621
