,pickup_community_area,pickup area ,dropoff_community_area,dropoff area,trip_indicator,avg_km,avg_tm,avg_fares,avg_tolls,avg_tips,avg_extras,avg_total_fares,trips
4624,66,Chicago Lawn,7,Lincoln Park,Inter-Area,23.6371,33.49761905,38.19642857,0,0,2,40.19642857,14
4625,66,Chicago Lawn,26,West Garfield Park,Inter-Area,14.14224,30.44,26.925,0,0,0,26.925,10
4626,66,Chicago Lawn,29,North Lawndale,Inter-Area,7.508282353,26.56862745,17.61764706,0,0,0.058823529,17.67647059,17
4627,66,Chicago Lawn,33,Near South Side,Inter-Area,13.11501194,27.43557214,26.38432836,0,0.170149254,0.276119403,26.8380597,67
4628,66,Chicago Lawn,6,Lake View,Inter-Area,25.71093333,42.97142857,42.27380952,0,0,0.452380952,42.75,21
4629,66,Chicago Lawn,74,Mount Greenwood,Inter-Area,4.882690909,16.67727273,10.81818182,0,0,0.090909091,10.90909091,11
4630,66,Chicago Lawn,8,Near North Side,Inter-Area,17.85906379,37.29300766,34.49712644,0,0.093103448,0.182471264,34.77701149,348
4631,66,Chicago Lawn,56,Garfield Ridge,Inter-Area,5.609630303,40.28232323,18.4469697,0,0.469242424,0.590909091,19.52984848,66
4632,66,Chicago Lawn,64,Clearing,Inter-Area,7.410025,25.03194444,14.72916667,0,0,0.166666667,14.89583333,12
4633,66,Chicago Lawn,69,Greater Grand Crossing,Inter-Area,5.1580375,19.29702381,13.09821429,0,0.044642857,0.1875,13.33035714,56
4634,66,Chicago Lawn,25,Austin,Inter-Area,16.32736341,35.88252033,30.14634146,0,0,0.024390244,30.17073171,41
4635,66,Chicago Lawn,20,Hermosa,Inter-Area,12.04816667,41.57222222,22.41666667,0,0,0,22.41666667,3
4636,66,Chicago Lawn,10,Norwood Park,Inter-Area,23.41476667,49.58333333,37.58333333,0,0,0,37.58333333,3
4637,66,Chicago Lawn,71,Auburn Gresham,Inter-Area,3.598229851,17.16940299,10.30970149,0,0.107462687,0.059701493,10.47686567,67
4638,66,Chicago Lawn,39,Kenwood,Inter-Area,9.78305,27.68214286,20.67857143,0,0,0,20.67857143,14
4639,66,Chicago Lawn,16,Irving Park,Inter-Area,21.83965,44.01111111,42.375,0,0,0.166666667,42.54166667,6
4640,66,Chicago Lawn,15,Portage Park,Inter-Area,26.9675,31.11666667,42,0,0,0,42,1
4641,66,Chicago Lawn,31,Lower West Side,Inter-Area,8.446645455,21.72272727,18.55681818,0,0.045454545,0.090909091,18.71590909,22
4642,66,Chicago Lawn,24,West Town,Inter-Area,16.01526316,34.94824561,29.21710526,0,0.389473684,0.184210526,29.80394737,38
4643,66,Chicago Lawn,66,Chicago Lawn,Intra-Area,1.68252846,6.926933073,6.962475634,0,0.167563353,0.973196881,8.123703704,513
4644,66,Chicago Lawn,53,West Pullman,Inter-Area,9.8532,29.81145833,21.46875,0,0,0,21.46875,16
4645,66,Chicago Lawn,58,Brighton Park,Inter-Area,3.546735294,15.54607843,11.54411765,0,0.117647059,0,11.69117647,17
4646,66,Chicago Lawn,44,Chatham,Inter-Area,5.043195161,23.99865591,13.33064516,0,0.032258065,0.185483871,13.55645161,62
4647,66,Chicago Lawn,3,Uptown,Inter-Area,29.82029615,41.75512821,47.86538462,0,0,0,47.86538462,26
4648,66,Chicago Lawn,51,South Deering,Inter-Area,13.9932,27.92777778,24.45238095,0,0,0,24.45238095,21
4649,66,Chicago Lawn,77,Edgewater,Inter-Area,28.20076,38.86916667,46.8375,0,0,0,46.8375,20
4650,66,Chicago Lawn,68,Englewood,Inter-Area,4.592077778,16.88677249,11.98015873,0,0,0.063492063,12.04365079,63
4651,66,Chicago Lawn,50,Pullman,Inter-Area,9.274838462,29.62051282,22.09615385,0,0,0,22.09615385,13
4652,66,Chicago Lawn,23,Humboldt Park,Inter-Area,17.306925,38.80178571,31.80357143,0,0.257142857,0.267857143,32.38214286,28
4653,66,Chicago Lawn,49,Roseland,Inter-Area,9.391253846,29.64401709,17.67948718,0,0,0.025641026,17.70512821,39
4654,66,Chicago Lawn,22,Logan Square,Inter-Area,17.86429167,42.39166667,31.16666667,0,0,0,31.16666667,12
4655,66,Chicago Lawn,12,Forest Glen,Inter-Area,32.93255,44.69166667,51.75,0,0,3.25,55,2
4656,66,Chicago Lawn,34,Armour Square,Inter-Area,13.0249,22.91833333,22.1,0,0.000333333,0.3,22.417,30
4657,66,Chicago Lawn,21,Avondale,Inter-Area,30.078825,43.45,47.6875,0,0,0,47.6875,4
4658,66,Chicago Lawn,13,North Park,Inter-Area,17.21895,70.25,30.625,0,0,0,30.625,2
4659,66,Chicago Lawn,45,Avalon Park,Inter-Area,4.647533333,25.84166667,14.625,0,0.083333333,0,14.70833333,12
4660,66,Chicago Lawn,60,Bridgeport,Inter-Area,17.73415,45.61666667,33,0,0,0,33,2
4661,66,Chicago Lawn,40,Washington Park,Inter-Area,3.088424138,23.31321839,18.4137931,0,0,0.068965517,18.48275862,29
4662,66,Chicago Lawn,18,Montclare,Inter-Area,26.8226,39.36666667,43.5,0,0,0,43.5,1
4663,66,Chicago Lawn,70,Ashburn,Inter-Area,2.781234343,12.91885522,9.181818182,0,0.043030303,0.03030303,9.265252525,99
4664,66,Chicago Lawn,43,South Shore,Inter-Area,8.66686,31.27238095,19.58571429,0,0.059142857,0.1,19.74485714,35
4665,66,Chicago Lawn,54,Riverdale,Inter-Area,17.6778,29.85,29.325,0,0,0,29.325,10
4666,66,Chicago Lawn,4,Lincoln Square,Inter-Area,20.8978,31.95555556,34.58333333,0,0,0,34.58333333,3
4667,66,Chicago Lawn,75,Morgan Park,Inter-Area,6.790313793,29.32873563,16.96551724,0,0,0,16.96551724,29
4668,66,Chicago Lawn,2,West Ridge,Inter-Area,29.41593846,48.08589744,51.11538462,0,0,0,51.11538462,13
4669,66,Chicago Lawn,65,West Lawn,Inter-Area,5.421813793,11.41954023,13.88793103,0,0.068965517,0.344827586,14.31896552,29
4670,66,Chicago Lawn,27,East Garfield Park,Inter-Area,14.53523333,33.30555556,27.1547619,0,0,0,27.1547619,21
4671,66,Chicago Lawn,41,Hyde Park,Inter-Area,6.523015625,26.09270833,17.0859375,0,0.2728125,0.078125,17.468125,32
4672,66,Chicago Lawn,19,Belmont Cragin,Inter-Area,9.3058,49.07333333,27.15,0,0,0.2,27.35,5
4673,66,Chicago Lawn,47,Burnside,Inter-Area,2.9624,30.2,7.95,0,0,0,7.95,5
4674,66,Chicago Lawn,61,New City,Inter-Area,5.6301,15.30942029,12.7826087,0,0.176086957,0.239130435,13.19782609,23
4675,66,Chicago Lawn,37,Fuller Park,Inter-Area,7.014233333,17.12638889,14.10416667,0,0,0,14.10416667,12
4676,66,Chicago Lawn,55,Hegewisch,Inter-Area,23.989,24.95,38.25,,0,0,38.25,1
4677,67,West Englewood,7,Lincoln Park,Inter-Area,20.8334,33.51527778,36.8125,0,0,0.291666667,37.10416667,12
4678,67,West Englewood,26,West Garfield Park,Inter-Area,15.50714118,30.47058824,30.72058824,0,0,0,30.72058824,17
4679,67,West Englewood,32,Loop,Inter-Area,11.27319795,38.0206621,27.67979452,0,0.214383562,0.421232877,28.34623288,146
4680,67,West Englewood,73,Washington Heights,Inter-Area,3.5625275,23.70875,11.8515,0,0,0.075,11.9265,40
4681,67,West Englewood,8,Near North Side,Inter-Area,16.06961125,34.42989583,30.8625,0,0.2454375,0.228125,31.3516875,160
4682,67,West Englewood,68,Englewood,Inter-Area,2.715533333,10.52566138,10.00396825,0,0,0.099206349,10.1031746,126
4683,67,West Englewood,31,Lower West Side,Inter-Area,8.78275641,20.82564103,18.51282051,0,0,0.205128205,18.71794872,39
4684,67,West Englewood,69,Greater Grand Crossing,Inter-Area,3.84514,13.31595238,10.61257143,0,0.001,0.107142857,10.72071429,70
4685,67,West Englewood,53,West Pullman,Inter-Area,5.154415,24.4825,13.95,0,0,0,13.95,20
4686,67,West Englewood,57,Archer Heights,Inter-Area,12.87195,34.25,24.875,0,0,0,24.875,2
4687,67,West Englewood,20,Hermosa,Inter-Area,26.23495,29.75,41.375,0,0,0,41.375,2
4688,67,West Englewood,59,McKinley Park,Inter-Area,4.360623077,21.9025641,11.5,0,0.257692308,0.384615385,12.25769231,13
4689,67,West Englewood,33,Near South Side,Inter-Area,10.17444531,36.98125,20.515625,0,0.078125,0.0234375,20.625,64
4690,67,West Englewood,50,Pullman,Inter-Area,3.4658125,16.85238095,21.52571429,0,0,0.017857143,21.54357143,56
4691,67,West Englewood,18,Montclare,Inter-Area,18.81768,47.31666667,40.5,0,0,0,40.5,5
4692,67,West Englewood,45,Avalon Park,Inter-Area,6.6213,24.35942029,17.86956522,0,0,1.173913043,19.04347826,23
4693,67,West Englewood,62,West Elsdon,Inter-Area,7.2657,33.12380952,20.78571429,0,0,0,20.78571429,7
4694,67,West Englewood,61,New City,Inter-Area,2.907757576,8.525252525,8.848484848,0,0.03030303,0.272727273,9.151515152,33
4695,67,West Englewood,21,Avondale,Inter-Area,18.97116667,26.81111111,30.70833333,0,0,0,30.70833333,6
4696,67,West Englewood,34,Armour Square,Inter-Area,7.968674359,15.43376068,19.08333333,0,0,0.025641026,19.10897436,39
4697,67,West Englewood,67,West Englewood,Intra-Area,1.424448303,6.46839654,8.229760479,0,0.08261477,1.306387226,9.632734531,501
4698,67,West Englewood,43,South Shore,Inter-Area,6.730396296,22.5345679,15.63425926,0,0.001296296,0.12962963,15.76518519,54
4699,67,West Englewood,28,Near West Side,Inter-Area,11.16545639,32.8366373,22.20290749,0,0.019779736,0.264317181,22.49361233,227
4700,67,West Englewood,25,Austin,Inter-Area,20.8059122,33.2898374,35.29878049,0,0,0.073170732,35.37195122,41
4701,67,West Englewood,63,Gage Park,Inter-Area,2.537538889,12.62777778,9.402777778,0,0.003888889,0.055555556,9.462222222,18
4702,67,West Englewood,60,Bridgeport,Inter-Area,9.4829,20.08809524,18.32142857,0,0,0,18.32142857,7
4703,67,West Englewood,55,Hegewisch,Inter-Area,20.5758,37.1,32.75,0,0,0,32.75,1
4704,67,West Englewood,19,Belmont Cragin,Inter-Area,20.869625,53,47,0,0,0,47,4
4705,67,West Englewood,44,Chatham,Inter-Area,5.252673494,17.13855422,13.20554217,0,0.061084337,0.036144578,13.30879518,83
4706,67,West Englewood,70,Ashburn,Inter-Area,3.577915385,19.72521368,11.69871795,0,0,0.064102564,11.76282051,39
4707,67,West Englewood,2,West Ridge,Inter-Area,30.86235833,54.2375,49.79166667,0,0,0,49.79166667,12
4708,67,West Englewood,40,Washington Park,Inter-Area,3.73742069,20.08965517,12.99137931,0,0.060344828,0.068965517,13.12068966,29
4709,67,West Englewood,77,Edgewater,Inter-Area,27.02860682,39.525,43.36363636,0,0.156818182,0.25,43.78181818,44
4710,67,West Englewood,1,Rogers Park,Inter-Area,15.85923182,43.01893939,26.57954545,0,0,0.045454545,26.625,22
4711,67,West Englewood,46,South Chicago,Inter-Area,4.929989474,28.76140351,14.67105263,0,0,0.105263158,14.77631579,19
4712,67,West Englewood,17,Dunning,Inter-Area,33.9871,54.03333333,55,0,0,0,55,2
4713,67,West Englewood,16,Irving Park,Inter-Area,21.51950769,34.60961538,35.49519231,0,0,0.519230769,36.01442308,52
4714,67,West Englewood,37,Fuller Park,Inter-Area,6.201042105,16.04210526,14.97368421,0,0,0.210526316,15.18421053,19
4715,67,West Englewood,4,Lincoln Square,Inter-Area,20.3343,48.70714286,34.85714286,0,0,0.142857143,35,7
4716,67,West Englewood,66,Chicago Lawn,Inter-Area,1.98886383,13.37943262,10.07978723,0,0.021276596,0.29787234,10.39893617,47
4717,67,West Englewood,29,North Lawndale,Inter-Area,10.670275,26.1825,20.9625,0,0,0,20.9625,20
4718,67,West Englewood,74,Mount Greenwood,Inter-Area,2.59854,27.19666667,8.3,0,0,0,8.3,10
4719,67,West Englewood,58,Brighton Park,Inter-Area,6.8002375,22.85833333,18.25,0,0,0,18.25,8
4720,67,West Englewood,27,East Garfield Park,Inter-Area,17.63227586,32.22068966,30.10344828,0,0.177241379,0.068965517,30.34965517,29
4721,67,West Englewood,72,Beverly,Inter-Area,4.421238889,20.56018519,12.63888889,0,0,0,12.63888889,18
4722,67,West Englewood,30,South Lawndale,Inter-Area,7.07135,24.82380952,15.375,0,0,0.071428571,15.44642857,14
4723,67,West Englewood,56,Garfield Ridge,Inter-Area,6.653995833,32.86666667,20.61458333,0,0,0.0625,20.69791667,24
4724,67,West Englewood,14,Albany Park,Inter-Area,27.32438333,32.68055556,42.66666667,0,0,4.333333333,47,6
4725,67,West Englewood,3,Uptown,Inter-Area,28.871164,43.078,46.38,0,0,0.04,46.44,25
4726,67,West Englewood,52,East Side,Inter-Area,0,39,33.5,0,0,0,33.5,1
4727,67,West Englewood,6,Lake View,Inter-Area,23.62365385,37.35512821,40.11538462,0,0,0,40.11538462,26
4728,67,West Englewood,42,Woodlawn,Inter-Area,4.375845833,20.46805556,11.9375,0,0,0.125,12.0625,24
4729,67,West Englewood,36,Oakland,Inter-Area,5.372664706,19.41372549,18.39705882,0,0,1.235294118,19.63235294,17
4730,67,West Englewood,41,Hyde Park,Inter-Area,5.555944872,37.92628205,17.64423077,0,0.128205128,0.217948718,18.00320513,78
4731,67,West Englewood,35,Douglas,Inter-Area,6.732230189,20.70408805,18.8454717,0,0.14245283,0.160377358,19.15773585,53
4732,67,West Englewood,23,Humboldt Park,Inter-Area,20.45144138,33.89367816,34.27586207,0,0,0.431034483,34.70689655,29
4733,67,West Englewood,24,West Town,Inter-Area,16.7734,26.17246377,28.20652174,0,0,0.043478261,28.25,23
4734,67,West Englewood,15,Portage Park,Inter-Area,29.8977,40.13333333,46.75,0,0,0.25,47,4
4735,67,West Englewood,65,West Lawn,Inter-Area,6.482665,19.81333333,15.375,0,0.4785,0.15,16.0035,20
4736,67,West Englewood,39,Kenwood,Inter-Area,6.705372414,23.5137931,19.0862069,0,0.155172414,0,19.24137931,29
4737,67,West Englewood,10,Norwood Park,Inter-Area,31.01396667,47.01944444,48.08333333,0,0,0,48.08333333,6
4738,67,West Englewood,22,Logan Square,Inter-Area,21.288225,26.38194444,34.4375,0,0,0.041666667,34.47916667,12
4739,67,West Englewood,47,Burnside,Inter-Area,3.938307692,24.9974359,13.11538462,0,0,0,13.11538462,13
4740,67,West Englewood,38,Grand Boulevard,Inter-Area,4.185717544,21.57222222,16.56140351,0,0,0.052631579,16.61403509,57
4741,67,West Englewood,49,Roseland,Inter-Area,5.827948438,17.96458333,14.9540625,0,0,0.4453125,15.4071875,64
4742,67,West Englewood,48,Calumet Heights,Inter-Area,2.721323684,25.37982456,10.75657895,0,0,0.026315789,10.78289474,38
4743,67,West Englewood,54,Riverdale,Inter-Area,17.20911111,20.61666667,28.02777778,0,0,0,28.02777778,9
4744,67,West Englewood,76,O'Hare,Inter-Area,38.54554667,45.09666667,58.71666667,0,0.685333333,0.166666667,59.602,15
4745,67,West Englewood,51,South Deering,Inter-Area,5.640985897,23.37521368,23.00448718,0,0,0,23.00448718,78
4746,67,West Englewood,64,Clearing,Inter-Area,11.42456,23.92,21,0,0,0,21,5
4747,67,West Englewood,13,North Park,Inter-Area,24.2788,44.3125,38.5625,0,0,0,38.5625,4
4748,67,West Englewood,71,Auburn Gresham,Inter-Area,1.831701351,13.63603604,8.689189189,0,0.055,0.114864865,8.859054054,74
4749,67,West Englewood,75,Morgan Park,Inter-Area,8.735144444,22.53765432,16.43518519,0,0.157037037,0,16.61074074,27
4750,67,West Englewood,11,Jefferson Park,Inter-Area,27.52295,43.63333333,43.625,0,0,0,43.625,2
4751,68,Englewood,25,Austin,Inter-Area,21.0481625,27.99613095,36.01339286,0,0,0.017857143,36.03125,56
4752,68,Englewood,48,Calumet Heights,Inter-Area,6.30315,22.33484848,14.86363636,0,0,0.136363636,15,22
4753,68,Englewood,37,Fuller Park,Inter-Area,2.038380374,5.959190031,7.992990654,0,0.112897196,0.03271028,8.152616822,107
4754,68,Englewood,61,New City,Inter-Area,5.117071186,12.54463277,11.82627119,0,0.213559322,0.610169492,12.65847458,59
4755,68,Englewood,47,Burnside,Inter-Area,8.812554545,17.79545455,16.68181818,0,0.576363636,0.909090909,18.16727273,11
4756,68,Englewood,22,Logan Square,Inter-Area,21.36953,25.92333333,34.275,0,0,0,34.275,10
4757,68,Englewood,1,Rogers Park,Inter-Area,19.04343778,41.48481481,37.48888889,0,0.342222222,0.055555556,37.88666667,45
4758,68,Englewood,57,Archer Heights,Inter-Area,9.0321,22.53333333,18,0,0,0,18,1
4759,68,Englewood,69,Greater Grand Crossing,Inter-Area,2.642266667,9.982125604,8.621980676,0,0.072850242,0.234299517,8.933961353,207
4760,68,Englewood,27,East Garfield Park,Inter-Area,17.97887,29.63375,31.8375,0,0.1105,0.275,32.2355,40
4761,68,Englewood,17,Dunning,Inter-Area,29.17856667,51.80555556,48.41666667,0,0,0,48.41666667,3
4762,68,Englewood,64,Clearing,Inter-Area,11.69826,26.13,21.65,0,0,2.1,23.75,5
4763,68,Englewood,20,Hermosa,Inter-Area,25.1321,29.26666667,39.75,0,0,0,39.75,1
4764,68,Englewood,38,Grand Boulevard,Inter-Area,5.45314918,16.02213115,13.60655738,0,0.045081967,0.12295082,13.78278689,61
4765,68,Englewood,7,Lincoln Park,Inter-Area,16.30417727,33.94772727,31.56818182,0,0.181818182,0.136363636,31.90909091,22
4766,68,Englewood,71,Auburn Gresham,Inter-Area,3.273272059,14.9254902,12.11257353,0,0.022058824,0.102941176,12.23757353,136
4767,68,Englewood,42,Woodlawn,Inter-Area,2.277679725,15.70870561,10.63745704,0,0.034020619,0.017182131,10.69209622,291
4768,68,Englewood,30,South Lawndale,Inter-Area,12.97813333,21.04126984,23.33333333,0,0,0.023809524,23.35714286,21
4769,68,Englewood,63,Gage Park,Inter-Area,3.529615385,14.1,11.82692308,0,0,0.153846154,11.98076923,13
4770,68,Englewood,75,Morgan Park,Inter-Area,8.969818421,19.1627193,17.17105263,0,0.13,0,17.32736842,38
4771,68,Englewood,56,Garfield Ridge,Inter-Area,8.712309804,33.03398693,24.14215686,0,0.698039216,0.392156863,25.26176471,51
4772,68,Englewood,28,Near West Side,Inter-Area,10.39047021,26.38834853,23.19200608,0,0.138480243,0.259878419,23.60556231,329
4773,68,Englewood,44,Chatham,Inter-Area,5.192912941,14.86813725,12.757,0,0.034529412,0.285294118,13.08270588,170
4774,68,Englewood,5,North Center,Inter-Area,24.32173333,47.47222222,40.58333333,0,0,0,40.58333333,3
4775,68,Englewood,76,O'Hare,Inter-Area,32.83378269,66.54326923,57.03365385,0,1.066346154,0.442307692,58.56153846,52
4776,68,Englewood,6,Lake View,Inter-Area,19.41545,29.96011905,33.36607143,0,0.175357143,0.214285714,33.75571429,28
4777,68,Englewood,16,Irving Park,Inter-Area,23.11875263,31.56666667,37.13157895,0,0,0,37.13157895,19
4778,68,Englewood,14,Albany Park,Inter-Area,21.9503375,42.68125,40.4375,0,0,0,40.4375,8
4779,68,Englewood,29,North Lawndale,Inter-Area,12.39676667,26.21956522,23.47826087,0,0,0.02173913,23.50724638,69
4780,68,Englewood,21,Avondale,Inter-Area,25.42368889,50.30185185,44.58333333,0,0,0,44.58333333,9
4781,68,Englewood,23,Humboldt Park,Inter-Area,21.37018864,31.05984848,35.46590909,0,0,0.238636364,35.70454545,44
4782,68,Englewood,77,Edgewater,Inter-Area,25.6841,33.06964286,42.11607143,0,0.275714286,0.071428571,42.48107143,28
4783,68,Englewood,39,Kenwood,Inter-Area,7.84806,23.02238095,19.27857143,0,0.061,0.057142857,19.40385714,70
4784,68,Englewood,34,Armour Square,Inter-Area,8.21120125,14.50395833,17.834375,0,0.194375,0.11875,18.16,80
4785,68,Englewood,3,Uptown,Inter-Area,28.82174043,41.19361702,46.5106383,0,0.16,0.021276596,46.69191489,47
4786,68,Englewood,41,Hyde Park,Inter-Area,5.925283,27.32383333,14.4725,0,0.3675,0.52,15.41,100
4787,68,Englewood,10,Norwood Park,Inter-Area,29.37445,26.65833333,54.0625,0,0,0,54.0625,4
4788,68,Englewood,8,Near North Side,Inter-Area,14.86886383,30.0983156,28.52260638,0,0.564042553,0.566489362,29.68239362,188
4789,68,Englewood,4,Lincoln Square,Inter-Area,23.2668,43.08571429,37.92857143,0,1.257142857,0.571428571,39.82857143,7
4790,68,Englewood,67,West Englewood,Inter-Area,2.526372165,13.24295533,10.34793814,0,0.063298969,0.350515464,10.76690722,97
4791,68,Englewood,40,Washington Park,Inter-Area,3.481569863,9.843607306,9.390410959,0,0.090410959,0.082191781,9.583561644,73
4792,68,Englewood,32,Loop,Inter-Area,11.91055,31.34255952,26.27875,0,0.119375,0.154017857,26.56553571,224
4793,68,Englewood,2,West Ridge,Inter-Area,27.373864,40.42466667,44.3,0,0,0.06,44.36,25
4794,68,Englewood,68,Englewood,Intra-Area,2.172253931,6.56953317,7.866769042,0,0.243648649,0.86995086,9.007395577,814
4795,68,Englewood,18,Montclare,Inter-Area,32.22415,54.66666667,52.375,0,0,0,52.375,4
4796,68,Englewood,11,Jefferson Park,Inter-Area,35.06902,38.26666667,53.65,0,0,0,53.65,5
4797,68,Englewood,46,South Chicago,Inter-Area,6.457957692,22.06089744,14.875,0,0.096153846,0.057692308,15.02884615,26
4798,68,Englewood,45,Avalon Park,Inter-Area,6.632680645,23.9483871,15.58064516,0,0.032258065,0.080645161,15.70967742,31
4799,68,Englewood,70,Ashburn,Inter-Area,6.026087342,21.06962025,13.95886076,0,0.000886076,0.158227848,14.11797468,79
4800,68,Englewood,19,Belmont Cragin,Inter-Area,15.2789,57.95,28.375,0,0,0,28.375,2
4801,68,Englewood,54,Riverdale,Inter-Area,14.82342581,18.00322581,24.53225806,0,0,0,24.53225806,31
4802,68,Englewood,26,West Garfield Park,Inter-Area,20.55080263,26.78070175,33.01973684,0,0.173684211,0.026315789,33.21973684,38
4803,68,Englewood,53,West Pullman,Inter-Area,10.49988333,22.47530864,21.26388889,0,0.25462963,0.277777778,21.80555556,54
4804,68,Englewood,58,Brighton Park,Inter-Area,8.91135,30.94166667,21.125,0,0,0,21.125,2
4805,68,Englewood,65,West Lawn,Inter-Area,9.03532,25.93666667,18.8,0,0,0.3,19.1,10
4806,68,Englewood,36,Oakland,Inter-Area,8.309795455,17.06439394,17.04545455,0,0,0.25,17.31818182,22
4807,68,Englewood,12,Forest Glen,Inter-Area,27.9657,50.03333333,44.5,0,0,0,44.5,2
4808,68,Englewood,66,Chicago Lawn,Inter-Area,4.60138,52.57958333,15.2375,0,0,1.3125,16.5625,40
4809,68,Englewood,24,West Town,Inter-Area,14.09197222,25.49382716,26.01388889,0,0.138518519,0.055555556,26.20796296,54
4810,68,Englewood,73,Washington Heights,Inter-Area,6.284696923,15.75717949,13.76153846,0,0.118461538,0.323076923,14.20307692,65
4811,68,Englewood,55,Hegewisch,Inter-Area,21.9926,20.62222222,34.75,0,0,0,34.75,3
4812,68,Englewood,50,Pullman,Inter-Area,9.124463158,21.81432749,18.03070175,0,0,0.043859649,18.0745614,57
4813,68,Englewood,33,Near South Side,Inter-Area,10.41657016,21.65053763,21.45362903,0,0.143548387,0.217741935,21.82701613,124
4814,68,Englewood,60,Bridgeport,Inter-Area,11.431,66.9627451,20.33823529,0,0.179411765,0.205882353,20.75294118,17
4815,68,Englewood,72,Beverly,Inter-Area,5.503358824,20.52156863,20.11176471,0,0,0.382352941,20.49411765,17
4816,68,Englewood,59,McKinley Park,Inter-Area,9.921625,22.82083333,19.75,0,0,0,19.75,4
4817,68,Englewood,35,Douglas,Inter-Area,6.599266154,29.07153846,16.17692308,0,0.076923077,0.092307692,16.34615385,65
4818,68,Englewood,62,West Elsdon,Inter-Area,11.2378,238.4875,22.6875,0,1.4625,0,24.15,4
4819,68,Englewood,51,South Deering,Inter-Area,12.08358667,18.73037037,22.89866667,0,0,0.044444444,22.94311111,45
4820,68,Englewood,43,South Shore,Inter-Area,4.33987,19.05809524,12.15357143,0,0,0.028571429,12.18214286,70
4821,68,Englewood,49,Roseland,Inter-Area,5.896190647,16.50023981,13.81834532,0,0.096258993,0.07942446,13.9976259,139
4822,68,Englewood,15,Portage Park,Inter-Area,12.57141667,33.425,27.04166667,0,0,0,27.04166667,6
4823,68,Englewood,52,East Side,Inter-Area,0,31,29.75,0,0,0,29.75,1
4824,68,Englewood,31,Lower West Side,Inter-Area,9.905618605,15.57751938,18.18023256,0,0,0.058139535,18.23837209,43
4825,69,Greater Grand Crossing,56,Garfield Ridge,Inter-Area,14.56764355,33.89408602,32.22983871,0,0.551612903,0.290322581,33.07177419,62
4826,69,Greater Grand Crossing,42,Woodlawn,Inter-Area,3.367213772,34.84740519,11.20095808,0,0.096227545,0.389221557,11.69538922,167
4827,69,Greater Grand Crossing,57,Archer Heights,Inter-Area,16.12683333,26.50555556,27.41666667,0,0,3.333333333,30.75,3
4828,69,Greater Grand Crossing,45,Avalon Park,Inter-Area,3.980304478,15.17661692,11.70985075,0,0.133134328,0.074626866,11.94,67
4829,69,Greater Grand Crossing,25,Austin,Inter-Area,23.5909275,30.20125,38.075,0,0,0,38.08125,80
4830,69,Greater Grand Crossing,9,Edison Park,Inter-Area,16.3576,56.575,26.5,0,0,0,26.5,2
4831,69,Greater Grand Crossing,54,Riverdale,Inter-Area,12.25636176,17.02107843,22.69117647,0,0,0.088235294,22.77941176,34
4832,69,Greater Grand Crossing,71,Auburn Gresham,Inter-Area,2.905485088,17.38260234,10.23026316,0,0.062719298,0.27254386,10.56991228,114
4833,69,Greater Grand Crossing,76,O'Hare,Inter-Area,38.4958366,43.97679739,59.19281046,0,0.108823529,0.049019608,59.36045752,153
4834,69,Greater Grand Crossing,53,West Pullman,Inter-Area,10.45667241,20.47624521,20.66666667,0,0.279885057,0.074712644,21.02126437,87
4835,69,Greater Grand Crossing,39,Kenwood,Inter-Area,5.449602308,21.98820513,16.88846154,0,0.143615385,0.034615385,17.06669231,130
4836,69,Greater Grand Crossing,68,Englewood,Inter-Area,3.132086512,10.45790698,9.615116279,0,0.018604651,0.039534884,9.675581395,215
4837,69,Greater Grand Crossing,60,Bridgeport,Inter-Area,10.2512725,14.70208333,20.0815,0,0,0.1125,20.2065,40
4838,69,Greater Grand Crossing,40,Washington Park,Inter-Area,3.4776,11.48676471,9.647058824,0,0.059852941,0.088235294,9.795147059,68
4839,69,Greater Grand Crossing,7,Lincoln Park,Inter-Area,19.3844,43.11805556,33.81770833,0,0.428125,0.9375,35.19375,48
4840,69,Greater Grand Crossing,64,Clearing,Inter-Area,13.58035,31.9375,25.0625,0,0,0,25.0625,4
4841,69,Greater Grand Crossing,34,Armour Square,Inter-Area,9.022285616,12.14292237,17.3989726,0,0.049589041,0.143835616,17.59582192,146
4842,69,Greater Grand Crossing,63,Gage Park,Inter-Area,6.869333333,18.24444444,14.04166667,0,0,0,14.04166667,6
4843,69,Greater Grand Crossing,4,Lincoln Square,Inter-Area,22.4917,49.06,50.4,0,0,0,50.4,5
4844,69,Greater Grand Crossing,49,Roseland,Inter-Area,8.881112438,16.18557214,14.0721393,0,0.0639801,0.18159204,14.320199,201
4845,69,Greater Grand Crossing,37,Fuller Park,Inter-Area,4.782141096,16.46415525,11.28767123,0,0.04109589,0.273972603,11.60958904,73
4846,69,Greater Grand Crossing,55,Hegewisch,Inter-Area,17.23594444,23.86944444,28.31944444,0,0,0,28.31944444,18
4847,69,Greater Grand Crossing,11,Jefferson Park,Inter-Area,30.31093333,33.93055556,47,0,0,0,47,6
4848,69,Greater Grand Crossing,65,West Lawn,Inter-Area,9.9295,28.58115942,21.51086957,0,0,0,21.51086957,23
4849,69,Greater Grand Crossing,28,Near West Side,Inter-Area,12.09466329,23.32078273,24.0020108,0,0.125614035,0.187584345,24.32060729,741
