,date,median_downtime,company,day,weekday,time_bin,month,season,holiday,fare,num_cabs,trips_per_cab,earnings_per_cab
8945,2019-02-20,30.0,Globe Taxi,2,1,4,2,Winter,0,14.5234375,77,3.74025974025974,54.32142857142857
8946,2019-02-21,15.0,Globe Taxi,3,1,1,2,Winter,0,11.752793296089385,72,4.972222222222222,58.4375
8947,2019-02-21,15.0,Globe Taxi,3,1,2,2,Winter,0,12.258883248730964,101,3.900990099009901,47.82178217821782
8948,2019-02-21,15.0,Globe Taxi,3,1,3,2,Winter,0,12.421892816419613,123,7.130081300813008,88.5691056910569
8949,2019-02-21,15.0,Globe Taxi,3,1,4,2,Winter,0,12.90210843373494,77,4.311688311688312,55.62987012987013
8950,2019-02-22,15.0,Globe Taxi,4,1,1,2,Winter,0,12.12919896640827,78,4.961538461538462,60.17948717948718
8951,2019-02-22,15.0,Globe Taxi,4,1,2,2,Winter,0,12.432449494949495,101,3.9207920792079207,48.745049504950494
8952,2019-02-22,15.0,Globe Taxi,4,1,3,2,Winter,0,12.281746031746032,126,6.5,79.8313492063492
8953,2019-02-22,15.0,Globe Taxi,4,1,4,2,Winter,0,10.248759305210918,78,5.166666666666667,52.95192307692308
8954,2019-02-23,45.0,Globe Taxi,5,0,1,2,Winter,0,15.055309734513274,44,2.5681818181818183,38.66477272727273
8955,2019-02-23,15.0,Globe Taxi,5,0,2,2,Winter,0,11.578498293515358,68,4.3088235294117645,49.88970588235294
8956,2019-02-23,15.0,Globe Taxi,5,0,3,2,Winter,0,12.498148148148148,103,5.242718446601942,65.52427184466019
8957,2019-02-23,15.0,Globe Taxi,5,0,4,2,Winter,0,10.473768736616702,70,6.671428571428572,69.875
8958,2019-02-24,45.0,Globe Taxi,6,0,1,2,Winter,0,18.077067669172934,51,2.607843137254902,47.1421568627451
8959,2019-02-24,30.0,Globe Taxi,6,0,2,2,Winter,0,15.252272727272727,71,3.0985915492957745,47.26056338028169
8960,2019-02-24,30.0,Globe Taxi,6,0,3,2,Winter,0,18.29861111111111,93,3.4838709677419355,63.75
8961,2019-02-24,15.0,Globe Taxi,6,0,4,2,Winter,0,13.601047904191617,71,4.704225352112676,63.982394366197184
8962,2019-02-25,15.0,Globe Taxi,0,1,1,2,Winter,0,13.347686375321336,89,4.370786516853933,58.33988764044944
8963,2019-02-25,15.0,Globe Taxi,0,1,2,2,Winter,0,12.534883720930232,104,3.3076923076923075,41.46153846153846
8964,2019-02-25,15.0,Globe Taxi,0,1,3,2,Winter,0,12.909590043923865,129,5.294573643410852,68.35077519379846
8965,2019-02-25,30.0,Globe Taxi,0,1,4,2,Winter,0,15.211627906976744,74,2.9054054054054053,44.195945945945944
8966,2019-02-26,15.0,Globe Taxi,1,1,1,2,Winter,0,11.199591280653951,81,4.530864197530864,50.74382716049383
8967,2019-02-26,15.0,Globe Taxi,1,1,2,2,Winter,0,11.822704081632653,101,3.881188118811881,45.886138613861384
8968,2019-02-26,15.0,Globe Taxi,1,1,3,2,Winter,0,12.35782967032967,129,5.6434108527131785,69.74031007751938
8969,2019-02-26,30.0,Globe Taxi,1,1,4,2,Winter,0,14.525179856115107,76,3.6578947368421053,53.13157894736842
8970,2019-02-27,15.0,Globe Taxi,2,1,1,2,Winter,0,12.716153846153846,78,4.166666666666667,52.98397435897436
8971,2019-02-27,15.0,Globe Taxi,2,1,2,2,Winter,0,12.773963730569948,104,3.7115384615384617,47.41105769230769
8972,2019-02-27,15.0,Globe Taxi,2,1,3,2,Winter,0,13.104193548387096,135,5.7407407407407405,75.22777777777777
8973,2019-02-27,15.0,Globe Taxi,2,1,4,2,Winter,0,13.61355633802817,76,3.736842105263158,50.87171052631579
8974,2019-02-28,15.0,Globe Taxi,3,1,1,2,Winter,0,11.75618131868132,78,4.666666666666667,54.86217948717949
8975,2019-02-28,15.0,Globe Taxi,3,1,2,2,Winter,0,12.271812080536913,117,3.8205128205128207,46.88461538461539
8976,2019-02-28,15.0,Globe Taxi,3,1,3,2,Winter,0,13.674645390070921,136,6.220588235294118,85.06433823529412
8977,2019-02-28,15.0,Globe Taxi,3,1,4,2,Winter,0,13.564705882352941,86,3.953488372093023,53.627906976744185
8978,2019-03-01,15.0,Globe Taxi,4,1,1,3,Winter,0,12.88804945054945,86,4.232558139534884,54.549418604651166
8979,2019-03-01,15.0,Globe Taxi,4,1,2,3,Winter,0,14.46547314578005,115,3.4,49.18260869565217
8980,2019-03-01,15.0,Globe Taxi,4,1,3,3,Winter,0,13.736486486486486,127,6.118110236220472,84.04133858267717
8981,2019-03-01,15.0,Globe Taxi,4,1,4,3,Winter,0,12.91501416430595,85,4.152941176470589,53.63529411764706
8982,2019-03-02,45.0,Globe Taxi,5,0,1,3,Winter,0,16.609375,48,3.0,49.828125
8983,2019-03-02,30.0,Globe Taxi,5,0,2,3,Winter,0,15.054545454545455,73,3.0136986301369864,45.36986301369863
8984,2019-03-02,30.0,Globe Taxi,5,0,3,3,Winter,0,12.977668845315904,101,4.544554455445544,58.977722772277225
8985,2019-03-02,15.0,Globe Taxi,5,0,4,3,Winter,0,10.607917570498916,79,5.8354430379746836,61.901898734177216
8986,2019-03-03,45.0,Globe Taxi,6,0,1,3,Winter,0,15.954166666666667,59,3.0508474576271185,48.67372881355932
8987,2019-03-03,30.0,Globe Taxi,6,0,2,3,Winter,0,16.904929577464788,74,2.8783783783783785,48.65878378378378
8988,2019-03-03,30.0,Globe Taxi,6,0,3,3,Winter,0,17.905236907730675,101,3.9702970297029703,71.08910891089108
8989,2019-03-03,15.0,Globe Taxi,6,0,4,3,Winter,0,12.543803418803419,81,5.777777777777778,72.4753086419753
8990,2019-03-04,15.0,Globe Taxi,0,1,1,3,Winter,1,13.837962962962964,81,4.666666666666667,64.57716049382717
8991,2019-03-04,15.0,Globe Taxi,0,1,2,3,Winter,1,14.2890625,100,3.52,50.2975
8992,2019-03-04,15.0,Globe Taxi,0,1,3,3,Winter,1,13.124348958333334,120,6.4,83.99583333333334
8993,2019-03-04,15.0,Globe Taxi,0,1,4,3,Winter,1,13.4625,73,3.835616438356164,51.636986301369866
8994,2019-03-05,15.0,Globe Taxi,1,1,1,3,Winter,0,13.242903930131005,89,5.146067415730337,68.14887640449439
8995,2019-03-05,15.0,Globe Taxi,1,1,2,3,Winter,0,13.33574879227053,107,3.869158878504673,51.598130841121495
8996,2019-03-05,15.0,Globe Taxi,1,1,3,3,Winter,0,12.26206896551724,132,6.590909090909091,80.81818181818181
8997,2019-03-05,15.0,Globe Taxi,1,1,4,3,Winter,0,13.28943217665615,78,4.064102564102564,54.00961538461539
8998,2019-03-06,15.0,Globe Taxi,2,1,1,3,Winter,0,12.293859649122806,81,4.925925925925926,60.55864197530864
8999,2019-03-06,15.0,Globe Taxi,2,1,2,3,Winter,0,11.375272331154685,103,4.456310679611651,50.69174757281554
9000,2019-03-06,15.0,Globe Taxi,2,1,3,3,Winter,0,12.77102534562212,138,6.2898550724637685,80.32789855072464
9001,2019-03-06,30.0,Globe Taxi,2,1,4,3,Winter,0,14.842696629213483,85,4.188235294117647,62.16470588235294
9002,2019-03-07,15.0,Globe Taxi,3,1,1,3,Winter,0,12.242445054945055,82,4.439024390243903,54.34451219512195
9003,2019-03-07,15.0,Globe Taxi,3,1,2,3,Winter,0,12.877272727272727,105,3.6666666666666665,47.21666666666667
9004,2019-03-07,15.0,Globe Taxi,3,1,3,3,Winter,0,12.408926886792454,133,6.37593984962406,79.11857142857143
9005,2019-03-07,15.0,Globe Taxi,3,1,4,3,Winter,0,13.166432584269662,87,4.091954022988506,53.87643678160919
9006,2019-03-08,15.0,Globe Taxi,4,1,1,3,Winter,0,11.30774278215223,84,4.535714285714286,51.288690476190474
9007,2019-03-08,15.0,Globe Taxi,4,1,2,3,Winter,0,12.57002457002457,110,3.7,46.50909090909091
9008,2019-03-08,15.0,Globe Taxi,4,1,3,3,Winter,0,12.298943661971832,133,5.338345864661654,65.65601503759399
9009,2019-03-08,15.0,Globe Taxi,4,1,4,3,Winter,0,12.281725888324873,87,4.528735632183908,55.62068965517241
9010,2019-03-09,45.0,Globe Taxi,5,0,1,3,Winter,0,13.445945945945946,42,2.642857142857143,35.535714285714285
9011,2019-03-09,30.0,Globe Taxi,5,0,2,3,Winter,0,11.028571428571428,65,3.230769230769231,35.63076923076923
9012,2019-03-09,15.0,Globe Taxi,5,0,3,3,Winter,0,12.00565909090909,94,4.680851063829787,56.19670212765957
9013,2019-03-09,15.0,Globe Taxi,5,0,4,3,Winter,0,11.452631578947368,74,6.418918918918919,73.51351351351352
9014,2019-03-10,45.0,Globe Taxi,6,0,1,3,Winter,0,14.292134831460674,41,2.1707317073170733,31.024390243902438
9015,2019-03-10,30.0,Globe Taxi,6,0,2,3,Winter,0,15.90625,59,2.847457627118644,45.29237288135593
9016,2019-03-10,45.0,Globe Taxi,6,0,3,3,Winter,0,18.881384615384615,94,3.4574468085106385,65.2813829787234
9017,2019-03-10,15.0,Globe Taxi,6,0,4,3,Winter,0,13.910056657223796,77,4.584415584415584,63.76948051948052
9018,2019-03-11,15.0,Globe Taxi,0,1,1,3,Winter,0,12.61756373937677,80,4.4125,55.675
9019,2019-03-11,30.0,Globe Taxi,0,1,2,3,Winter,0,12.644904458598726,98,3.204081632653061,40.515306122448976
9020,2019-03-11,15.0,Globe Taxi,0,1,3,3,Winter,0,12.580409356725147,124,5.516129032258065,69.39516129032258
9021,2019-03-11,30.0,Globe Taxi,0,1,4,3,Winter,0,12.771341463414634,65,3.7846153846153845,48.33461538461538
9022,2019-03-12,15.0,Globe Taxi,1,1,1,3,Winter,0,11.05489417989418,88,4.295454545454546,47.48579545454545
9023,2019-03-12,15.0,Globe Taxi,1,1,2,3,Winter,0,10.556875,102,3.9215686274509802,41.39950980392157
9024,2019-03-12,15.0,Globe Taxi,1,1,3,3,Winter,0,13.023185483870968,141,5.276595744680851,68.71808510638297
9025,2019-03-12,30.0,Globe Taxi,1,1,4,3,Winter,0,14.494791666666666,81,3.5555555555555554,51.53703703703704
9026,2019-03-13,15.0,Globe Taxi,2,1,1,3,Winter,0,11.701443569553806,80,4.7625,55.728125
9027,2019-03-13,15.0,Globe Taxi,2,1,2,3,Winter,0,10.644391408114558,97,4.319587628865979,45.97938144329897
9028,2019-03-13,15.0,Globe Taxi,2,1,3,3,Winter,0,13.066205533596838,134,5.664179104477612,74.00932835820896
9029,2019-03-13,30.0,Globe Taxi,2,1,4,3,Winter,0,13.051401869158878,84,3.8214285714285716,49.875
9030,2019-03-14,15.0,Globe Taxi,3,1,1,3,Winter,0,11.737745098039216,84,4.857142857142857,57.01190476190476
9031,2019-03-14,15.0,Globe Taxi,3,1,2,3,Winter,0,10.778169014084508,109,4.559633027522936,49.14449541284404
9032,2019-03-14,15.0,Globe Taxi,3,1,3,3,Winter,0,12.961627906976744,142,6.056338028169014,78.5
9033,2019-03-14,15.0,Globe Taxi,3,1,4,3,Winter,0,15.054794520547945,107,4.093457943925234,61.626168224299064
9034,2019-03-15,15.0,Globe Taxi,4,1,1,3,Winter,0,11.137149028077754,88,5.261363636363637,58.59659090909091
9035,2019-03-15,15.0,Globe Taxi,4,1,2,3,Winter,0,12.324384787472036,111,4.027027027027027,49.630630630630634
9036,2019-03-15,15.0,Globe Taxi,4,1,3,3,Winter,0,13.224260355029585,133,6.353383458646617,84.0187969924812
9037,2019-03-15,15.0,Globe Taxi,4,1,4,3,Winter,0,12.08876404494382,95,4.684210526315789,56.626315789473686
9038,2019-03-16,15.0,Globe Taxi,5,0,1,3,Winter,0,13.38963963963964,64,3.46875,46.4453125
9039,2019-03-16,15.0,Globe Taxi,5,0,2,3,Winter,0,12.526349614395887,95,4.094736842105263,51.29210526315789
9040,2019-03-16,15.0,Globe Taxi,5,0,3,3,Winter,0,11.8374145785877,124,7.080645161290323,83.81653225806451
9041,2019-03-16,15.0,Globe Taxi,5,0,4,3,Winter,0,10.404114365411436,92,7.793478260869565,81.08423913043478
9042,2019-03-17,45.0,Globe Taxi,6,0,1,3,Winter,0,17.23,52,2.8846153846153846,49.70192307692308
9043,2019-03-17,30.0,Globe Taxi,6,0,2,3,Winter,0,14.529342723004694,70,3.0428571428571427,44.21071428571429
9044,2019-03-17,30.0,Globe Taxi,6,0,3,3,Winter,0,16.382250580046403,104,4.144230769230769,67.89182692307692
9045,2019-03-17,15.0,Globe Taxi,6,0,4,3,Winter,0,11.788377192982455,77,5.922077922077922,69.81168831168831
9046,2019-03-18,15.0,Globe Taxi,0,1,1,3,Winter,0,13.553524804177545,85,4.5058823529411764,61.07058823529412
9047,2019-03-18,15.0,Globe Taxi,0,1,2,3,Winter,0,13.399159663865547,100,3.57,47.835
9048,2019-03-18,15.0,Globe Taxi,0,1,3,3,Winter,0,13.424731182795698,131,4.969465648854962,66.71374045801527
9049,2019-03-18,15.0,Globe Taxi,0,1,4,3,Winter,0,12.888586956521738,74,3.72972972972973,48.070945945945944
9050,2019-03-19,15.0,Globe Taxi,1,1,1,3,Winter,0,15.031781914893617,81,4.6419753086419755,69.77716049382715
9051,2019-03-19,15.0,Globe Taxi,1,1,2,3,Winter,0,11.589050131926122,99,3.8282828282828283,44.36616161616162
9052,2019-03-19,15.0,Globe Taxi,1,1,3,3,Winter,0,12.924119241192411,131,5.633587786259542,72.80916030534351
9053,2019-03-19,30.0,Globe Taxi,1,1,4,3,Winter,0,13.78156146179402,83,3.6265060240963853,49.9789156626506
9054,2019-03-20,15.0,Globe Taxi,2,1,1,3,Spring,0,11.702739726027398,80,4.5625,53.39375
9055,2019-03-20,15.0,Globe Taxi,2,1,2,3,Spring,0,12.142073170731708,107,3.8317757009345796,46.52570093457944
9056,2019-03-20,15.0,Globe Taxi,2,1,3,3,Spring,0,12.687822164948454,135,5.7481481481481485,72.93148148148148
9057,2019-03-20,30.0,Globe Taxi,2,1,4,3,Spring,0,13.315826330532213,86,4.151162790697675,55.276162790697676
9058,2019-03-21,15.0,Globe Taxi,3,1,1,3,Spring,0,10.898367952522255,77,4.376623376623376,47.69805194805195
9059,2019-03-21,15.0,Globe Taxi,3,1,2,3,Spring,0,12.49538258575198,98,3.86734693877551,48.32397959183673
9060,2019-03-21,15.0,Globe Taxi,3,1,3,3,Spring,0,13.669817470664928,129,5.945736434108527,81.27713178294573
9061,2019-03-21,15.0,Globe Taxi,3,1,4,3,Spring,0,13.833333333333334,78,4.346153846153846,60.12179487179487
9062,2019-03-22,30.0,Globe Taxi,4,1,1,3,Spring,0,10.642638036809815,73,4.465753424657534,47.52739726027397
9063,2019-03-22,15.0,Globe Taxi,4,1,2,3,Spring,0,12.967086834733893,100,3.57,46.2925
9064,2019-03-22,15.0,Globe Taxi,4,1,3,3,Spring,0,12.094890510948906,136,6.044117647058823,73.1029411764706
9065,2019-03-22,15.0,Globe Taxi,4,1,4,3,Spring,0,14.195234159779615,82,4.426829268292683,62.839878048780484
9066,2019-03-23,45.0,Globe Taxi,5,0,1,3,Spring,0,13.23873873873874,40,2.775,36.7375
9067,2019-03-23,15.0,Globe Taxi,5,0,2,3,Spring,0,12.723130841121495,62,3.4516129032258065,43.91532258064516
9068,2019-03-23,30.0,Globe Taxi,5,0,3,3,Spring,0,12.128048780487806,110,4.845454545454546,58.76590909090909
9069,2019-03-23,15.0,Globe Taxi,5,0,4,3,Spring,0,10.467811158798284,72,6.472222222222222,67.75
9070,2019-03-24,30.0,Globe Taxi,6,0,1,3,Spring,0,17.125850340136054,47,3.127659574468085,53.56382978723404
9071,2019-03-24,30.0,Globe Taxi,6,0,2,3,Spring,0,14.954773869346734,67,2.970149253731343,44.417910447761194
9072,2019-03-24,30.0,Globe Taxi,6,0,3,3,Spring,0,16.450534759358288,99,3.7777777777777777,62.14646464646464
9073,2019-03-24,15.0,Globe Taxi,6,0,4,3,Spring,0,12.287061994609164,73,5.082191780821918,62.445205479452056
9074,2019-03-25,30.0,Globe Taxi,0,1,1,3,Spring,0,13.084558823529411,84,4.0476190476190474,52.961309523809526
9075,2019-03-25,30.0,Globe Taxi,0,1,2,3,Spring,0,11.805183946488294,94,3.1808510638297873,37.55053191489362
9076,2019-03-25,15.0,Globe Taxi,0,1,3,3,Spring,0,12.013076923076923,123,5.284552845528455,63.483739837398375
9077,2019-03-25,30.0,Globe Taxi,0,1,4,3,Spring,0,13.077235772357724,70,3.5142857142857142,45.957142857142856
9078,2019-03-26,30.0,Globe Taxi,1,1,1,3,Spring,0,11.48137535816619,85,4.105882352941176,47.141176470588235
9079,2019-03-26,15.0,Globe Taxi,1,1,2,3,Spring,0,35.16596541786743,88,3.9431818181818183,138.66579545454545
9080,2019-03-26,15.0,Globe Taxi,1,1,3,3,Spring,0,14.196296296296296,133,5.684210526315789,80.69473684210526
9081,2019-03-26,30.0,Globe Taxi,1,1,4,3,Spring,0,13.324750830564785,81,3.7160493827160495,49.51543209876543
9082,2019-03-27,15.0,Globe Taxi,2,1,1,3,Spring,0,11.06055900621118,75,4.293333333333333,47.486666666666665
9083,2019-03-27,15.0,Globe Taxi,2,1,2,3,Spring,0,11.376336898395722,95,3.9368421052631577,44.786842105263155
9084,2019-03-27,15.0,Globe Taxi,2,1,3,3,Spring,0,12.681722689075631,133,5.368421052631579,68.08082706766918
9085,2019-03-27,30.0,Globe Taxi,2,1,4,3,Spring,0,12.812931034482759,74,3.918918918918919,50.21283783783784
9086,2019-03-28,30.0,Globe Taxi,3,1,1,3,Spring,0,11.373520710059172,82,4.121951219512195,46.88109756097561
9087,2019-03-28,30.0,Globe Taxi,3,1,2,3,Spring,0,11.930084745762711,103,3.436893203883495,41.00242718446602
9088,2019-03-28,15.0,Globe Taxi,3,1,3,3,Spring,0,13.560766182298547,142,5.330985915492958,72.29225352112677
9089,2019-03-28,30.0,Globe Taxi,3,1,4,3,Spring,0,14.289473684210526,86,3.755813953488372,53.66860465116279
9090,2019-03-29,45.0,Globe Taxi,4,1,1,3,Spring,0,14.069188191881919,84,3.2261904761904763,45.38988095238095
9091,2019-03-29,30.0,Globe Taxi,4,1,2,3,Spring,0,12.57012987012987,112,3.4375,43.20982142857143
9092,2019-03-29,15.0,Globe Taxi,4,1,3,3,Spring,0,11.817807351077313,136,5.801470588235294,68.56066176470588
9093,2019-03-29,15.0,Globe Taxi,4,1,4,3,Spring,0,11.132109004739336,85,4.964705882352941,55.26764705882353
9094,2019-03-30,60.0,Globe Taxi,5,0,1,3,Spring,0,14.211538461538462,50,2.34,33.255
9095,2019-03-30,30.0,Globe Taxi,5,0,2,3,Spring,0,12.133771929824562,66,3.4545454545454546,41.916666666666664
9096,2019-03-30,15.0,Globe Taxi,5,0,3,3,Spring,0,11.437847866419295,115,4.6869565217391305,53.608695652173914
9097,2019-03-30,15.0,Globe Taxi,5,0,4,3,Spring,0,10.022727272727273,72,6.263888888888889,62.78125
9098,2019-03-31,45.0,Globe Taxi,6,0,1,3,Spring,0,15.939716312056738,60,2.35,37.458333333333336
9099,2019-03-31,30.0,Globe Taxi,6,0,2,3,Spring,0,16.480681818181818,76,2.8947368421052633,47.70723684210526
9100,2019-03-31,30.0,Globe Taxi,6,0,3,3,Spring,0,16.351333333333333,106,3.5377358490566038,57.846698113207545
9101,2019-03-31,15.0,Globe Taxi,6,0,4,3,Spring,0,11.929440389294404,75,5.48,65.37333333333333
9102,2019-04-01,30.0,Globe Taxi,0,1,1,4,Spring,0,14.274441340782124,94,3.8085106382978724,54.36436170212766
9103,2019-04-01,30.0,Globe Taxi,0,1,2,4,Spring,0,14.095047923322683,104,3.0096153846153846,42.42067307692308
9104,2019-04-01,15.0,Globe Taxi,0,1,3,4,Spring,0,13.026706231454005,129,5.224806201550388,68.06201550387597
9105,2019-04-01,30.0,Globe Taxi,0,1,4,4,Spring,0,12.940140845070422,81,3.506172839506173,45.370370370370374
9106,2019-04-02,30.0,Globe Taxi,1,1,1,4,Spring,0,12.988919667590027,91,3.967032967032967,51.527472527472526
9107,2019-04-02,30.0,Globe Taxi,1,1,2,4,Spring,0,12.730964467005077,110,3.581818181818182,45.6
9108,2019-04-02,15.0,Globe Taxi,1,1,3,4,Spring,0,12.743694829760404,145,5.468965517241379,69.6948275862069
9109,2019-04-02,30.0,Globe Taxi,1,1,4,4,Spring,0,13.01461038961039,85,3.623529411764706,47.15882352941176
9110,2019-04-03,22.5,Globe Taxi,2,1,1,4,Spring,0,12.722222222222221,91,4.153846153846154,52.84615384615385
9111,2019-04-03,15.0,Globe Taxi,2,1,2,4,Spring,0,13.705813953488372,119,3.6134453781512605,49.52521008403362
9112,2019-04-03,15.0,Globe Taxi,2,1,3,4,Spring,0,13.898936170212766,138,5.7898550724637685,80.47282608695652
9113,2019-04-03,15.0,Globe Taxi,2,1,4,4,Spring,0,12.5875,85,3.764705882352941,47.38823529411765
9114,2019-04-04,15.0,Globe Taxi,3,1,1,4,Spring,0,34.14464102564102,89,4.382022471910112,149.62258426966292
9115,2019-04-04,15.0,Globe Taxi,3,1,2,4,Spring,0,12.828299776286354,119,3.7563025210084033,48.186974789915965
9116,2019-04-04,15.0,Globe Taxi,3,1,3,4,Spring,0,13.091005291005292,145,6.517241379310345,85.31724137931035
9117,2019-04-04,15.0,Globe Taxi,3,1,4,4,Spring,0,14.088647959183673,100,3.92,55.2275
9118,2019-04-05,15.0,Globe Taxi,4,1,1,4,Spring,0,12.995995423340961,90,4.855555555555555,63.102777777777774
9119,2019-04-05,15.0,Globe Taxi,4,1,2,4,Spring,0,12.73908523908524,116,4.146551724137931,52.82327586206897
9120,2019-04-05,15.0,Globe Taxi,4,1,3,4,Spring,0,13.33299539170507,132,6.575757575757576,87.67454545454547
9121,2019-04-05,15.0,Globe Taxi,4,1,4,4,Spring,0,11.558355437665783,81,4.654320987654321,53.7962962962963
9122,2019-04-06,45.0,Globe Taxi,5,0,1,4,Spring,0,16.98049645390071,50,2.82,47.885
9123,2019-04-06,30.0,Globe Taxi,5,0,2,4,Spring,0,13.998936170212765,73,3.219178082191781,45.06506849315068
9124,2019-04-06,15.0,Globe Taxi,5,0,3,4,Spring,0,11.7578125,108,5.037037037037037,59.22453703703704
9125,2019-04-06,15.0,Globe Taxi,5,0,4,4,Spring,0,10.366302186878727,84,5.988095238095238,62.07440476190476
9126,2019-04-07,195.0,Globe Taxi,6,0,1,4,Spring,0,21.694805194805195,40,1.925,41.7625
9127,2019-04-07,90.0,Globe Taxi,6,0,2,4,Spring,0,19.848557692307693,56,1.8571428571428572,36.861607142857146
9128,2019-04-07,90.0,Globe Taxi,6,0,3,4,Spring,0,18.171875,81,2.1728395061728394,39.48456790123457
9129,2019-04-07,45.0,Globe Taxi,6,0,4,4,Spring,0,15.05,58,2.3275862068965516,35.0301724137931
9130,2019-04-08,60.0,Globe Taxi,0,1,1,4,Spring,0,17.00462962962963,70,2.3142857142857145,39.35357142857143
9131,2019-04-08,45.0,Globe Taxi,0,1,2,4,Spring,0,14.578014184397164,70,2.0142857142857142,29.364285714285714
9132,2019-04-08,30.0,Globe Taxi,0,1,3,4,Spring,0,13.539719626168225,97,3.3092783505154637,44.80670103092783
9133,2019-04-08,60.0,Globe Taxi,0,1,4,4,Spring,0,11.563157894736841,48,1.9791666666666667,22.885416666666668
9134,2019-04-09,75.0,Globe Taxi,1,1,1,4,Spring,0,17.75483870967742,64,2.421875,43.0
9135,2019-04-09,45.0,Globe Taxi,1,1,2,4,Spring,0,16.6575,86,2.3255813953488373,38.73837209302326
9136,2019-04-09,30.0,Globe Taxi,1,1,3,4,Spring,0,13.459631728045325,103,3.4271844660194173,46.12864077669903
9137,2019-04-09,45.0,Globe Taxi,1,1,4,4,Spring,0,12.893115942028986,55,2.5090909090909093,32.35
9138,2019-04-10,30.0,Globe Taxi,2,1,1,4,Spring,0,14.092391304347826,63,2.9206349206349205,41.15873015873016
9139,2019-04-10,30.0,Globe Taxi,2,1,2,4,Spring,0,13.59873949579832,89,2.6741573033707864,36.36516853932584
9140,2019-04-10,30.0,Globe Taxi,2,1,3,4,Spring,0,14.613583138173302,120,3.558333333333333,52.0
9141,2019-04-10,45.0,Globe Taxi,2,1,4,4,Spring,0,13.953125,50,2.24,31.255
9142,2019-04-11,30.0,Globe Taxi,3,1,1,4,Spring,0,15.31030150753769,64,3.109375,47.60546875
9143,2019-04-11,45.0,Globe Taxi,3,1,2,4,Spring,0,15.047897196261681,88,2.4318181818181817,36.59375
9144,2019-04-11,30.0,Globe Taxi,3,1,3,4,Spring,0,14.962041884816754,114,3.3508771929824563,50.1359649122807
9145,2019-04-11,60.0,Globe Taxi,3,1,4,4,Spring,0,13.93923611111111,58,2.4827586206896552,34.60775862068966
9146,2019-04-12,30.0,Globe Taxi,4,1,1,4,Spring,0,12.6051912568306,61,3.0,37.8155737704918
9147,2019-04-12,30.0,Globe Taxi,4,1,2,4,Spring,0,13.494818652849741,71,2.7183098591549295,36.683098591549296
9148,2019-04-12,30.0,Globe Taxi,4,1,3,4,Spring,0,12.253225806451614,98,3.163265306122449,38.76020408163265
9149,2019-04-12,60.0,Globe Taxi,4,1,4,4,Spring,0,14.05483870967742,65,2.3846153846153846,33.51538461538462
9150,2019-04-13,300.0,Globe Taxi,5,0,1,4,Spring,0,17.71641791044776,36,1.8611111111111112,32.97222222222222
9151,2019-04-13,60.0,Globe Taxi,5,0,2,4,Spring,0,37.70262626262626,53,1.8679245283018868,70.42566037735848
9152,2019-04-13,60.0,Globe Taxi,5,0,3,4,Spring,0,12.194444444444445,82,2.8536585365853657,34.798780487804876
9153,2019-04-13,45.0,Globe Taxi,5,0,4,4,Spring,0,9.467261904761905,60,2.8,26.508333333333333
9154,2019-04-14,30.0,Globe Taxi,6,0,1,4,Spring,0,14.464689265536723,54,3.2777777777777777,47.41203703703704
9155,2019-04-14,30.0,Globe Taxi,6,0,2,4,Spring,0,12.922058823529412,56,3.0357142857142856,39.22767857142857
9156,2019-04-14,30.0,Globe Taxi,6,0,3,4,Spring,0,16.97093023255814,80,3.7625,63.853125
9157,2019-04-14,15.0,Globe Taxi,6,0,4,4,Spring,0,12.209245742092458,72,5.708333333333333,69.69444444444444
9158,2019-04-15,30.0,Globe Taxi,0,1,1,4,Spring,0,16.561194029850746,93,3.6021505376344085,59.655913978494624
9159,2019-04-15,30.0,Globe Taxi,0,1,2,4,Spring,0,14.609943977591037,118,3.0254237288135593,44.20127118644068
9160,2019-04-15,15.0,Globe Taxi,0,1,3,4,Spring,0,13.13896746817539,132,5.356060606060606,70.37310606060606
9161,2019-04-15,30.0,Globe Taxi,0,1,4,4,Spring,0,13.209615384615384,79,3.2911392405063293,43.4746835443038
9162,2019-04-16,30.0,Globe Taxi,1,1,1,4,Spring,0,14.261744966442953,86,3.4651162790697674,49.41860465116279
9163,2019-04-16,30.0,Globe Taxi,1,1,2,4,Spring,0,14.040114613180515,106,3.292452830188679,46.22641509433962
9164,2019-04-16,15.0,Globe Taxi,1,1,3,4,Spring,0,10.783462033462033,130,5.976923076923077,64.45192307692308
9165,2019-04-16,30.0,Globe Taxi,1,1,4,4,Spring,0,13.20774647887324,80,3.55,46.8875
9166,2019-04-17,15.0,Globe Taxi,2,1,1,4,Spring,0,11.712827988338192,80,4.2875,50.21875
9167,2019-04-17,15.0,Globe Taxi,2,1,2,4,Spring,0,11.889479905437351,115,3.6782608695652175,43.732608695652175
9168,2019-04-17,15.0,Globe Taxi,2,1,3,4,Spring,0,12.714333333333334,139,5.39568345323741,68.60251798561151
9169,2019-04-17,30.0,Globe Taxi,2,1,4,4,Spring,0,13.68851132686084,90,3.433333333333333,46.99722222222222
9170,2019-04-18,15.0,Globe Taxi,3,1,1,4,Spring,0,11.203551912568306,83,4.409638554216867,49.403614457831324
9171,2019-04-18,15.0,Globe Taxi,3,1,2,4,Spring,0,10.597678916827853,104,4.971153846153846,52.68269230769231
