,date,median_downtime,company,weekday,season,holiday,fare,num_cabs,trips_per_cab,earnings_per_cab,distance
2164,7/12/2019,15,Flash Cab,0,Autumn,0,12.37022161,437,11.66819222,144.3381236,5.55479898
2165,8/12/2019,30,Flash Cab,0,Autumn,0,15.54592953,438,9.394977169,146.053653,7.991134872
2166,9/12/2019,15,Flash Cab,1,Autumn,0,14.60746669,490,11.02857143,161.0994898,7.1843849
2167,10/12/2019,15,Flash Cab,1,Autumn,0,13.69044049,497,12.88128773,176.350503,6.477298344
2168,11/12/2019,15,Flash Cab,1,Autumn,0,14.03280403,490,13.17346939,184.8607143,6.607576143
2169,12/12/2019,15,Flash Cab,1,Autumn,0,14.18183181,502,13.95219124,197.8676295,6.722256996
2170,13/12/2019,15,Flash Cab,1,Autumn,0,13.30807178,489,13.16155419,175.154908,6.062632691
2171,14/12/2019,15,Flash Cab,0,Autumn,0,12.38394033,420,12.29047619,152.2045238,5.57752809
2172,15/12/2019,30,Flash Cab,0,Autumn,0,14.77372325,414,9.93236715,146.7380435,7.473996109
2173,16/12/2019,15,Flash Cab,1,Autumn,0,13.83905522,485,11.50103093,159.1634021,6.653564719
2174,17/12/2019,15,Flash Cab,1,Autumn,0,13.17014812,486,13.05761317,171.9706996,6.111886543
2175,18/12/2019,15,Flash Cab,1,Autumn,0,12.85559271,485,13.56701031,174.4119588,5.846667477
2176,19/12/2019,15,Flash Cab,1,Autumn,0,12.74666903,477,14.79035639,188.5277778,5.743510135
2177,20/12/2019,15,Flash Cab,1,Autumn,0,12.55816206,484,13.30991736,167.1480992,5.650943185
2178,21/12/2019,15,Flash Cab,0,Winter,0,12.77147032,418,10.39712919,132.7866268,5.878107685
2179,22/12/2019,30,Flash Cab,0,Winter,0,13.84186623,409,9.760391198,135.1020293,6.721442886
2180,23/12/2019,30,Flash Cab,1,Winter,0,13.1256233,455,9.696703297,127.2752747,6.076852221
2181,24/12/2019,30,Flash Cab,1,Winter,0,13.13304903,410,7.063414634,92.76417073,6.236535912
2182,25/12/2019,45,Flash Cab,1,Winter,1,17.35093102,265,6.728301887,116.7423019,9.336103197
2183,26/12/2019,30,Flash Cab,1,Winter,0,13.66332201,405,7.997530864,109.2728395,6.474966348
2184,27/12/2019,30,Flash Cab,1,Winter,0,13.22646356,427,9.800936768,129.631733,6.260346953
2185,28/12/2019,30,Flash Cab,0,Winter,0,12.99646418,400,9.1775,119.27505,6.214825388
2186,29/12/2019,30,Flash Cab,0,Winter,0,14.42710503,383,8.676240209,125.1730287,7.264616311
2187,30/12/2019,30,Flash Cab,1,Winter,0,12.78982658,431,9.498839907,121.4885151,5.965573034
2188,31/12/2019,30,Flash Cab,1,Winter,0,13.83333333,32,1.125,15.5625,7.026222222
2307,1/1/2019,15,Medallion Leasin,1,Winter,1,19.87682005,170,8.564705882,170.2391176,6.55
2308,2/1/2019,30,Medallion Leasin,1,Winter,0,13.278125,189,9.312169312,123.6481481,6.344727273
2309,3/1/2019,30,Medallion Leasin,1,Winter,0,14.61657654,208,10.49038462,153.3335096,5.583648029
2310,4/1/2019,15,Medallion Leasin,1,Winter,0,13.0636318,221,11.7239819,153.1577828,5.021011193
2311,5/1/2019,30,Medallion Leasin,0,Winter,0,12.65498096,197,8,101.2398477,5.828832487
2312,6/1/2019,30,Medallion Leasin,0,Winter,0,40.76444767,180,7.644444444,311.6215556,7.743372093
2313,7/1/2019,15,Medallion Leasin,1,Winter,0,19.92420792,224,10.82142857,215.6083929,5.876171617
2314,8/1/2019,15,Medallion Leasin,1,Winter,0,21.21435714,232,11.46551724,243.2335776,5.325593985
2315,9/1/2019,15,Medallion Leasin,1,Winter,0,15.69933547,241,12.9253112,202.9187967,5.424642055
2316,10/1/2019,15,Medallion Leasin,1,Winter,0,12.94549913,252,13.75396825,178.0519841,5.808286209
2317,11/1/2019,15,Medallion Leasin,1,Winter,0,11.86015297,246,13.55284553,160.7388211,5.249286143
2318,12/1/2019,30,Medallion Leasin,0,Winter,0,11.84472194,196,9.908163265,117.3594388,5.322595263
2319,13/1/2019,30,Medallion Leasin,0,Winter,0,15.39197793,165,7.139393939,109.8893939,7.773989813
2320,14/1/2019,30,Medallion Leasin,1,Winter,0,13.89637235,228,10.97807018,152.5553509,5.91418298
2321,15/1/2019,15,Medallion Leasin,1,Winter,0,26.10805393,240,12.825,334.8357917,5.063131904
2322,16/1/2019,15,Medallion Leasin,1,Winter,0,19.71210286,239,13.74895397,271.020795,5.412781497
2323,17/1/2019,15,Medallion Leasin,1,Winter,0,14.27564147,242,14.26859504,203.6933471,5.762409499
2324,18/1/2019,15,Medallion Leasin,1,Winter,0,11.80844347,247,13.7854251,162.784413,5.26139207
2325,19/1/2019,15,Medallion Leasin,0,Winter,0,21.16379592,163,10.52147239,222.6742945,4.757737609
2326,20/1/2019,30,Medallion Leasin,0,Winter,0,14.09078538,164,7.841463415,110.492378,7.064883359
2327,21/1/2019,30,Medallion Leasin,1,Winter,1,21.44162284,175,8.908571429,191.0142286,7.123848621
2328,22/1/2019,15,Medallion Leasin,1,Winter,0,30.04180754,221,13.91855204,418.1384615,4.997607282
2329,23/1/2019,15,Medallion Leasin,1,Winter,0,23.40502618,225,14.43111111,337.7605333,6.081034801
2330,24/1/2019,15,Medallion Leasin,1,Winter,0,21.02013365,227,14.83259912,311.7832159,5.562839323
2331,25/1/2019,15,Medallion Leasin,1,Winter,0,12.20776526,235,14.35744681,175.2723404,5.210243035
2332,26/1/2019,30,Medallion Leasin,0,Winter,0,12.17156673,177,8.762711864,106.6559322,5.148781431
2333,27/1/2019,30,Medallion Leasin,0,Winter,0,32.26850891,156,7.91025641,255.2521795,7.777115073
2334,28/1/2019,15,Medallion Leasin,1,Winter,0,25.98542423,185,11.02162162,286.4015135,5.356194213
2335,29/1/2019,15,Medallion Leasin,1,Winter,0,13.94714398,212,11.95754717,166.7736321,5.494153846
2336,30/1/2019,45,Medallion Leasin,1,Winter,0,17.35661623,130,5.592307692,97.06353846,9.094250344
2337,31/1/2019,30,Medallion Leasin,1,Winter,0,17.60565362,157,9.598726115,168.9918471,7.492714001
2338,1/2/2019,15,Medallion Leasin,1,Winter,0,13.84771895,221,13.58823529,188.1660633,5.769270729
2339,2/2/2019,30,Medallion Leasin,0,Winter,0,17.76173968,177,8.898305085,158.0493785,5.815974603
2340,3/2/2019,30,Medallion Leasin,0,Winter,0,15.15703971,157,7.057324841,106.9681529,7.544548736
2341,4/2/2019,15,Medallion Leasin,1,Winter,0,18.84545523,224,11.81696429,222.6960714,6.362281828
2342,5/2/2019,15,Medallion Leasin,1,Winter,0,13.67670231,228,12.71491228,173.8980702,5.503966885
2343,6/2/2019,15,Medallion Leasin,1,Winter,0,13.90260121,226,13.11504425,182.3332301,5.908987854
2344,7/2/2019,15,Medallion Leasin,1,Winter,0,21.61625895,241,15.06224066,325.5892946,6.191559229
2345,8/2/2019,15,Medallion Leasin,1,Winter,0,14.4268454,240,15.30833333,220.8509583,5.084986391
2346,9/2/2019,30,Medallion Leasin,0,Winter,0,12.2082076,187,8.860962567,108.1764706,5.547181654
2347,10/2/2019,30,Medallion Leasin,0,Winter,0,15.10638032,165,7.266666667,109.7730303,7.664653878
2348,11/2/2019,15,Medallion Leasin,1,Winter,0,17.66625737,223,12.16143498,214.8470404,5.672448378
2349,12/2/2019,15,Medallion Leasin,1,Winter,1,12.13280696,218,12.9266055,156.8360092,5.460383251
2350,13/2/2019,15,Medallion Leasin,1,Winter,0,11.94263623,230,14.76086957,176.2836957,5.250403535
2351,14/2/2019,15,Medallion Leasin,1,Winter,0,12.66407751,239,13.06276151,165.4278243,5.541370916
2352,15/2/2019,15,Medallion Leasin,1,Winter,0,12.04462583,247,14.01214575,168.7710526,5.062860445
2353,16/2/2019,15,Medallion Leasin,0,Winter,0,11.78760412,201,10.15422886,119.6940299,5.130034297
2354,17/2/2019,15,Medallion Leasin,0,Winter,0,13.33480926,172,8.534883721,113.8110465,6.357711172
2355,18/2/2019,30,Medallion Leasin,1,Winter,1,15.79684125,198,9.353535354,147.7563131,8.096241901
2356,19/2/2019,15,Medallion Leasin,1,Winter,0,13.1919228,226,12.38053097,163.3230088,6.168577555
2357,20/2/2019,15,Medallion Leasin,1,Winter,0,23.77688896,231,14.54112554,345.7427273,5.392795475
2358,21/2/2019,15,Medallion Leasin,1,Winter,0,18.96695128,238,15.69747899,297.7333193,5.914775161
2359,22/2/2019,15,Medallion Leasin,1,Winter,0,12.20987335,251,15.41434263,188.2071713,5.395006462
2360,23/2/2019,15,Medallion Leasin,0,Winter,0,16.47211633,195,11.46153846,188.7957949,6.280733781
2361,24/2/2019,30,Medallion Leasin,0,Winter,0,16.3640253,157,8.560509554,140.0843949,8.6025
2362,25/2/2019,15,Medallion Leasin,1,Winter,0,19.6042062,226,11.84513274,232.2144248,6.010967501
2363,26/2/2019,15,Medallion Leasin,1,Winter,0,12.42508621,219,13.24200913,164.533105,5.644193103
2364,27/2/2019,15,Medallion Leasin,1,Winter,0,17.61744741,239,13.32635983,234.7764435,5.772810047
2365,28/2/2019,15,Medallion Leasin,1,Winter,0,24.02740079,242,14.5785124,350.2837603,6.194421769
2366,1/3/2019,15,Medallion Leasin,1,Winter,0,18.04468371,256,15.12890625,272.9963281,6.269744384
2367,2/3/2019,30,Medallion Leasin,0,Winter,0,25.58251634,212,10.10377358,258.4799528,6.20280112
2368,3/3/2019,30,Medallion Leasin,0,Winter,0,23.73210673,186,9.672043011,229.537957,8.598110061
2369,4/3/2019,15,Medallion Leasin,1,Winter,1,14.98924838,239,13.52719665,202.7625105,6.648982369
2370,5/3/2019,15,Medallion Leasin,1,Winter,0,14.55639409,233,15.11587983,220.0327039,6.085496877
2371,6/3/2019,15,Medallion Leasin,1,Winter,0,16.03316014,246,14.31707317,229.5479268,5.708620102
2372,7/3/2019,15,Medallion Leasin,1,Winter,0,15.34879535,250,14.112,216.6022,6.231972789
2373,8/3/2019,15,Medallion Leasin,1,Winter,0,18.17641935,252,13.21031746,240.1162698,5.794749174
2374,9/3/2019,15,Medallion Leasin,0,Winter,0,15.9258634,207,10.04347826,159.9510628,5.513727754
2375,10/3/2019,30,Medallion Leasin,0,Winter,0,27.53614083,189,7.814814815,215.1898413,8.480541638
2376,11/3/2019,15,Medallion Leasin,1,Winter,0,20.98780956,245,11.27346939,236.6054286,6.598928313
2377,12/3/2019,15,Medallion Leasin,1,Winter,0,15.37316165,247,12.49797571,192.1334008,5.802293489
2378,13/3/2019,15,Medallion Leasin,1,Winter,0,13.2252907,260,12.56923077,166.2317308,6.104381885
2379,14/3/2019,15,Medallion Leasin,1,Winter,0,16.82340352,266,14.10526316,237.2985338,6.123070362
2380,15/3/2019,15,Medallion Leasin,1,Winter,0,20.78865575,269,15.43122677,320.794461,5.744466394
2381,16/3/2019,15,Medallion Leasin,0,Winter,0,23.05037711,244,15.32377049,353.2186885,5.021449585
2382,17/3/2019,15,Medallion Leasin,0,Winter,0,18.82879877,210,9.276190476,174.6595238,7.245995893
2383,18/3/2019,15,Medallion Leasin,1,Winter,0,22.12367458,244,12.09016393,267.4788525,7.018630508
2384,19/3/2019,15,Medallion Leasin,1,Winter,0,16.02667351,257,11.36964981,182.2176654,6.735167693
2385,20/3/2019,15,Medallion Leasin,1,Spring,0,20.07204271,260,12.42692308,249.4337308,6.522562674
2386,21/3/2019,15,Medallion Leasin,1,Spring,0,13.17385576,267,13.19101124,173.7764794,6.022123793
2387,22/3/2019,15,Medallion Leasin,1,Spring,0,25.87005797,266,12.96992481,335.5327068,5.778086957
2388,23/3/2019,30,Medallion Leasin,0,Spring,0,20.73071429,211,9.55450237,198.0716588,5.883253968
2389,24/3/2019,30,Medallion Leasin,0,Spring,0,29.09621832,181,8.502762431,247.398232,8.279038337
2390,25/3/2019,30,Medallion Leasin,1,Spring,0,13.89695949,249,10.6064257,147.3970683,6.122165846
2391,26/3/2019,15,Medallion Leasin,1,Spring,0,15.6859272,263,11.07224335,173.678403,5.802087912
2392,27/3/2019,30,Medallion Leasin,1,Spring,0,23.86390985,264,11.34469697,270.7288258,6.640133556
2393,28/3/2019,30,Medallion Leasin,1,Spring,0,15.84661514,267,11.62921348,184.2836704,6.580096618
2394,29/3/2019,15,Medallion Leasin,1,Spring,0,18.86759152,281,12.92882562,243.9358007,5.675265621
2395,30/3/2019,30,Medallion Leasin,0,Spring,0,18.15533731,219,9.949771689,180.6414612,5.092317577
2396,31/3/2019,30,Medallion Leasin,0,Spring,0,16.62865588,195,8.241025641,137.0371795,8.572694462
2397,1/4/2019,30,Medallion Leasin,1,Spring,0,20.08022617,260,11.05384615,221.9637308,7.053138483
2398,2/4/2019,15,Medallion Leasin,1,Spring,0,18.09043064,260,12.50384615,226.1999615,5.920393725
2399,3/4/2019,15,Medallion Leasin,1,Spring,0,20.07715499,272,12.12132353,243.3616912,6.58392478
2400,4/4/2019,15,Medallion Leasin,1,Spring,0,18.86378575,282,15.12765957,285.3649291,7.06681669
2401,5/4/2019,15,Medallion Leasin,1,Spring,0,17.50309817,284,12.87676056,225.3832042,6.389543342
2402,6/4/2019,30,Medallion Leasin,0,Spring,0,14.10816985,226,9.743362832,137.4610177,6.209990917
2403,7/4/2019,60,Medallion Leasin,0,Spring,0,26.58137773,195,4.466666667,118.7301538,9.237566016
2404,8/4/2019,45,Medallion Leasin,1,Spring,0,21.42620984,251,6.075697211,130.1791633,7.661219672
2405,9/4/2019,30,Medallion Leasin,1,Spring,0,18.34512941,252,6.746031746,123.7568254,7.130729412
2406,10/4/2019,30,Medallion Leasin,1,Spring,0,27.43813773,265,7.781132075,213.4997736,7.061648885
2407,11/4/2019,30,Medallion Leasin,1,Spring,0,21.38525647,270,7.581481481,162.1319259,7.04617489
2408,12/4/2019,30,Medallion Leasin,1,Spring,0,20.26761655,257,7.428015564,150.5481712,6.144284966
2409,13/4/2019,45,Medallion Leasin,0,Spring,0,25.46143502,204,5.431372549,138.2905392,5.923465704
2410,14/4/2019,30,Medallion Leasin,0,Spring,0,16.10883805,193,8.606217617,138.6361658,7.873232992
2411,15/4/2019,30,Medallion Leasin,1,Spring,0,15.07578259,263,11.05323194,166.6361217,7.454227726
2412,16/4/2019,15,Medallion Leasin,1,Spring,0,21.66836242,271,11.62730627,251.9446863,6.614941288
2413,17/4/2019,15,Medallion Leasin,1,Spring,0,14.16334313,273,11.21978022,158.9095971,6.337786484
2414,18/4/2019,15,Medallion Leasin,1,Spring,0,14.65266304,278,13.89928058,203.6614748,5.988612836
2415,19/4/2019,30,Medallion Leasin,1,Spring,0,18.14997207,260,11.01538462,199.9289231,6.182458101
2416,20/4/2019,30,Medallion Leasin,0,Spring,0,12.79697987,203,9.541871921,122.1071429,5.896458441
2417,21/4/2019,30,Medallion Leasin,0,Spring,0,19.34579668,179,7.748603352,149.902905,8.485421774
2418,22/4/2019,30,Medallion Leasin,1,Spring,0,19.34243072,253,9.984189723,193.118498,7.887252573
2419,23/4/2019,15,Medallion Leasin,1,Spring,0,15.7165005,254,11.84645669,186.1848425,6.398138917
2420,24/4/2019,15,Medallion Leasin,1,Spring,0,16.41569863,271,12.12177122,198.9873432,6.580018265
2421,25/4/2019,15,Medallion Leasin,1,Spring,0,13.87492997,277,12.88808664,178.8212996,6.416403361
2422,26/4/2019,15,Medallion Leasin,1,Spring,0,15.52110502,282,12.93262411,200.728617,6.102330683
2423,27/4/2019,15,Medallion Leasin,0,Spring,0,12.21824531,212,10.80660377,132.0377358,5.5860323
2424,28/4/2019,30,Medallion Leasin,0,Spring,0,21.14289599,206,7.140776699,150.976699,9.919347383
2425,29/4/2019,15,Medallion Leasin,1,Spring,0,14.98751499,275,12.13090909,181.8121818,6.542877698
2426,30/4/2019,15,Medallion Leasin,1,Spring,0,12.67779665,276,13.86231884,175.7436594,5.683345531
2427,1/5/2019,15,Medallion Leasin,1,Spring,0,18.60989318,274,13.32481752,247.9734307,6.636033963
2428,2/5/2019,15,Medallion Leasin,1,Spring,0,14.57493094,286,15.18881119,221.3758741,6.90092081
2429,3/5/2019,15,Medallion Leasin,1,Spring,0,13.72799482,282,15.06737589,206.8448582,6.314972935
2430,4/5/2019,15,Medallion Leasin,0,Spring,0,12.91882333,236,12.27966102,158.6387712,5.870752243
2431,5/5/2019,15,Medallion Leasin,0,Spring,0,20.15801386,211,10.26066351,206.8345972,8.7827806
2432,6/5/2019,15,Medallion Leasin,1,Spring,0,14.58875181,263,13.09885932,191.0960076,7.025834543
2433,7/5/2019,15,Medallion Leasin,1,Spring,0,15.30824293,275,14.01090909,214.4824,6.320020763
2434,8/5/2019,15,Medallion Leasin,1,Spring,0,18.89782841,281,13.97864769,264.1660854,6.786150713
2435,9/5/2019,15,Medallion Leasin,1,Spring,0,16.00801961,288,14.16666667,226.7802778,6.418862745
2436,10/5/2019,15,Medallion Leasin,1,Spring,0,16.11777552,284,13.86619718,223.4922535,6.608065008
2437,11/5/2019,15,Medallion Leasin,0,Spring,0,13.13800081,234,10.55982906,138.7350427,5.970182113
2438,12/5/2019,30,Medallion Leasin,0,Spring,0,19.63997716,217,8.069124424,158.4774194,9.498663621
2439,13/5/2019,15,Medallion Leasin,1,Spring,0,16.21364255,278,11.63309353,188.6148201,7.517823129
2440,14/5/2019,15,Medallion Leasin,1,Spring,0,13.50176574,277,12.26714801,165.6281588,6.240047087
2441,15/5/2019,15,Medallion Leasin,1,Spring,0,14.30115512,284,12.8028169,183.0950704,6.691969197
2442,16/5/2019,15,Medallion Leasin,1,Spring,0,14.73167779,294,14.27210884,210.2521088,6.684156339
2443,17/5/2019,15,Medallion Leasin,1,Spring,0,14.84581874,294,15.53741497,230.6656463,6.662451839
2444,18/5/2019,15,Medallion Leasin,0,Spring,0,16.05194049,243,12.72427984,204.2493827,6.220853816
2445,19/5/2019,15,Medallion Leasin,0,Spring,0,19.2297197,229,10.59388646,203.7174672,8.239010717
2446,20/5/2019,15,Medallion Leasin,1,Spring,0,18.7199317,287,13.26480836,248.3163066,7.816632519
2447,21/5/2019,15,Medallion Leasin,1,Spring,0,16.19658971,297,14,226.7522559,7.1998076
2448,22/5/2019,15,Medallion Leasin,1,Spring,0,20.77563197,295,12.76610169,265.2238305,6.70394052
2449,23/5/2019,15,Medallion Leasin,1,Spring,0,20.39027204,291,13.64261168,278.1765636,7.10097733
2450,24/5/2019,15,Medallion Leasin,1,Spring,0,13.66628176,290,11.94482759,163.2413793,6.456674365
2451,25/5/2019,15,Medallion Leasin,0,Spring,0,14.01438047,216,10.05092593,140.8575,5.650409949
2452,26/5/2019,15,Medallion Leasin,0,Spring,0,14.20407006,187,8.395721925,119.2534225,6.542573248
2453,27/5/2019,45,Medallion Leasin,1,Spring,1,21.49384118,186,5.822580645,125.1496237,10.10644506
2454,28/5/2019,15,Medallion Leasin,1,Spring,0,17.47984829,274,11.30656934,197.6371168,6.795145255
2455,29/5/2019,15,Medallion Leasin,1,Spring,0,16.84375561,286,12.47552448,210.1346853,6.545515695
2456,30/5/2019,15,Medallion Leasin,1,Spring,0,18.59782212,292,14.24657534,264.955274,7.593423077
2457,31/5/2019,15,Medallion Leasin,1,Spring,0,17.09106107,283,16.08480565,274.9063958,6.789982425
2458,1/6/2019,15,Medallion Leasin,0,Spring,0,12.76255463,241,12.91286307,164.8011203,5.654395887
2459,2/6/2019,15,Medallion Leasin,0,Spring,0,14.68816288,237,11.13924051,163.6149789,6.958484848
2460,3/6/2019,15,Medallion Leasin,1,Spring,0,17.60385629,283,14.21201413,250.1862544,7.516419692
2461,4/6/2019,15,Medallion Leasin,1,Spring,0,16.27507848,270,13.92222222,226.5852593,8.138292099
2462,5/6/2019,15,Medallion Leasin,1,Spring,0,15.94613065,283,14.06360424,224.2600707,6.646633166
2463,6/6/2019,15,Medallion Leasin,1,Spring,0,15.3157599,288,14.02777778,214.8460764,6.428079208
2464,7/6/2019,15,Medallion Leasin,1,Spring,0,15.2799247,292,14.09931507,215.4364726,6.317065825
2465,8/6/2019,15,Medallion Leasin,0,Spring,0,13.48942828,233,12.68669528,171.1362661,6.251150203
2466,9/6/2019,15,Medallion Leasin,0,Spring,0,20.48518197,222,10.89189189,223.1223874,8.990041356
2467,10/6/2019,15,Medallion Leasin,1,Spring,0,17.31224244,292,13.3630137,231.3437329,6.418083034
2468,11/6/2019,15,Medallion Leasin,1,Spring,0,13.78360656,297,14.37710438,198.1683502,6.347578454
2469,12/6/2019,15,Medallion Leasin,1,Spring,0,16.87962786,304,14.49671053,244.6990789,6.885300658
2470,13/6/2019,15,Medallion Leasin,1,Spring,0,14.14508787,300,15.17333333,214.6281333,6.139648506
2471,14/6/2019,15,Medallion Leasin,1,Spring,0,21.35429712,307,14.27361564,304.8030293,6.672058421
2472,15/6/2019,15,Medallion Leasin,0,Spring,0,13.3326572,243,12.17283951,162.2962963,6.15010142
2473,16/6/2019,15,Medallion Leasin,0,Spring,0,22.26386626,223,8.919282511,198.577713,9.267933635
2474,17/6/2019,15,Medallion Leasin,1,Spring,0,23.72566647,296,11.40540541,270.6008446,7.553696682
2475,18/6/2019,15,Medallion Leasin,1,Spring,0,14.55615589,300,12.57333333,183.0194,6.16330859
2476,19/6/2019,15,Medallion Leasin,1,Spring,0,14.4749638,296,14,202.6494932,6.873861004
2477,20/6/2019,15,Medallion Leasin,1,Spring,0,14.09278584,301,14.64451827,206.3820598,6.584936479
2478,21/6/2019,15,Medallion Leasin,1,Summer,0,14.42314815,294,13.7755102,198.6862245,6.712691358
2479,22/6/2019,15,Medallion Leasin,0,Summer,0,12.67675483,250,11.796,149.535,5.65626314
2480,23/6/2019,15,Medallion Leasin,0,Summer,0,17.53552707,223,9.443946188,165.604574,9.202203229
2481,24/6/2019,15,Medallion Leasin,1,Summer,0,20.88147235,285,11.10526316,231.8942456,7.351456556
2482,25/6/2019,15,Medallion Leasin,1,Summer,0,14.27104419,298,12.75838926,182.0755369,6.636801683
2483,26/6/2019,15,Medallion Leasin,1,Summer,0,13.89897048,291,13.85223368,192.5317869,6.45461672
2484,27/6/2019,15,Medallion Leasin,1,Summer,0,14.28907182,295,14.20677966,203.0016949,6.609553806
2485,28/6/2019,15,Medallion Leasin,1,Summer,0,13.40506971,300,13.15,176.2766667,6.099386565
2486,29/6/2019,15,Medallion Leasin,0,Summer,0,12.82916846,243,9.551440329,122.537037,5.802602327
2487,30/6/2019,15,Medallion Leasin,0,Summer,0,14.99339095,217,9.064516129,135.9078341,7.370086426
2488,1/7/2019,30,Medallion Leasin,1,Summer,0,12.92083991,275,9.221818182,119.1536364,5.841640379
2489,2/7/2019,15,Medallion Leasin,1,Summer,0,11.17428475,263,11.32319392,126.5285932,4.575795836
2490,3/7/2019,30,Medallion Leasin,1,Summer,0,12.62494568,239,9.627615063,121.5481172,5.646936115
2491,4/7/2019,30,Medallion Leasin,1,Summer,1,13.60621971,164,7.548780488,102.7103659,6.436187399
2492,5/7/2019,30,Medallion Leasin,1,Summer,0,11.85216346,201,8.278606965,98.11940299,5.101634615
2493,6/7/2019,30,Medallion Leasin,0,Summer,0,17.17950263,194,8.809278351,151.3390206,6.315084845
2494,7/7/2019,30,Medallion Leasin,0,Summer,0,17.60003351,200,7.46,131.29625,9.28150134
2495,8/7/2019,30,Medallion Leasin,1,Summer,0,14.63860294,269,10.11152416,148.0185874,6.992529412
2496,9/7/2019,15,Medallion Leasin,1,Summer,0,13.85717923,269,11.24163569,155.7773606,6.274814815
2497,10/7/2019,15,Medallion Leasin,1,Summer,0,14.28912996,275,13.37454545,191.1106182,5.525437738
2498,11/7/2019,15,Medallion Leasin,1,Summer,0,14.00335131,274,13.53649635,189.5563139,6.418592613
2499,12/7/2019,15,Medallion Leasin,1,Summer,0,14.01592289,276,14.56521739,204.1449638,5.780457711
2500,13/7/2019,15,Medallion Leasin,0,Summer,0,12.79665906,231,11.38961039,145.748961,5.658259217
2501,14/7/2019,15,Medallion Leasin,0,Summer,0,17.35957819,222,8.756756757,152.0136036,8.33218107
2502,15/7/2019,15,Medallion Leasin,1,Summer,0,14.09731438,256,12.36328125,174.2890625,6.64078357
2503,16/7/2019,15,Medallion Leasin,1,Summer,0,12.49847392,261,13.80842912,172.5842912,5.512053274
2504,17/7/2019,15,Medallion Leasin,1,Summer,0,13.15131067,273,14.11355311,185.6117216,5.882501947
2505,18/7/2019,15,Medallion Leasin,1,Summer,0,13.52721173,276,14.57971014,197.2228261,6.041709742
2506,19/7/2019,15,Medallion Leasin,1,Summer,0,14.27745919,275,15.81454545,225.7915273,6.126833755
2507,20/7/2019,15,Medallion Leasin,0,Summer,0,12.6875226,238,11.61764706,147.3991597,5.679392405
2508,21/7/2019,15,Medallion Leasin,0,Summer,0,16.74177078,215,9.455813953,158.3070698,8.661013281
2509,22/7/2019,15,Medallion Leasin,1,Summer,0,14.94541446,260,10.90384615,162.9625,7.235499118
2510,23/7/2019,15,Medallion Leasin,1,Summer,0,12.89903542,254,12.4488189,160.5777559,5.85887413
2511,24/7/2019,15,Medallion Leasin,1,Summer,0,13.68186614,266,12.46992481,170.6118421,6.290937594
2512,25/7/2019,15,Medallion Leasin,1,Summer,0,13.50624822,266,13.23684211,178.7800752,6.15084351
2513,26/7/2019,15,Medallion Leasin,1,Summer,0,13.11357417,277,13.19133574,172.9855596,5.901390257
2514,27/7/2019,15,Medallion Leasin,0,Summer,0,12.81173232,211,11.18957346,143.3578199,5.762236341
2515,28/7/2019,15,Medallion Leasin,0,Summer,0,15.47827283,192,9.46875,146.5598958,7.736589659
2516,29/7/2019,15,Medallion Leasin,1,Summer,0,13.29976769,243,11.51440329,153.1388889,6.138270193
2517,30/7/2019,15,Medallion Leasin,1,Summer,0,13.46598639,252,11.66666667,157.1031746,6.095510204
2518,31/7/2019,15,Medallion Leasin,1,Summer,0,13.80370486,255,12.59607843,173.872549,6.353275218
2519,1/8/2019,15,Medallion Leasin,1,Summer,0,13.40594329,266,13.78947368,184.8609023,5.976706652
2520,2/8/2019,15,Medallion Leasin,1,Summer,0,13.37098716,269,13.89591078,185.8020446,6.022129481
2521,3/8/2019,15,Medallion Leasin,0,Summer,0,12.63807649,219,12.17808219,153.9075342,5.58824147
2522,4/8/2019,15,Medallion Leasin,0,Summer,0,15.64767932,210,10.15714286,158.9357143,7.844275668
2523,5/8/2019,15,Medallion Leasin,1,Summer,0,13.87620954,246,12.18292683,169.0528455,6.495508842
2524,6/8/2019,15,Medallion Leasin,1,Summer,0,13.03221332,247,13.13360324,171.159919,5.914229346
2525,7/8/2019,15,Medallion Leasin,1,Summer,0,13.98767606,268,12.71641791,177.8731343,6.53258216
2526,8/8/2019,15,Medallion Leasin,1,Summer,0,14.0537642,258,13.64341085,191.7412791,6.500090909
2527,9/8/2019,15,Medallion Leasin,1,Summer,0,13.2950621,269,13.46840149,179.0632342,5.709169197
2528,10/8/2019,15,Medallion Leasin,0,Summer,0,12.62662884,210,11.32857143,143.0416667,5.63840269
2529,11/8/2019,15,Medallion Leasin,0,Summer,0,16.50818572,184,10.125,167.1453804,8.59078905
2530,12/8/2019,15,Medallion Leasin,1,Summer,0,15.7513326,234,11.70512821,184.3713675,6.277911647
2531,13/8/2019,15,Medallion Leasin,1,Summer,0,13.39775583,235,11.85106383,158.7776596,6.195418312
2532,14/8/2019,15,Medallion Leasin,1,Summer,0,13.91357098,246,12.88617886,179.2927642,6.535570978
2533,15/8/2019,15,Medallion Leasin,1,Summer,0,13.84854073,261,11.94636015,165.4396552,6.450955741
2534,16/8/2019,15,Medallion Leasin,1,Summer,0,14.39239975,253,12.41897233,178.7388142,6.174971356
2535,17/8/2019,15,Medallion Leasin,0,Summer,0,12.67823344,215,10.32093023,130.8511628,5.740315457
2536,18/8/2019,30,Medallion Leasin,0,Summer,0,16.05422265,189,8.26984127,132.765873,8.254075496
