time_bin,weekday,pickup_community_area,dropoff_community_area,duration,fare,distance_km
1,1,NEW CITY,CHATHAM,1063.75,19.3125,9.908
1,1,NEW CITY,AVALON PARK,1002,18,9.728
1,1,NEW CITY,SOUTH CHICAGO,1382,27.5,16.48
1,1,NEW CITY,ROSELAND,1358.666667,25.91666667,14.88
1,1,NEW CITY,SOUTH DEERING,985,27.375,16.912
1,1,NEW CITY,WEST PULLMAN,1572.5,33.1875,20.34
1,1,NEW CITY,RIVERDALE,1292,36,22.8
1,1,NEW CITY,GARFIELD RIDGE,2252.631579,22.98684211,8.799157895
1,1,NEW CITY,ARCHER HEIGHTS,742,11,4.672
1,1,NEW CITY,BRIGHTON PARK,745,10.41666667,4.138666667
1,1,NEW CITY,MCKINLEY PARK,481.6,8.85,3.6352
1,1,NEW CITY,BRIDGEPORT,322.6666667,6.333333333,1.637333333
1,1,NEW CITY,NEW CITY,603.1151079,8.473021583,2.541928058
1,1,NEW CITY,WEST ELSDON,934,13,5.6
1,1,NEW CITY,GAGE PARK,698.6666667,9.666666667,3.136
1,1,NEW CITY,CLEARING,1510,19,9.76
1,1,NEW CITY,CHICAGO LAWN,1949.5,15.875,5.152
1,1,NEW CITY,WEST ENGLEWOOD,387,7.75,2.872
1,1,NEW CITY,ENGLEWOOD,1036.875,13.5,4.626
1,1,NEW CITY,GREATER GRAND CROSSING,1391.666667,18.58333333,7.834666667
1,1,NEW CITY,ASHBURN,1147,17.4375,5.908
1,1,NEW CITY,AUBURN GRESHAM,921.0526316,17.76315789,8.972631579
1,1,NEW CITY,WASHINGTON HEIGHTS,1263.4,25.3,14.4608
1,1,NEW CITY,MOUNT GREENWOOD,1672.5,32.75,20.04
1,1,NEW CITY,MORGAN PARK,1070.75,29,17.84
1,1,NEW CITY,OHARE,2904.3,59.5625,36.5352
1,1,NEW CITY,EDGEWATER,1861.8,40,25.0464
1,1,WEST ELSDON,UPTOWN,3958.25,51.5625,29.18
1,1,WEST ELSDON,LINCOLN PARK,2040,39,24
1,1,WEST ELSDON,NEAR NORTH SIDE,3003.785714,37.36904762,18.16685714
1,1,WEST ELSDON,IRVING PARK,1380,42.75,27.52
1,1,WEST ELSDON,AVONDALE,2580,40.5,24.64
1,1,WEST ELSDON,LOGAN SQUARE,2580,37.25,1.28
1,1,WEST ELSDON,HUMBOLDT PARK,1757,23,12.688
1,1,WEST ELSDON,WEST TOWN,1945.333333,29.5,11.15733333
1,1,WEST ELSDON,AUSTIN,2695,30.25,14.88
1,1,WEST ELSDON,EAST GARFIELD PARK,2629,29.5,15.488
1,1,WEST ELSDON,NEAR WEST SIDE,1959.5,26.5,12.23085714
1,1,WEST ELSDON,NORTH LAWNDALE,1607.5,20.875,10.928
1,1,WEST ELSDON,LOOP,2026.263158,31.38157895,14.80926316
1,1,WEST ELSDON,NEAR SOUTH SIDE,2225.6,29.15,12.512
1,1,WEST ELSDON,DOUGLAS,1416.5,22.5,13.728
1,1,WEST ELSDON,GRAND BOULEVARD,1858.666667,25.66666667,8.597333333
1,1,WEST ELSDON,HYDE PARK,3626,36.5,19.344
1,1,WEST ELSDON,SOUTH SHORE,3100,34,16.176
1,1,WEST ELSDON,CHATHAM,2021,28.25,14.912
1,1,WEST ELSDON,GARFIELD RIDGE,1308.958333,12.02083333,3.518666667
1,1,WEST ELSDON,ARCHER HEIGHTS,352.3333333,6.5,1.962666667
1,1,WEST ELSDON,BRIGHTON PARK,969.5,10.5,1.576
1,1,WEST ELSDON,MCKINLEY PARK,746,15.5,8.16
1,1,WEST ELSDON,NEW CITY,1680,18.9375,0.48
1,1,WEST ELSDON,WEST ELSDON,239.9090909,6.250909091,2.209454545
1,1,WEST ELSDON,GAGE PARK,441.3333333,7.333333333,2.618666667
1,1,WEST ELSDON,WEST LAWN,5389,42.75,11.36
1,1,WEST ELSDON,WEST ENGLEWOOD,990,14.25,3.92
1,1,WEST ELSDON,ENGLEWOOD,1410,18.625,8.72
1,1,WEST ELSDON,GREATER GRAND CROSSING,1463,23.75,13.504
1,1,WEST ELSDON,WASHINGTON HEIGHTS,1765,32.5,20
1,1,WEST ELSDON,OHARE,3302.4,75.45,49.3792
1,1,WEST ELSDON,EDGEWATER,2286,48.25,30.224
1,1,GAGE PARK,WEST RIDGE,3482,60,37.6
1,1,GAGE PARK,UPTOWN,3720,56.5,34.08
1,1,GAGE PARK,LAKE VIEW,2858.5,44.75,26.6
1,1,GAGE PARK,LINCOLN PARK,3115,46.5,27.808
1,1,GAGE PARK,NEAR NORTH SIDE,2533.459016,33.6557377,13.08616393
1,1,GAGE PARK,HERMOSA,2395,29.75,16.224
1,1,GAGE PARK,HUMBOLDT PARK,1954,28.5,15.92
1,1,GAGE PARK,AUSTIN,2333.5,33,9.752
1,1,GAGE PARK,NEAR WEST SIDE,1803.703704,22.28703704,8.840888889
1,1,GAGE PARK,SOUTH LAWNDALE,1465.5,17.5,7.64
1,1,GAGE PARK,LOWER WEST SIDE,1157.714286,15.21428571,6.084571429
1,1,GAGE PARK,LOOP,2017.6,28.125,15.6544
1,1,GAGE PARK,NEAR SOUTH SIDE,1280.6,22.1,12.2368
1,1,GAGE PARK,ARMOUR SQUARE,1396.5,18.875,5.272
1,1,GAGE PARK,GRAND BOULEVARD,1393,19,6.2
1,1,GAGE PARK,KENWOOD,1706,20.75,9.824
1,1,GAGE PARK,WASHINGTON PARK,1191,16.3125,7.728
1,1,GAGE PARK,HYDE PARK,1140,16.75,0.48
1,1,GAGE PARK,WOODLAWN,1670,22.625,11.704
1,1,GAGE PARK,CHATHAM,1680,18.75,0.48
1,1,GAGE PARK,ROSELAND,1182,25.5,15.36
1,1,GAGE PARK,GARFIELD RIDGE,2182.925926,19.60185185,5.550814815
1,1,GAGE PARK,ARCHER HEIGHTS,502,8.25,3.152
1,1,GAGE PARK,BRIGHTON PARK,522,8.8125,3.584
1,1,GAGE PARK,MCKINLEY PARK,1181,13,4.816
1,1,GAGE PARK,NEW CITY,910.5,12.875,3.408
1,1,GAGE PARK,WEST ELSDON,489,8.125,3.056
1,1,GAGE PARK,GAGE PARK,202.6875,6.546875,0.941
1,1,GAGE PARK,WEST LAWN,660,9.5,3.52
1,1,GAGE PARK,CHICAGO LAWN,809,11.25,4.824
1,1,GAGE PARK,WEST ENGLEWOOD,672,9.25,2.736
1,1,GAGE PARK,ENGLEWOOD,978,15.41666667,8.058666667
1,1,GAGE PARK,ASHBURN,1249.333333,16.54166667,7.84
1,1,GAGE PARK,AUBURN GRESHAM,1140,17,0.48
1,1,GAGE PARK,WASHINGTON HEIGHTS,1132,19,10.256
1,1,GAGE PARK,OHARE,2970,67.875,44.28
1,1,CLEARING,UPTOWN,2764,50.25,31.344
1,1,CLEARING,NEAR NORTH SIDE,2749.409091,39.86931818,22.92254545
1,1,CLEARING,NORWOOD PARK,3137,44,25.44
1,1,CLEARING,DUNNING,2368,39,22.96
1,1,CLEARING,MONTCLARE,3115,37.5,19.52
1,1,CLEARING,BELMONT CRAGIN,2790,34.875,18.4
1,1,CLEARING,WEST TOWN,2100,28,15.2
1,1,CLEARING,AUSTIN,4040,41,16.656
1,1,CLEARING,NEAR WEST SIDE,2265.44,32.84,17.93792
1,1,CLEARING,NORTH LAWNDALE,1792.25,23.625,12.284
1,1,CLEARING,SOUTH LAWNDALE,900,14.75,7.68
1,1,CLEARING,LOWER WEST SIDE,1436.333333,23.9375,13.69466667
1,1,CLEARING,LOOP,2488.74359,37.26282051,20.75774359
1,1,CLEARING,NEAR SOUTH SIDE,2165.352941,34.22058824,20.09035294
1,1,CLEARING,WASHINGTON PARK,1839.75,30.5625,18.076
1,1,CLEARING,HYDE PARK,2424.4,32.95,17.8624
1,1,CLEARING,WOODLAWN,1980,39,23.84
1,1,CLEARING,CHATHAM,2460,36,20.624
1,1,CLEARING,AVALON PARK,2857.5,38.125,20.104
1,1,CLEARING,PULLMAN,2061,55,35.824
1,1,CLEARING,SOUTH DEERING,2478,41.75,23.824
1,1,CLEARING,HEGEWISCH,2383,42.5,26.064
1,1,CLEARING,GARFIELD RIDGE,901.3846154,13.03846154,3.151179487
1,1,CLEARING,ARCHER HEIGHTS,1246.333333,17.25,8.378666667
1,1,CLEARING,BRIGHTON PARK,1189.5,22.25,13.016
1,1,CLEARING,MCKINLEY PARK,1168.666667,22.16666667,12.61333333
1,1,CLEARING,BRIDGEPORT,1329.666667,26.25,15.58933333
1,1,CLEARING,GAGE PARK,1526,18,8.336
1,1,CLEARING,CLEARING,282.6785714,5.535714286,1.216571429
1,1,CLEARING,WEST LAWN,272,7,2.56
1,1,CLEARING,WEST ENGLEWOOD,960,13,6.4
1,1,CLEARING,ASHBURN,1172,17.375,6.256
1,1,CLEARING,AUBURN GRESHAM,2088,25.75,12.432
1,1,CLEARING,MOUNT GREENWOOD,1500,22.75,12.272
1,1,CLEARING,OHARE,2421.666667,75.83333333,50.96533333
1,1,WEST LAWN,ROGERS PARK,2783,58.75,37.328
1,1,WEST LAWN,LAKE VIEW,3180,48.75,29.12
1,1,WEST LAWN,LINCOLN PARK,3017,37.75,21.312
1,1,WEST LAWN,NEAR NORTH SIDE,2742.297872,37.78723404,15.61634043
1,1,WEST LAWN,NORWOOD PARK,3014.5,46.375,27.872
1,1,WEST LAWN,WEST TOWN,4277,41.25,23.008
1,1,WEST LAWN,AUSTIN,2051,30,16.304
1,1,WEST LAWN,WEST GARFIELD PARK,1786,24.5,13.488
1,1,WEST LAWN,NEAR WEST SIDE,2077.357143,29.33928571,16.33714286
1,1,WEST LAWN,NORTH LAWNDALE,1601.25,21.40625,9.796
1,1,WEST LAWN,SOUTH LAWNDALE,1385.5,19.875,10.424
1,1,WEST LAWN,LOWER WEST SIDE,1469.428571,24.42857143,13.81028571
1,1,WEST LAWN,LOOP,2693,35.55357143,20.25257143
1,1,WEST LAWN,NEAR SOUTH SIDE,1850.195122,30.83536585,18.32078049
1,1,WEST LAWN,ARMOUR SQUARE,1673.25,29.625,17.3
1,1,WEST LAWN,DOUGLAS,1954.5,28.625,16.096
1,1,WEST LAWN,FULLER PARK,1141,20.75,11.568
1,1,WEST LAWN,GRAND BOULEVARD,1916.5,33.8125,20.592
1,1,WEST LAWN,HYDE PARK,1895.5,24.6875,13.848
1,1,WEST LAWN,SOUTH SHORE,2242.5,27.25,14.144
1,1,WEST LAWN,CHATHAM,1884,28.5,15.488
1,1,WEST LAWN,CALUMET HEIGHTS,1873,35.125,21.36
1,1,WEST LAWN,ROSELAND,1673,26.33333333,14.76266667
1,1,WEST LAWN,PULLMAN,1652,29.75,17.488
1,1,WEST LAWN,RIVERDALE,1657,38.75,24.336
1,1,WEST LAWN,GARFIELD RIDGE,1725.5,16.1875,3.917
1,1,WEST LAWN,ARCHER HEIGHTS,899,13.55,6.3328
1,1,WEST LAWN,BRIGHTON PARK,937.6,15.4,7.7824
1,1,WEST LAWN,MCKINLEY PARK,1221.25,19.75,10.628
1,1,WEST LAWN,BRIDGEPORT,1512.333333,25.16666667,14.224
1,1,WEST LAWN,NEW CITY,1518,22.25,12.4
1,1,WEST LAWN,WEST ELSDON,579,9.75,3.888
1,1,WEST LAWN,CLEARING,354.4,7.05,2.3904
1,1,WEST LAWN,WEST LAWN,609.0526316,9.947368421,2.928
1,1,WEST LAWN,CHICAGO LAWN,365,7,2.328
1,1,WEST LAWN,WEST ENGLEWOOD,949.5,14.375,7.16
1,1,WEST LAWN,ENGLEWOOD,1163.5,17,9.04
1,1,WEST LAWN,GREATER GRAND CROSSING,1649,21.25,11.072
1,1,WEST LAWN,ASHBURN,1538.714286,17.64285714,7.195428571
1,1,WEST LAWN,AUBURN GRESHAM,1101.5,16.75,8.456
1,1,WEST LAWN,WASHINGTON HEIGHTS,1842,26.5,14.96
1,1,WEST LAWN,MOUNT GREENWOOD,897,15.5,8.064
1,1,WEST LAWN,OHARE,3420,74.25,3.04
1,1,WEST LAWN,EDGEWATER,3120,54,33.92
1,1,CHICAGO LAWN,ROGERS PARK,2351,53.16666667,34.144
1,1,CHICAGO LAWN,WEST RIDGE,2707.2,58.1,37.5904
1,1,CHICAGO LAWN,UPTOWN,2299.5,46.9375,29.432
1,1,CHICAGO LAWN,NORTH CENTER,2750.666667,42.66666667,26.02933333
1,1,CHICAGO LAWN,LAKE VIEW,3170.833333,45.58333333,27.28
1,1,CHICAGO LAWN,LINCOLN PARK,1951,36.625,22.528
1,1,CHICAGO LAWN,NEAR NORTH SIDE,2392.142105,35.36052632,18.90576842
1,1,CHICAGO LAWN,IRVING PARK,1935.5,44.375,28.536
1,1,CHICAGO LAWN,BELMONT CRAGIN,3522,42,23.456
1,1,CHICAGO LAWN,HERMOSA,2677,32.75,18.992
1,1,CHICAGO LAWN,AVONDALE,2450.5,52.5,33.256
1,1,CHICAGO LAWN,LOGAN SQUARE,2270.5,37.1875,22.092
1,1,CHICAGO LAWN,HUMBOLDT PARK,2392.5,29,15.504
1,1,CHICAGO LAWN,WEST TOWN,2427.428571,30.17857143,16.25257143
1,1,CHICAGO LAWN,AUSTIN,2217.333333,34.05555556,19.88266667
1,1,CHICAGO LAWN,WEST GARFIELD PARK,1693.25,30.875,18.496
1,1,CHICAGO LAWN,EAST GARFIELD PARK,1846.5,24.875,13.316
1,1,CHICAGO LAWN,NEAR WEST SIDE,2036.702703,27.58108108,14.71783784
1,1,CHICAGO LAWN,NORTH LAWNDALE,1581,20.20833333,6.474666667
1,1,CHICAGO LAWN,SOUTH LAWNDALE,1906.571429,24.5,13.25942857
1,1,CHICAGO LAWN,LOWER WEST SIDE,1554.4,22.45,11.9808
1,1,CHICAGO LAWN,LOOP,2197.815789,32.34210526,17.63410526
1,1,CHICAGO LAWN,NEAR SOUTH SIDE,1889.1,29.45,16.136
1,1,CHICAGO LAWN,ARMOUR SQUARE,1474.875,28,16.61
1,1,CHICAGO LAWN,DOUGLAS,1411.615385,23.86538462,8.546461538
1,1,CHICAGO LAWN,OAKLAND,3242,42,23.744
1,1,CHICAGO LAWN,FULLER PARK,1037,17.25,8.992
1,1,CHICAGO LAWN,GRAND BOULEVARD,1487.848485,20.01515152,2.007272727
1,1,CHICAGO LAWN,KENWOOD,1724,21.41666667,4.746666667
1,1,CHICAGO LAWN,WASHINGTON PARK,1579.176471,19.57352941,1.562352941
1,1,CHICAGO LAWN,HYDE PARK,1475.857143,20.60714286,10.70628571
1,1,CHICAGO LAWN,WOODLAWN,1260,17.75,0.48
1,1,CHICAGO LAWN,SOUTH SHORE,1938.333333,21.08333333,10.28266667
1,1,CHICAGO LAWN,CHATHAM,1315.571429,19.57142857,9.444571429
1,1,CHICAGO LAWN,AVALON PARK,1418.5,20.5,11.032
1,1,CHICAGO LAWN,SOUTH CHICAGO,1934.75,28.25,15.868
1,1,CHICAGO LAWN,BURNSIDE,720,11.25,4.64
1,1,CHICAGO LAWN,ROSELAND,1252.285714,22.03571429,12.31085714
1,1,CHICAGO LAWN,PULLMAN,2692,38.75,19.352
1,1,CHICAGO LAWN,SOUTH DEERING,1626.25,29.875,17.39733333
1,1,CHICAGO LAWN,GARFIELD RIDGE,1586.263158,17.63157895,5.100631579
1,1,CHICAGO LAWN,ARCHER HEIGHTS,887,12.5,5.92
1,1,CHICAGO LAWN,BRIGHTON PARK,1029.5,13.1875,4.316
1,1,CHICAGO LAWN,MCKINLEY PARK,2904.5,19.3125,10.136
1,1,CHICAGO LAWN,BRIDGEPORT,2941,36.5,20.128
1,1,CHICAGO LAWN,NEW CITY,1008.5,12.625,4.544
1,1,CHICAGO LAWN,GAGE PARK,575.8333333,10.20833333,4.493333333
1,1,CHICAGO LAWN,CLEARING,2020.6,14.8,7.3824
1,1,CHICAGO LAWN,WEST LAWN,1681,33.83333333,14.29333333
1,1,CHICAGO LAWN,CHICAGO LAWN,501.509434,8.636792453,2.741433962
1,1,CHICAGO LAWN,WEST ENGLEWOOD,794.1818182,12.15909091,2
1,1,CHICAGO LAWN,ENGLEWOOD,1397.214286,16.33928571,6.661714286
1,1,CHICAGO LAWN,GREATER GRAND CROSSING,1216.111111,16.44444444,7.747555556
1,1,CHICAGO LAWN,ASHBURN,674.3529412,11.14705882,5.013647059
1,1,CHICAGO LAWN,AUBURN GRESHAM,1131,15.75,7.376
1,1,CHICAGO LAWN,BEVERLY,510,8.25,2.96
1,1,CHICAGO LAWN,WASHINGTON HEIGHTS,1500,30,17.92
1,1,CHICAGO LAWN,MOUNT GREENWOOD,852,15.5,8.32
1,1,CHICAGO LAWN,MORGAN PARK,1620,25.75,14.88
1,1,CHICAGO LAWN,OHARE,5310,71.75,44.496
1,1,CHICAGO LAWN,EDGEWATER,2719.25,51.8125,31.672
1,1,WEST ENGLEWOOD,ROGERS PARK,2128,49.25,31.448
1,1,WEST ENGLEWOOD,WEST RIDGE,3620,47.5,26.8
1,1,WEST ENGLEWOOD,UPTOWN,2317,43.64285714,27.024
1,1,WEST ENGLEWOOD,LINCOLN SQUARE,2460,44,25.6
1,1,WEST ENGLEWOOD,LAKE VIEW,2501,38.9375,17.516
1,1,WEST ENGLEWOOD,LINCOLN PARK,2026.25,34.5625,20.836
1,1,WEST ENGLEWOOD,NEAR NORTH SIDE,2315.814286,32.67142857,16.20411429
1,1,WEST ENGLEWOOD,JEFFERSON PARK,2520,43.25,26.88
1,1,WEST ENGLEWOOD,NORTH PARK,2107.5,50.25,32.256
1,1,WEST ENGLEWOOD,ALBANY PARK,1293,44.5,29.024
1,1,WEST ENGLEWOOD,PORTAGE PARK,2022,43,27.824
1,1,WEST ENGLEWOOD,IRVING PARK,2487,41.875,25
1,1,WEST ENGLEWOOD,DUNNING,3209,47.25,27.824
1,1,WEST ENGLEWOOD,BELMONT CRAGIN,3610,47.25,27.024
1,1,WEST ENGLEWOOD,AVONDALE,1272,33.25,20.944
1,1,WEST ENGLEWOOD,LOGAN SQUARE,1873,39.25,24.624
1,1,WEST ENGLEWOOD,HUMBOLDT PARK,2136.666667,31.66666667,18.20266667
1,1,WEST ENGLEWOOD,WEST TOWN,1422.5,33.875,20.776
1,1,WEST ENGLEWOOD,AUSTIN,2689.2,38.75,22.3872
1,1,WEST ENGLEWOOD,WEST GARFIELD PARK,1502.5,35.875,22.048
1,1,WEST ENGLEWOOD,EAST GARFIELD PARK,1978,31.25,18.35733333
1,1,WEST ENGLEWOOD,NEAR WEST SIDE,1711.298507,25.80223881,14.3799403
1,1,WEST ENGLEWOOD,NORTH LAWNDALE,1541.7,22.65,12.5936
1,1,WEST ENGLEWOOD,SOUTH LAWNDALE,1214,19.75,10.768
1,1,WEST ENGLEWOOD,LOWER WEST SIDE,1147.9,18.875,10.2688
1,1,WEST ENGLEWOOD,LOOP,1972.848837,28.46511628,9.92744186
1,1,WEST ENGLEWOOD,NEAR SOUTH SIDE,1086,22.33333333,12.91733333
1,1,WEST ENGLEWOOD,ARMOUR SQUARE,832.6666667,18.66666667,10.55466667
1,1,WEST ENGLEWOOD,DOUGLAS,2326,26.45,10.5856
1,1,WEST ENGLEWOOD,FULLER PARK,592.4,11.5,5.3472
1,1,WEST ENGLEWOOD,GRAND BOULEVARD,7125.666667,48.83333333,8.069333333
1,1,WEST ENGLEWOOD,WASHINGTON PARK,676.3333333,11,4.954666667
1,1,WEST ENGLEWOOD,HYDE PARK,1274.75,17.125,8.474
1,1,WEST ENGLEWOOD,SOUTH SHORE,1501.25,19.4375,8.896
1,1,WEST ENGLEWOOD,CHATHAM,1023.545455,18.70454545,9.322181818
1,1,WEST ENGLEWOOD,AVALON PARK,2753,31.5,16.448
1,1,WEST ENGLEWOOD,BURNSIDE,1080,18.75,9.6
1,1,WEST ENGLEWOOD,CALUMET HEIGHTS,1742.5,21.75,10.536
1,1,WEST ENGLEWOOD,ROSELAND,900.7777778,19.19444444,9.44
1,1,WEST ENGLEWOOD,PULLMAN,1069,26.41666667,15.97333333
1,1,WEST ENGLEWOOD,SOUTH DEERING,1493.666667,28.33333333,16.544
1,1,WEST ENGLEWOOD,GARFIELD RIDGE,1347,18.82142857,7.940571429
1,1,WEST ENGLEWOOD,BRIGHTON PARK,1428.666667,18.91666667,6.426666667
1,1,WEST ENGLEWOOD,MCKINLEY PARK,968,14.125,6.404
1,1,WEST ENGLEWOOD,BRIDGEPORT,1405,19.5,9.68
1,1,WEST ENGLEWOOD,NEW CITY,413.75,11,5.376
1,1,WEST ENGLEWOOD,GAGE PARK,537.3333333,9.666666667,4.245333333
1,1,WEST ENGLEWOOD,CHICAGO LAWN,372.2,6.4,1.776
1,1,WEST ENGLEWOOD,WEST ENGLEWOOD,763,9.371212121,2.511515152
1,1,WEST ENGLEWOOD,ENGLEWOOD,875.5714286,11.08928571,3.942857143
1,1,WEST ENGLEWOOD,GREATER GRAND CROSSING,799.1666667,12.83333333,5.477333333
1,1,WEST ENGLEWOOD,ASHBURN,925,14.45,6.7936
1,1,WEST ENGLEWOOD,AUBURN GRESHAM,1285.333333,13.41666667,3.834666667
1,1,WEST ENGLEWOOD,BEVERLY,1486.5,19,7.084
1,1,WEST ENGLEWOOD,WASHINGTON HEIGHTS,692,15,8.136
1,1,WEST ENGLEWOOD,MORGAN PARK,1289.2,30.1,18.4
1,1,WEST ENGLEWOOD,OHARE,2630,69.75,46.32
1,1,WEST ENGLEWOOD,EDGEWATER,2646.125,45.25,27.562
1,1,ENGLEWOOD,ROGERS PARK,2206.333333,48.5,30.79466667
1,1,ENGLEWOOD,WEST RIDGE,2983,50.75,31.288
1,1,ENGLEWOOD,UPTOWN,1756,38.16666667,23.92533333
1,1,ENGLEWOOD,LINCOLN SQUARE,2872,46.125,28.576
1,1,ENGLEWOOD,NORTH CENTER,4138,52,29.456
1,1,ENGLEWOOD,LAKE VIEW,1805.7,32.5,19.4896
1,1,ENGLEWOOD,LINCOLN PARK,1506.25,32.625,20.288
1,1,ENGLEWOOD,NEAR NORTH SIDE,1793.389831,29.48305085,16.18820339
1,1,ENGLEWOOD,NORWOOD PARK,900,42.25,1.6
1,1,ENGLEWOOD,JEFFERSON PARK,2535.5,50.75,32.608
1,1,ENGLEWOOD,FOREST GLEN,3264,48,29.552
1,1,ENGLEWOOD,PORTAGE PARK,1139,38.75,25.008
1,1,ENGLEWOOD,IRVING PARK,1587,40.25,25.952
1,1,ENGLEWOOD,DUNNING,2830,48.875,29.552
1,1,ENGLEWOOD,AVONDALE,2162,38.5,23.81333333
1,1,ENGLEWOOD,LOGAN SQUARE,1191,32.75,20.832
1,1,ENGLEWOOD,HUMBOLDT PARK,2244.615385,36.17307692,21.75261538
1,1,ENGLEWOOD,WEST TOWN,1751.8125,26.46875,15.396
1,1,ENGLEWOOD,AUSTIN,1604.666667,35.11111111,19.56266667
1,1,ENGLEWOOD,WEST GARFIELD PARK,1933.466667,33.66666667,20.74133333
1,1,ENGLEWOOD,EAST GARFIELD PARK,2284.875,33.59375,18.65
1,1,ENGLEWOOD,NEAR WEST SIDE,1558.776316,24.17763158,12.74884211
1,1,ENGLEWOOD,NORTH LAWNDALE,1858.818182,28.38636364,16.54690909
1,1,ENGLEWOOD,SOUTH LAWNDALE,1213,27.625,16.784
1,1,ENGLEWOOD,LOWER WEST SIDE,1002.888889,18.22222222,10.09244444
1,1,ENGLEWOOD,LOOP,1692.909091,26.18181818,13.82787879
1,1,ENGLEWOOD,NEAR SOUTH SIDE,1367.272727,22.18181818,11.544
1,1,ENGLEWOOD,ARMOUR SQUARE,640.2,17,7.880533333
1,1,ENGLEWOOD,DOUGLAS,1674.625,22.875,11.272
1,1,ENGLEWOOD,FULLER PARK,238.9444444,7.222222222,2.622222222
1,1,ENGLEWOOD,GRAND BOULEVARD,793.2,14.35,7.1648
1,1,ENGLEWOOD,KENWOOD,1196.111111,17.19444444,7.818666667
1,1,ENGLEWOOD,WASHINGTON PARK,515.8333333,8.875,3.453333333
1,1,ENGLEWOOD,HYDE PARK,1301.066667,17.4,8.300266667
1,1,ENGLEWOOD,WOODLAWN,1042.5,17.14285714,7.978285714
1,1,ENGLEWOOD,SOUTH SHORE,1052,14.89285714,6.882285714
1,1,ENGLEWOOD,CHATHAM,833.8571429,13.82142857,6.367238095
1,1,ENGLEWOOD,AVALON PARK,953.625,15.53125,7.902
1,1,ENGLEWOOD,SOUTH CHICAGO,1171,24.75,14.24
1,1,ENGLEWOOD,BURNSIDE,1017.75,19.9375,10.924
1,1,ENGLEWOOD,CALUMET HEIGHTS,941.5,18.5,9.832
1,1,ENGLEWOOD,ROSELAND,858,18.6,9.328
1,1,ENGLEWOOD,PULLMAN,508.5,17.5,10.072
1,1,ENGLEWOOD,SOUTH DEERING,1037,28.8,17.6384
1,1,ENGLEWOOD,WEST PULLMAN,1052.117647,24.67647059,14.47529412
1,1,ENGLEWOOD,RIVERDALE,1233,39.5,25.808
1,1,ENGLEWOOD,GARFIELD RIDGE,1975.727273,24.95454545,11.88509091
1,1,ENGLEWOOD,BRIDGEPORT,881,15.5,7.84
1,1,ENGLEWOOD,NEW CITY,928.4444444,13.30555556,6.266666667
1,1,ENGLEWOOD,GAGE PARK,587.5,9.125,3.152
1,1,ENGLEWOOD,CLEARING,1729,23.25,12.69333333
1,1,ENGLEWOOD,WEST LAWN,1697.5,31,18.16
1,1,ENGLEWOOD,CHICAGO LAWN,1367.7,16.1,5.5744
1,1,ENGLEWOOD,WEST ENGLEWOOD,1349.8,15.9375,3.82
1,1,ENGLEWOOD,ENGLEWOOD,618.7818182,9.677272727,2.555054545
1,1,ENGLEWOOD,GREATER GRAND CROSSING,800.275,10.65625,4.0392
1,1,ENGLEWOOD,ASHBURN,1142.5,16.875,7.908
1,1,ENGLEWOOD,AUBURN GRESHAM,924.6666667,13.25,5.889777778
1,1,ENGLEWOOD,BEVERLY,919,20.75,11.92533333
1,1,ENGLEWOOD,WASHINGTON HEIGHTS,533.3333333,15.58333333,8.602666667
1,1,ENGLEWOOD,MORGAN PARK,947,24.1875,14.464
1,1,ENGLEWOOD,OHARE,2345,57.9375,29.196
1,1,ENGLEWOOD,EDGEWATER,2488.5,43.375,26.12
1,1,GREATER GRAND CROSSING,ROGERS PARK,2088,47.53571429,30.40228571
1,1,GREATER GRAND CROSSING,WEST RIDGE,2843.5,53.125,32.92
1,1,GREATER GRAND CROSSING,UPTOWN,2603.647059,46.02941176,28.05929412
1,1,GREATER GRAND CROSSING,LINCOLN SQUARE,2202,44.75,28.08
1,1,GREATER GRAND CROSSING,NORTH CENTER,2182,39.5,24.37333333
1,1,GREATER GRAND CROSSING,LAKE VIEW,1797.157895,38.23684211,22.51957895
1,1,GREATER GRAND CROSSING,LINCOLN PARK,1996.933333,38,21.34293333
1,1,GREATER GRAND CROSSING,NEAR NORTH SIDE,1781.08871,30.27217742,16.36554839
1,1,GREATER GRAND CROSSING,NORWOOD PARK,1667.5,47.375,30.632
1,1,GREATER GRAND CROSSING,NORTH PARK,2380,44.75,28.512
1,1,GREATER GRAND CROSSING,ALBANY PARK,2583,49.5,30.864
1,1,GREATER GRAND CROSSING,PORTAGE PARK,1859,44,28.192
1,1,GREATER GRAND CROSSING,IRVING PARK,2224,40.45,25.1424
1,1,GREATER GRAND CROSSING,DUNNING,2345,47.5,30.24
1,1,GREATER GRAND CROSSING,MONTCLARE,2958,47.75,30.256
1,1,GREATER GRAND CROSSING,BELMONT CRAGIN,2598,48.75,30.968
1,1,GREATER GRAND CROSSING,AVONDALE,1288,28.25,16.864
1,1,GREATER GRAND CROSSING,LOGAN SQUARE,1799.4,36.4,22.752
1,1,GREATER GRAND CROSSING,HUMBOLDT PARK,2359.5,37.3125,22.556
1,1,GREATER GRAND CROSSING,WEST TOWN,1828.25,31.625,19.025
1,1,GREATER GRAND CROSSING,AUSTIN,2248.1,41.825,26.0832
1,1,GREATER GRAND CROSSING,WEST GARFIELD PARK,1323.142857,33.5,21.04228571
