,pickup_community_area,pickup_ca,start_hour,cal_day_desc,average_speed,total_trips,avg_trips
5090,43,SOUTH SHORE,11,All,23.46789022,1107,3.032876712
5091,42,WOODLAWN,9,All,20.669155,1038,2.843835616
5092,39,KENWOOD,17,All,17.80390357,773,2.117808219
5093,44,CHATHAM,5,All,43.98100351,244,0.668493151
5094,69,GREATER GRAND CROSSING,14,All,24.90863985,547,1.498630137
5095,38,GRAND BOULEVARD,9,All,15.64651379,1194,3.271232877
5096,37,FULLER PARK,18,All,15.17113879,96,0.263013699
5097,68,ENGLEWOOD,20,All,22.13945137,110,0.301369863
5098,68,ENGLEWOOD,7,All,28.4992836,145,0.397260274
5099,60,BRIDGEPORT,13,All,21.17614009,442,1.210958904
5100,71,AUBURN GRESHAM,4,All,34.5029464,198,0.542465753
5101,75,MORGAN PARK,14,All,37.35026599,158,0.432876712
5102,13,NORTH PARK,20,All,13.54946213,468,1.282191781
5103,13,NORTH PARK,2,All,23.36064535,149,0.408219178
5104,10,NORWOOD PARK,4,All,33.08001786,160,0.438356164
5105,17,DUNNING,9,All,19.51512695,237,0.649315068
5106,17,DUNNING,7,All,21.23288062,421,1.153424658
5107,17,DUNNING,17,All,20.46987441,135,0.369863014
5108,72,BEVERLY,11,All,31.52341504,118,0.323287671
5109,53,WEST PULLMAN,15,All,40.37818499,124,0.339726027
5110,18,MONTCLARE,14,All,22.99844699,63,0.17260274
5111,18,MONTCLARE,10,All,24.62860854,66,0.180821918
5112,64,CLEARING,3,All,61.12507547,10,0.02739726
5113,43,SOUTH SHORE,5,All,48.30713758,437,1.197260274
5114,44,CHATHAM,0,All,35.57874908,59,0.161643836
5115,44,CHATHAM,18,All,29.16803141,351,0.961643836
5116,35,DOUGLAS,1,All,17.20154296,193,0.528767123
5117,68,ENGLEWOOD,6,All,19.66278701,91,0.249315068
5118,73,WASHINGTON HEIGHTS,12,All,33.49947564,298,0.816438356
5119,58,BRIGHTON PARK,10,All,25.19702263,179,0.490410959
5120,13,NORTH PARK,4,All,27.63042068,157,0.430136986
5121,13,NORTH PARK,21,All,18.59942027,322,0.882191781
5122,57,ARCHER HEIGHTS,15,All,31.26620956,39,0.106849315
5123,65,WEST LAWN,22,All,17.20464704,24,0.065753425
5124,19,BELMONT CRAGIN,6,All,23.77812125,376,1.030136986
5125,19,BELMONT CRAGIN,1,All,18.74508098,262,0.717808219
5126,17,DUNNING,10,All,19.53008565,323,0.884931507
5127,9,EDISON PARK,5,All,35.17072877,188,0.515068493
5128,21,AVONDALE,22,All,13.89169521,921,2.523287671
5129,30,SOUTH LAWNDALE,11,All,25.8605361,217,0.594520548
5130,19,BELMONT CRAGIN,13,All,18.73608288,385,1.054794521
5131,54,RIVERDALE,4,All,77.48831693,33,0.090410959
5132,67,WEST ENGLEWOOD,1,All,36.16365095,25,0.068493151
5133,37,FULLER PARK,6,All,22.7537889,59,0.161643836
5134,69,GREATER GRAND CROSSING,16,All,19.59264062,306,0.838356164
5135,49,ROSELAND,20,All,40.86297814,254,0.695890411
5136,33,NEAR SOUTH SIDE,1,All,17.49858347,2249,6.161643836
5137,54,RIVERDALE,9,All,51.94776437,64,0.175342466
5138,66,CHICAGO LAWN,23,All,41.7455037,44,0.120547945
5139,23,HUMBOLDT PARK,17,All,21.66371537,407,1.115068493
5140,23,HUMBOLDT PARK,3,All,28.63608752,257,0.704109589
5141,20,HERMOSA,23,All,24.44791941,80,0.219178082
5142,13,NORTH PARK,3,All,18.96814492,146,0.4
5143,64,CLEARING,19,All,32.13346041,27,0.073972603
5144,74,MOUNT GREENWOOD,9,All,40.02594315,15,0.04109589
5145,17,DUNNING,16,All,18.53153602,205,0.561643836
5146,23,HUMBOLDT PARK,7,All,20.00728459,326,0.893150685
5147,58,BRIGHTON PARK,8,All,23.62169601,122,0.334246575
5148,25,AUSTIN,3,All,31.29215333,114,0.312328767
5149,56,GARFIELD RIDGE,1,All,37.32817837,5107,13.99178082
5150,35,DOUGLAS,0,All,15.17941935,309,0.846575342
5151,53,WEST PULLMAN,21,All,50.13450662,56,0.153424658
5152,72,BEVERLY,20,All,58.63947233,29,0.079452055
5153,10,NORWOOD PARK,8,All,22.77503427,578,1.583561644
5154,50,PULLMAN,12,All,35.65299552,179,0.490410959
5155,35,DOUGLAS,5,All,32.44300992,299,0.819178082
5156,44,CHATHAM,23,All,17.59064719,73,0.2
5157,73,WASHINGTON HEIGHTS,0,All,19.41338531,52,0.142465753
5158,36,OAKLAND,5,All,35.10465688,125,0.342465753
5159,54,RIVERDALE,6,All,47.71351458,49,0.134246575
5160,68,ENGLEWOOD,9,All,26.56193226,295,0.808219178
5161,44,CHATHAM,15,All,24.95924184,531,1.454794521
5162,73,WASHINGTON HEIGHTS,13,All,36.84645823,523,1.432876712
5163,67,WEST ENGLEWOOD,14,All,24.30175944,222,0.608219178
5164,42,WOODLAWN,1,All,29.12434188,27,0.073972603
5165,70,ASHBURN,10,All,21.72283972,263,0.720547945
5166,9,EDISON PARK,9,All,31.81678417,33,0.090410959
5167,43,SOUTH SHORE,22,All,17.42111397,179,0.490410959
5168,21,AVONDALE,0,All,20.89380992,932,2.553424658
5169,12,FOREST GLEN,11,All,27.05772244,287,0.78630137
5170,19,BELMONT CRAGIN,14,All,19.19273623,361,0.989041096
5171,10,NORWOOD PARK,18,All,21.64813483,531,1.454794521
5172,46,SOUTH CHICAGO,3,All,50.11781554,82,0.224657534
5173,47,BURNSIDE,9,All,31.74110096,89,0.243835616
5174,42,WOODLAWN,21,All,29.89811899,188,0.515068493
5175,44,CHATHAM,4,All,56.40535745,288,0.789041096
5176,74,MOUNT GREENWOOD,6,All,36.08662119,56,0.153424658
5177,66,CHICAGO LAWN,12,All,24.21674753,170,0.465753425
5178,30,SOUTH LAWNDALE,4,All,43.41961179,67,0.183561644
5179,39,KENWOOD,22,All,28.32922737,309,0.846575342
5180,69,GREATER GRAND CROSSING,0,All,24.83427963,68,0.18630137
5181,34,ARMOUR SQUARE,16,All,20.4596744,1173,3.21369863
5182,59,MCKINLEY PARK,21,All,21.52306289,35,0.095890411
5183,27,EAST GARFIELD PARK,23,All,32.00061984,95,0.260273973
5184,62,WEST ELSDON,7,All,20.76334792,46,0.126027397
5185,25,AUSTIN,15,All,23.4483739,477,1.306849315
5186,19,BELMONT CRAGIN,5,All,29.7191495,202,0.553424658
5187,11,JEFFERSON PARK,5,All,43.90700909,578,1.583561644
5188,41,HYDE PARK,21,All,25.60276563,702,1.923287671
5189,46,SOUTH CHICAGO,12,All,31.43624774,349,0.956164384
5190,49,ROSELAND,21,All,39.71128943,246,0.673972603
5191,37,FULLER PARK,21,All,33.17492002,43,0.117808219
5192,53,WEST PULLMAN,23,All,55.45929901,33,0.090410959
5193,61,NEW CITY,12,All,24.29941556,228,0.624657534
5194,18,MONTCLARE,9,All,16.81730989,81,0.221917808
5195,65,WEST LAWN,15,All,22.83823869,87,0.238356164
5196,30,SOUTH LAWNDALE,13,All,26.67626253,252,0.690410959
5197,72,BEVERLY,6,All,36.78276528,30,0.082191781
5198,17,DUNNING,18,All,24.98116505,119,0.326027397
5199,43,SOUTH SHORE,1,All,40.00824597,135,0.369863014
5200,50,PULLMAN,11,All,39.1069885,170,0.465753425
5201,36,OAKLAND,15,All,21.28922942,247,0.676712329
5202,43,SOUTH SHORE,19,All,26.7766938,330,0.904109589
5203,41,HYDE PARK,8,All,25.09070193,1842,5.046575342
5204,74,MOUNT GREENWOOD,5,All,46.8070495,31,0.084931507
5205,73,WASHINGTON HEIGHTS,15,All,31.83518802,194,0.531506849
5206,73,WASHINGTON HEIGHTS,18,All,31.73352472,150,0.410958904
5207,71,AUBURN GRESHAM,17,All,26.50453354,161,0.44109589
5208,70,ASHBURN,9,All,20.69589155,297,0.81369863
5209,55,HEGEWISCH,12,All,54.83360947,47,0.128767123
5210,56,GARFIELD RIDGE,5,All,33.26304988,551,1.509589041
5211,17,DUNNING,15,All,17.65746551,233,0.638356164
5212,43,SOUTH SHORE,0,All,24.38966102,111,0.304109589
5213,67,WEST ENGLEWOOD,4,All,43.2103068,29,0.079452055
5214,20,HERMOSA,14,All,18.8888362,183,0.501369863
5215,52,EAST SIDE,4,All,34.45842763,6,0.016438356
5216,31,LOWER WEST SIDE,15,All,19.1201475,575,1.575342466
5217,20,HERMOSA,5,All,51.82618178,85,0.232876712
5218,31,LOWER WEST SIDE,20,All,22.62700675,348,0.953424658
5219,47,BURNSIDE,11,All,34.19429051,121,0.331506849
5220,53,WEST PULLMAN,19,All,42.80741213,60,0.164383562
5221,31,LOWER WEST SIDE,0,All,24.01499832,338,0.926027397
5222,31,LOWER WEST SIDE,6,All,25.44839074,211,0.578082192
5223,23,HUMBOLDT PARK,4,All,30.03949817,216,0.591780822
5224,15,PORTAGE PARK,3,All,27.41792621,323,0.884931507
5225,62,WEST ELSDON,16,All,21.73798228,61,0.167123288
5226,44,CHATHAM,2,All,46.89153138,30,0.082191781
5227,30,SOUTH LAWNDALE,21,All,15.3796255,115,0.315068493
5228,30,SOUTH LAWNDALE,23,All,38.50147165,96,0.263013699
5229,48,CALUMET HEIGHTS,13,All,28.03927105,215,0.589041096
5230,49,ROSELAND,23,All,38.43307511,60,0.164383562
5231,61,NEW CITY,19,All,23.86940933,83,0.22739726
5232,57,ARCHER HEIGHTS,17,All,29.42356072,50,0.136986301
5233,55,HEGEWISCH,9,All,51.13626217,44,0.120547945
5234,37,FULLER PARK,11,All,19.21359493,159,0.435616438
5235,30,SOUTH LAWNDALE,18,All,23.26374004,117,0.320547945
5236,46,SOUTH CHICAGO,11,All,31.33668105,398,1.090410959
5237,61,NEW CITY,16,All,20.6158579,144,0.394520548
5238,13,NORTH PARK,1,All,23.32163142,137,0.375342466
5239,10,NORWOOD PARK,3,All,48.44212829,114,0.312328767
5240,67,WEST ENGLEWOOD,16,All,12.80113156,131,0.35890411
5241,12,FOREST GLEN,0,All,7.947950493,81,0.221917808
5242,27,EAST GARFIELD PARK,0,All,31.66692708,93,0.254794521
5243,45,AVALON PARK,16,All,28.42219097,105,0.287671233
5244,45,AVALON PARK,8,All,27.29446651,169,0.463013699
5245,67,WEST ENGLEWOOD,7,All,21.97627213,168,0.460273973
5246,59,MCKINLEY PARK,0,All,21.11794655,21,0.057534247
5247,40,WASHINGTON PARK,8,All,16.19767787,339,0.928767123
5248,49,ROSELAND,10,All,29.96598335,703,1.926027397
5249,73,WASHINGTON HEIGHTS,9,All,29.87085489,314,0.860273973
5250,43,SOUTH SHORE,2,All,53.4210232,156,0.42739726
5251,45,AVALON PARK,7,All,32.02770103,148,0.405479452
5252,50,PULLMAN,17,All,23.86145965,54,0.147945205
5253,57,ARCHER HEIGHTS,12,All,22.98450035,63,0.17260274
5254,55,HEGEWISCH,23,All,49.73287216,7,0.019178082
5255,64,CLEARING,10,All,31.2551169,67,0.183561644
5256,67,WEST ENGLEWOOD,11,All,28.9719636,121,0.331506849
5257,40,WASHINGTON PARK,14,All,21.50445615,220,0.602739726
5258,64,CLEARING,7,All,29.60663797,41,0.112328767
5259,59,MCKINLEY PARK,12,All,14.80992996,996,2.728767123
5260,19,BELMONT CRAGIN,0,All,20.2057769,203,0.556164384
5261,26,WEST GARFIELD PARK,16,All,27.18116558,103,0.282191781
5262,60,BRIDGEPORT,7,All,20.8801436,199,0.545205479
5263,12,FOREST GLEN,1,All,34.58157038,42,0.115068493
5264,34,ARMOUR SQUARE,5,All,42.76976312,149,0.408219178
5265,65,WEST LAWN,21,All,38.19004367,42,0.115068493
5266,38,GRAND BOULEVARD,22,All,10.83576144,178,0.487671233
5267,62,WEST ELSDON,12,All,26.58019199,66,0.180821918
5268,71,AUBURN GRESHAM,5,All,47.86557935,262,0.717808219
5269,27,EAST GARFIELD PARK,1,All,6.145383742,51,0.139726027
5270,27,EAST GARFIELD PARK,2,All,41.93981057,54,0.147945205
5271,66,CHICAGO LAWN,8,All,23.08603771,198,0.542465753
5272,29,NORTH LAWNDALE,7,All,28.08760102,146,0.4
5273,30,SOUTH LAWNDALE,8,All,22.26395787,77,0.210958904
5274,12,FOREST GLEN,15,All,17.60777122,317,0.868493151
5275,31,LOWER WEST SIDE,1,All,25.89873543,295,0.808219178
5276,45,AVALON PARK,2,All,57.61754049,66,0.180821918
5277,67,WEST ENGLEWOOD,23,All,37.0344464,27,0.073972603
5278,75,MORGAN PARK,0,All,53.93859541,10,0.02739726
5279,27,EAST GARFIELD PARK,3,All,34.99730133,56,0.153424658
5280,66,CHICAGO LAWN,18,All,28.27030382,80,0.219178082
5281,17,DUNNING,19,All,35.85125247,160,0.438356164
5282,74,MOUNT GREENWOOD,7,All,32.19416317,30,0.082191781
5283,44,CHATHAM,20,All,20.84256102,166,0.454794521
5284,65,WEST LAWN,7,All,26.25326242,45,0.123287671
5285,26,WEST GARFIELD PARK,19,All,29.75294717,86,0.235616438
5286,36,OAKLAND,6,All,37.97484341,81,0.221917808
5287,47,BURNSIDE,18,All,29.41373244,30,0.082191781
5288,61,NEW CITY,17,All,18.36557,106,0.290410959
5289,42,WOODLAWN,22,All,36.09845546,142,0.389041096
5290,62,WEST ELSDON,17,All,29.24631714,58,0.15890411
5291,40,WASHINGTON PARK,13,All,22.11699414,292,0.8
5292,59,MCKINLEY PARK,18,All,17.01986765,65,0.178082192
5293,73,WASHINGTON HEIGHTS,10,All,32.36322734,304,0.832876712
5294,64,CLEARING,5,All,36.4499142,28,0.076712329
5295,63,GAGE PARK,23,All,25.08659882,12,0.032876712
5296,71,AUBURN GRESHAM,21,All,37.22954429,197,0.539726027
5297,50,PULLMAN,14,All,34.47193519,131,0.35890411
5298,61,NEW CITY,6,All,39.6651591,95,0.260273973
5299,30,SOUTH LAWNDALE,19,All,28.39114071,162,0.443835616
5300,61,NEW CITY,9,All,23.28756512,161,0.44109589
5301,47,BURNSIDE,17,All,21.89033082,34,0.093150685
5302,20,HERMOSA,8,All,16.37346818,355,0.97260274
5303,37,FULLER PARK,17,All,15.51251448,137,0.375342466
5304,64,CLEARING,23,All,17.83290371,27,0.073972603
5305,51,SOUTH DEERING,17,All,14.85708837,97,0.265753425
5306,40,WASHINGTON PARK,10,All,22.08636992,319,0.873972603
5307,37,FULLER PARK,19,All,19.76645366,92,0.252054795
5308,37,FULLER PARK,16,All,22.54275832,137,0.375342466
5309,60,BRIDGEPORT,4,All,45.52774853,62,0.169863014
5310,60,BRIDGEPORT,1,All,34.54459053,51,0.139726027
5311,61,NEW CITY,20,All,31.13039215,69,0.189041096
5312,70,ASHBURN,16,All,21.38425723,86,0.235616438
5313,20,HERMOSA,12,All,17.03799305,147,0.402739726
5314,65,WEST LAWN,0,All,34.26658754,6,0.016438356
5315,48,CALUMET HEIGHTS,11,All,22.40375955,309,0.846575342
5316,50,PULLMAN,15,All,37.37715018,135,0.369863014
5317,34,ARMOUR SQUARE,1,All,19.38265823,208,0.569863014
5318,72,BEVERLY,14,All,32.52781601,96,0.263013699
5319,60,BRIDGEPORT,20,All,15.60753025,197,0.539726027
5320,58,BRIGHTON PARK,13,All,23.50315125,125,0.342465753
5321,9,EDISON PARK,11,All,26.78365735,41,0.112328767
5322,9,EDISON PARK,18,All,18.1118562,34,0.093150685
5323,49,ROSELAND,19,All,36.44743662,129,0.353424658
5324,50,PULLMAN,0,All,49.63815696,11,0.030136986
5325,60,BRIDGEPORT,2,All,28.0945,67,0.183561644
5326,55,HEGEWISCH,8,All,37.61058775,56,0.153424658
5327,70,ASHBURN,17,All,26.313389,128,0.350684932
5328,55,HEGEWISCH,22,All,11.44755009,9,0.024657534
5329,61,NEW CITY,8,All,20.57338491,253,0.693150685
5330,54,RIVERDALE,22,All,50.38743351,14,0.038356164
5331,63,GAGE PARK,18,All,22.97766505,68,0.18630137
5332,18,MONTCLARE,19,All,9.738064987,27,0.073972603
5333,65,WEST LAWN,20,All,34.91802532,27,0.073972603
5334,52,EAST SIDE,14,All,34.87007906,24,0.065753425
5335,36,OAKLAND,4,All,50.59128878,34,0.093150685
5336,52,EAST SIDE,5,All,45.11389149,33,0.090410959
5337,40,WASHINGTON PARK,20,All,27.89531757,109,0.298630137
5338,29,NORTH LAWNDALE,4,All,47.07357998,47,0.128767123
5339,59,MCKINLEY PARK,22,All,18.21418065,31,0.084931507
5340,58,BRIGHTON PARK,7,All,26.09232554,100,0.273972603
5341,57,ARCHER HEIGHTS,8,All,21.81020842,39,0.106849315
5342,12,FOREST GLEN,19,All,20.69476253,146,0.4
5343,9,EDISON PARK,3,All,24.09266894,7,0.019178082
5344,57,ARCHER HEIGHTS,19,All,40.73932285,29,0.079452055
5345,12,FOREST GLEN,3,All,40.2502804,40,0.109589041
5346,18,MONTCLARE,5,All,35.75319065,17,0.046575342
5347,75,MORGAN PARK,18,All,36.58078636,108,0.295890411
5348,12,FOREST GLEN,22,All,17.3467022,133,0.364383562
5349,18,MONTCLARE,15,All,21.58074328,83,0.22739726
5350,27,EAST GARFIELD PARK,21,All,36.5313838,116,0.317808219
5351,63,GAGE PARK,19,All,19.62949475,46,0.126027397
5352,52,EAST SIDE,11,All,39.20240923,29,0.079452055
5353,67,WEST ENGLEWOOD,21,All,38.78514528,89,0.243835616
5354,26,WEST GARFIELD PARK,17,All,30.98371253,93,0.254794521
5355,65,WEST LAWN,14,All,26.34925765,82,0.224657534
5356,63,GAGE PARK,15,All,17.36834501,52,0.142465753
5357,64,CLEARING,6,All,32.51571579,39,0.106849315
5358,59,MCKINLEY PARK,17,All,17.81651292,69,0.189041096
5359,59,MCKINLEY PARK,1,All,22.60395479,20,0.054794521
5360,18,MONTCLARE,13,All,26.20216406,64,0.175342466
5361,18,MONTCLARE,11,All,28.71977833,71,0.194520548
5362,37,FULLER PARK,3,All,48.80367649,16,0.043835616
5363,29,NORTH LAWNDALE,22,All,20.54756818,198,0.542465753
5364,47,BURNSIDE,19,All,25.34115604,14,0.038356164
5365,57,ARCHER HEIGHTS,7,All,31.66039579,28,0.076712329
5366,9,EDISON PARK,12,All,21.27163699,32,0.087671233
5367,53,WEST PULLMAN,20,All,33.45068414,73,0.2
5368,50,PULLMAN,23,All,56.26994225,14,0.038356164
5369,29,NORTH LAWNDALE,2,All,31.3776199,27,0.073972603
5370,66,CHICAGO LAWN,20,All,32.43413392,46,0.126027397
5371,57,ARCHER HEIGHTS,23,All,40.88826818,12,0.032876712
5372,74,MOUNT GREENWOOD,10,All,31.5664886,40,0.109589041
5373,54,RIVERDALE,15,All,55.33131169,17,0.046575342
5374,36,OAKLAND,0,All,24.52113159,27,0.073972603
5375,62,WEST ELSDON,13,All,24.36367299,76,0.208219178
5376,57,ARCHER HEIGHTS,18,All,24.03676041,28,0.076712329
5377,9,EDISON PARK,8,All,25.84033457,21,0.057534247
5378,17,DUNNING,20,All,25.99674894,88,0.24109589
5379,17,DUNNING,23,All,15.83013418,99,0.271232877
5380,55,HEGEWISCH,17,All,34.03311567,22,0.060273973
5381,65,WEST LAWN,9,All,23.21514203,64,0.175342466
5382,47,BURNSIDE,21,All,41.58137238,6,0.016438356
5383,55,HEGEWISCH,13,All,46.90603724,25,0.068493151
5384,65,WEST LAWN,2,All,31.28514884,8,0.021917808
5385,20,HERMOSA,18,All,21.10517789,79,0.216438356
5386,9,EDISON PARK,2,All,42.41241877,10,0.02739726
5387,52,EAST SIDE,17,All,34.86103719,20,0.054794521
5388,26,WEST GARFIELD PARK,23,All,37.61192847,25,0.068493151
5389,65,WEST LAWN,13,All,24.89215359,68,0.18630137
5390,60,BRIDGEPORT,23,All,26.99214821,158,0.432876712
5391,63,GAGE PARK,8,All,15.68334049,74,0.202739726
5392,49,ROSELAND,0,All,37.42860282,49,0.134246575
5393,58,BRIGHTON PARK,1,All,27.52581598,23,0.063013699
5394,27,EAST GARFIELD PARK,5,All,24.6911054,48,0.131506849
5395,70,ASHBURN,2,All,8.210807799,7,0.019178082
5396,57,ARCHER HEIGHTS,3,All,47.60160537,12,0.032876712
5397,25,AUSTIN,0,All,20.85865908,189,0.517808219
5398,55,HEGEWISCH,11,All,54.76787709,40,0.109589041
5399,47,BURNSIDE,3,All,56.49498293,79,0.216438356
5400,65,WEST LAWN,4,All,48.17551546,16,0.043835616
5401,40,WASHINGTON PARK,1,All,26.13211094,15,0.04109589
5402,75,MORGAN PARK,1,All,38.7681507,12,0.032876712
5403,63,GAGE PARK,12,All,23.82159849,57,0.156164384
5404,9,EDISON PARK,10,All,35.5089678,41,0.112328767
5405,55,HEGEWISCH,7,All,36.57149447,35,0.095890411
5406,42,WOODLAWN,23,All,32.56945005,93,0.254794521
5407,65,WEST LAWN,18,All,19.60187825,39,0.106849315
5408,17,DUNNING,21,All,27.67097171,75,0.205479452
5409,9,EDISON PARK,16,All,22.57008418,46,0.126027397
5410,48,CALUMET HEIGHTS,2,All,62.23731895,7,0.019178082
5411,29,NORTH LAWNDALE,5,All,33.8840887,100,0.273972603
5412,54,RIVERDALE,21,All,40.79553719,10,0.02739726
5413,40,WASHINGTON PARK,2,All,40.047441,20,0.054794521
5414,74,MOUNT GREENWOOD,15,All,39.86384236,30,0.082191781
5415,20,HERMOSA,2,All,20.92925922,108,0.295890411
5416,36,OAKLAND,2,All,32.16322102,18,0.049315068
5417,45,AVALON PARK,1,All,5.280513281,16,0.043835616
5418,26,WEST GARFIELD PARK,6,All,30.0875783,48,0.131506849
5419,64,CLEARING,21,All,27.70988661,19,0.052054795
5420,67,WEST ENGLEWOOD,6,All,33.08765868,66,0.180821918
5421,47,BURNSIDE,8,All,29.15089277,76,0.208219178
5422,37,FULLER PARK,22,All,30.47828221,59,0.161643836
5423,37,FULLER PARK,8,All,54.11206573,89,0.243835616
5424,57,ARCHER HEIGHTS,5,All,48.68941482,27,0.073972603
5425,66,CHICAGO LAWN,22,All,40.86101643,35,0.095890411
5426,9,EDISON PARK,0,All,32.98935866,9,0.024657534
5427,54,RIVERDALE,17,All,45.52010253,25,0.068493151
5428,67,WEST ENGLEWOOD,22,All,30.31578691,30,0.082191781
5429,57,ARCHER HEIGHTS,4,All,55.09763471,13,0.035616438
5430,70,ASHBURN,0,All,27.74715456,6,0.016438356
5431,63,GAGE PARK,0,All,24.94394771,15,0.04109589
5432,65,WEST LAWN,17,All,20.04950495,54,0.147945205
5433,37,FULLER PARK,4,All,27.65935734,38,0.104109589
5434,51,SOUTH DEERING,21,All,8.58867089,35,0.095890411
5435,36,OAKLAND,1,All,31.31220198,20,0.054794521
5436,26,WEST GARFIELD PARK,0,All,35.29556541,25,0.068493151
5437,62,WEST ELSDON,0,All,45.97993857,18,0.049315068
5438,30,SOUTH LAWNDALE,3,All,26.45578427,48,0.131506849
5439,72,BEVERLY,22,All,30.51817649,10,0.02739726
5440,67,WEST ENGLEWOOD,17,All,22.75754887,98,0.268493151
5441,42,WOODLAWN,0,All,20.6469062,62,0.169863014
5442,29,NORTH LAWNDALE,23,All,16.41895924,147,0.402739726
5443,26,WEST GARFIELD PARK,2,All,34.68548221,25,0.068493151
5444,66,CHICAGO LAWN,3,All,38.92059916,22,0.060273973
5445,50,PULLMAN,4,All,28.78077208,15,0.04109589
5446,62,WEST ELSDON,6,All,39.1008226,22,0.060273973
5447,37,FULLER PARK,1,All,35.47668352,22,0.060273973
5448,72,BEVERLY,13,All,31.4487908,94,0.257534247
5449,51,SOUTH DEERING,1,All,54.08650096,12,0.032876712
5450,37,FULLER PARK,0,All,18.63910023,36,0.098630137
5451,67,WEST ENGLEWOOD,0,All,15.01979672,28,0.076712329
5452,65,WEST LAWN,19,All,27.23856275,25,0.068493151
5453,40,WASHINGTON PARK,3,All,27.67348579,13,0.035616438
5454,52,EAST SIDE,16,All,31.12978121,31,0.084931507
5455,67,WEST ENGLEWOOD,19,All,17.22324562,74,0.202739726
5456,54,RIVERDALE,2,All,79.61577157,5,0.01369863
5457,74,MOUNT GREENWOOD,0,All,39.59266272,4,0.010958904
5458,26,WEST GARFIELD PARK,5,All,12.79162571,29,0.079452055
5459,63,GAGE PARK,10,All,18.13331026,55,0.150684932
5460,9,EDISON PARK,4,All,34.48855408,15,0.04109589
5461,64,CLEARING,4,All,44.4104186,31,0.084931507
5462,45,AVALON PARK,22,All,35.6050516,21,0.057534247
5463,59,MCKINLEY PARK,4,All,56.57608809,17,0.046575342
5464,61,NEW CITY,3,All,30.19558078,15,0.04109589
5465,58,BRIGHTON PARK,20,All,26.76009994,35,0.095890411
5466,45,AVALON PARK,5,All,39.38346046,111,0.304109589
5467,74,MOUNT GREENWOOD,12,All,43.05048817,13,0.035616438
5468,52,EAST SIDE,21,All,11.66096474,18,0.049315068
5469,73,WASHINGTON HEIGHTS,3,All,41.57199506,46,0.126027397
5470,53,WEST PULLMAN,0,All,30.84024402,21,0.057534247
5471,62,WEST ELSDON,5,All,33.44826036,15,0.04109589
5472,52,EAST SIDE,0,All,45.30730865,6,0.016438356
5473,62,WEST ELSDON,3,All,33.52814788,16,0.043835616
5474,46,SOUTH CHICAGO,0,All,15.26454785,23,0.063013699
5475,72,BEVERLY,16,All,26.88888531,59,0.161643836
5476,26,WEST GARFIELD PARK,4,All,2.488729565,14,0.038356164
5477,63,GAGE PARK,4,All,62.75541176,7,0.019178082
5478,72,BEVERLY,5,All,46.29642988,11,0.030136986
5479,9,EDISON PARK,14,All,25.14548553,49,0.134246575
5480,52,EAST SIDE,15,All,38.56169795,22,0.060273973
5481,9,EDISON PARK,7,All,24.88356852,16,0.043835616
5482,65,WEST LAWN,5,All,35.46618512,10,0.02739726
5483,50,PULLMAN,19,All,12.20984871,32,0.087671233
5484,70,ASHBURN,3,All,37.06619539,17,0.046575342
5485,55,HEGEWISCH,6,All,43.0522268,5,0.01369863
5486,66,CHICAGO LAWN,2,All,34.36016272,14,0.038356164
5487,64,CLEARING,17,All,26.4745198,33,0.090410959
5488,66,CHICAGO LAWN,4,All,37.88796904,13,0.035616438
5489,55,HEGEWISCH,4,All,45.78857665,3,0.008219178
5490,48,CALUMET HEIGHTS,23,All,37.06112282,21,0.057534247
5491,64,CLEARING,1,All,32.40963666,15,0.04109589
5492,70,ASHBURN,1,All,50.65565529,9,0.024657534
5493,55,HEGEWISCH,14,All,44.47504634,24,0.065753425
5494,63,GAGE PARK,20,All,24.15833673,19,0.052054795
5495,54,RIVERDALE,12,All,56.61665825,30,0.082191781
5496,64,CLEARING,2,All,42.86922877,15,0.04109589
5497,67,WEST ENGLEWOOD,3,All,38.24010349,10,0.02739726
5498,18,MONTCLARE,18,All,19.38738864,37,0.101369863
