S/N,pickup_community_area,pickup_ca,dropoff_community_area,dropoff_ca,time_indicator,cal_day_desc,avg_trips,total_trips,average_time,average_km,average_fare
31876,38,GRAND BOULEVARD,36,OAKLAND,Lunch Period,Weekend/Holidays,0.24137931,28,7.489285714,1.541575,7.526785714
4870,77,EDGEWATER,77,EDGEWATER,Night,Weekdays,45.12068966,5234,7.489151064,1.332987104,8.330758502
13472,47,BURNSIDE,48,CALUMET HEIGHTS,Night,Weekdays,0.00862069,1,7.483333333,4.0411,9.25
24623,45,AVALON PARK,47,BURNSIDE,AM Period,Weekdays,0.060344828,7,7.476190476,2.0723,7.5
16415,29,NORTH LAWNDALE,26,WEST GARFIELD PARK,Lunch Period,Weekend/Holidays,0.017241379,2,7.475,2.4311,7.5
31139,12,FOREST GLEN,11,JEFFERSON PARK,PM Period,Weekend/Holidays,0.189655172,22,7.468181818,1.65025,9.606818182
14242,38,GRAND BOULEVARD,31,LOWER WEST SIDE,AM Period,Weekend/Holidays,0.017241379,2,7.466666667,5.957,11.875
19463,66,CHICAGO LAWN,65,WEST LAWN,AM Period,Weekend/Holidays,0.025862069,3,7.466666667,3.804966667,9.083333333
3086,9,EDISON PARK,10,NORWOOD PARK,PM Period,Weekdays,0.310344828,36,7.466203704,2.025022222,7.631944444
2364,40,WASHINGTON PARK,40,WASHINGTON PARK,Lunch Period,Weekend/Holidays,0.396551724,46,7.464855072,2.06605,8.35326087
28054,52,EAST SIDE,52,EAST SIDE,Night,Weekdays,0.103448276,12,7.463888889,0.693641667,9
123,4,LINCOLN SQUARE,4,LINCOLN SQUARE,Night,Weekdays,21.28448276,2469,7.461502633,1.266787647,8.054110976
2097,22,LOGAN SQUARE,21,AVONDALE,Night,Weekend/Holidays,4.129310345,479,7.455427975,2.498592276,9.387599165
23760,19,BELMONT CRAGIN,18,MONTCLARE,Night,Weekend/Holidays,0.051724138,6,7.452777778,1.169933333,13.8
23947,37,FULLER PARK,69,GREATER GRAND CROSSING,AM Period,Weekend/Holidays,0.051724138,6,7.444444444,5.4257,11.625
24561,19,BELMONT CRAGIN,18,MONTCLARE,AM Period,Weekend/Holidays,0.060344828,7,7.442857143,2.3092,7.642857143
29291,9,EDISON PARK,9,EDISON PARK,Night,Weekend/Holidays,0.129310345,15,7.435555556,0.667613333,23.72333333
913,34,ARMOUR SQUARE,35,DOUGLAS,PM Period,Weekend/Holidays,0.370689655,43,7.428682171,2.565516279,8.535116279
30147,20,HERMOSA,21,AVONDALE,Lunch Period,Weekdays,0.155172414,18,7.419444444,1.285316667,11.77777778
8303,57,ARCHER HEIGHTS,31,LOWER WEST SIDE,Night,Weekend/Holidays,0.00862069,1,7.416666667,8.8389,15.5
10127,45,AVALON PARK,51,SOUTH DEERING,AM Period,Weekend/Holidays,0.00862069,1,7.416666667,6.1824,12.25
23641,29,NORTH LAWNDALE,27,EAST GARFIELD PARK,Night,Weekdays,0.051724138,6,7.411111111,2.14935,8.791666667
7012,19,BELMONT CRAGIN,15,PORTAGE PARK,Night,Weekdays,0.655172414,76,7.407236842,1.945769737,7.972368421
5845,34,ARMOUR SQUARE,60,BRIDGEPORT,PM Period,Weekend/Holidays,0.5,58,7.405747126,1.980577586,8.746551724
28742,29,NORTH LAWNDALE,27,EAST GARFIELD PARK,Night,Weekend/Holidays,0.120689655,14,7.401190476,2.71055,17.12571429
30049,40,WASHINGTON PARK,38,GRAND BOULEVARD,Lunch Period,Weekend/Holidays,0.155172414,18,7.39537037,1.898905556,7.111111111
17460,58,BRIGHTON PARK,30,SOUTH LAWNDALE,PM Period,Weekend/Holidays,0.025862069,3,7.394444444,8.479333333,22.1
3164,46,SOUTH CHICAGO,43,SOUTH SHORE,AM Period,Weekend/Holidays,0.327586207,38,7.390350877,2.014194737,8.922368421
4376,59,MCKINLEY PARK,59,MCKINLEY PARK,AM Period,Weekdays,74.6637931,8661,7.389327637,0.438246796,6.094319363
4168,2,WEST RIDGE,2,WEST RIDGE,Lunch Period,Weekdays,33.5862069,3896,7.384907598,1.337713296,8.156018994
21322,54,RIVERDALE,51,SOUTH DEERING,Lunch Period,Weekend/Holidays,0.034482759,4,7.379166667,7.04375,13.25
1984,15,PORTAGE PARK,19,BELMONT CRAGIN,Night,Weekdays,1.689655172,196,7.37797619,1.719825,7.964540816
13662,61,NEW CITY,73,WASHINGTON HEIGHTS,AM Period,Weekend/Holidays,0.017241379,2,7.366666667,12.3809,24
15987,66,CHICAGO LAWN,58,BRIGHTON PARK,Night,Weekdays,0.017241379,2,7.366666667,3.8801,9
21475,26,WEST GARFIELD PARK,23,HUMBOLDT PARK,Lunch Period,Weekend/Holidays,0.043103448,5,7.366666667,2.91732,7.75
31932,19,BELMONT CRAGIN,20,HERMOSA,Night,Weekend/Holidays,0.24137931,28,7.364285714,2.3299,8.607142857
4756,6,LAKE VIEW,7,LINCOLN PARK,AM Period,Weekend/Holidays,17.29310345,2006,7.364190761,2.221767896,8.706674975
7538,36,OAKLAND,39,KENWOOD,AM Period,Weekdays,0.310344828,36,7.363425926,3.069733333,8.8125
464,16,IRVING PARK,14,ALBANY PARK,Night,Weekdays,10.81034483,1254,7.362440191,2.033709888,7.681036683
5229,33,NEAR SOUTH SIDE,34,ARMOUR SQUARE,Lunch Period,Weekend/Holidays,5.853448276,679,7.3619784,1.894559794,9.236023564
18288,62,WEST ELSDON,63,GAGE PARK,AM Period,Weekdays,0.025862069,3,7.355555556,2.635033333,7.333333333
19725,31,LOWER WEST SIDE,37,FULLER PARK,PM Period,Weekdays,0.034482759,4,7.354166667,4.423475,11.8125
23639,68,ENGLEWOOD,67,WEST ENGLEWOOD,Night,Weekdays,0.051724138,6,7.35,1.588533333,8.166666667
1870,46,SOUTH CHICAGO,46,SOUTH CHICAGO,AM Period,Weekdays,1.594827586,185,7.345225225,0.736422703,7.628378378
31140,40,WASHINGTON PARK,38,GRAND BOULEVARD,PM Period,Weekend/Holidays,0.189655172,22,7.339393939,2.892877273,8.431818182
28138,29,NORTH LAWNDALE,30,SOUTH LAWNDALE,Lunch Period,Weekend/Holidays,0.103448276,12,7.338888889,1.471808333,6.916666667
25447,68,ENGLEWOOD,40,WASHINGTON PARK,Night,Weekdays,0.068965517,8,7.3375,2.8235375,7.8125
28032,60,BRIDGEPORT,59,MCKINLEY PARK,Lunch Period,Weekend/Holidays,0.103448276,12,7.336111111,1.495958333,8.25
12624,31,LOWER WEST SIDE,42,WOODLAWN,Night,Weekend/Holidays,0.00862069,1,7.333333333,6.5527,12.5
20551,36,OAKLAND,31,LOWER WEST SIDE,Lunch Period,Weekdays,0.034482759,4,7.333333333,3.521875,10.5
23574,72,BEVERLY,73,WASHINGTON HEIGHTS,AM Period,Weekend/Holidays,0.051724138,6,7.333333333,3.064366667,8.083333333
19431,64,CLEARING,70,ASHBURN,Night,Weekdays,0.025862069,3,7.333333333,2.683333333,9.333333333
18296,59,MCKINLEY PARK,58,BRIGHTON PARK,Night,Weekend/Holidays,0.025862069,3,7.333333333,2.415,7.416666667
18435,37,FULLER PARK,39,KENWOOD,Night,Weekdays,0.025862069,3,7.333333333,0.805,7.666666667
5183,8,NEAR NORTH SIDE,8,NEAR NORTH SIDE,PM Period,Weekend/Holidays,1645.637931,190894,7.330144565,1.268960161,8.36662179
823,1,ROGERS PARK,1,ROGERS PARK,Night,Weekdays,32.55172414,3776,7.321579273,1.595554343,8.13404661
6178,34,ARMOUR SQUARE,33,NEAR SOUTH SIDE,AM Period,Weekend/Holidays,0.827586207,96,7.319618056,6.271117708,10.03729167
31347,20,HERMOSA,15,PORTAGE PARK,Night,Weekdays,0.206896552,24,7.31875,2.6746125,8.520833333
16606,50,PULLMAN,69,GREATER GRAND CROSSING,Night,Weekend/Holidays,0.017241379,2,7.316666667,6.7942,13
23527,49,ROSELAND,73,WASHINGTON HEIGHTS,Night,Weekend/Holidays,0.051724138,6,7.316666667,2.082266667,6.5
4683,22,LOGAN SQUARE,24,WEST TOWN,Night,Weekend/Holidays,23.45689655,2721,7.316146025,2.402657258,9.872594634
3961,2,WEST RIDGE,2,WEST RIDGE,Lunch Period,Weekend/Holidays,9.094827586,1055,7.315197472,1.390963697,7.379526066
1574,5,NORTH CENTER,5,NORTH CENTER,PM Period,Weekdays,13.3362069,1547,7.314716656,1.475111765,9.564589528
5048,16,IRVING PARK,21,AVONDALE,AM Period,Weekdays,2.870689655,333,7.311461461,1.627598799,7.366366366
22356,69,GREATER GRAND CROSSING,37,FULLER PARK,Lunch Period,Weekend/Holidays,0.043103448,5,7.3,5.9409,11.95
2845,19,BELMONT CRAGIN,19,BELMONT CRAGIN,AM Period,Weekend/Holidays,1.594827586,185,7.295675676,1.466927568,8.745135135
4990,24,WEST TOWN,24,WEST TOWN,PM Period,Weekend/Holidays,24.95689655,2895,7.293149108,2.078768601,9.403264249
22816,69,GREATER GRAND CROSSING,40,WASHINGTON PARK,AM Period,Weekend/Holidays,0.043103448,5,7.29,3.15238,8.2
785,23,HUMBOLDT PARK,23,HUMBOLDT PARK,Night,Weekend/Holidays,1.681034483,195,7.287008547,1.560131282,9.202974359
1791,28,NEAR WEST SIDE,32,LOOP,AM Period,Weekend/Holidays,94.36206897,10946,7.284510323,1.617117477,8.341186735
21030,52,EAST SIDE,51,SOUTH DEERING,AM Period,Weekdays,0.034482759,4,7.283333333,3.119375,8
926,59,MCKINLEY PARK,59,MCKINLEY PARK,PM Period,Weekdays,11.87068966,1377,7.279218107,1.087457371,12.29434277
3019,73,WASHINGTON HEIGHTS,71,AUBURN GRESHAM,AM Period,Weekdays,0.431034483,50,7.269666667,0.644,5
3608,75,MORGAN PARK,75,MORGAN PARK,Lunch Period,Weekend/Holidays,0.525862069,61,7.267213115,0.479568852,6.983606557
17965,47,BURNSIDE,51,SOUTH DEERING,AM Period,Weekend/Holidays,0.025862069,3,7.266666667,3.917666667,9.5
29692,61,NEW CITY,35,DOUGLAS,AM Period,Weekend/Holidays,0.137931034,16,7.266666667,2.0909875,8.359375
29145,43,SOUTH SHORE,46,SOUTH CHICAGO,AM Period,Weekend/Holidays,0.129310345,15,7.26,1.482273333,6.633333333
3255,13,NORTH PARK,12,FOREST GLEN,Lunch Period,Weekdays,0.689655172,80,7.249791667,2.45504875,7.82475
31006,25,AUSTIN,19,BELMONT CRAGIN,Night,Weekdays,0.189655172,22,7.246969697,2.039577273,9.485909091
4858,73,WASHINGTON HEIGHTS,49,ROSELAND,AM Period,Weekdays,0.603448276,70,7.242857143,1.27742,7.053714286
4133,33,NEAR SOUTH SIDE,33,NEAR SOUTH SIDE,Lunch Period,Weekend/Holidays,36.68965517,4256,7.236673716,1.772762829,10.30085996
16710,61,NEW CITY,63,GAGE PARK,Night,Weekdays,0.017241379,2,7.233333333,4.00085,9.25
1781,35,DOUGLAS,38,GRAND BOULEVARD,Lunch Period,Weekend/Holidays,1.051724138,122,7.228278689,1.953510656,7.785
29987,31,LOWER WEST SIDE,60,BRIDGEPORT,AM Period,Weekend/Holidays,0.146551724,17,7.22745098,1.869494118,8.720588235
22112,58,BRIGHTON PARK,60,BRIDGEPORT,AM Period,Weekend/Holidays,0.043103448,5,7.226666667,4.29548,9.87
905,33,NEAR SOUTH SIDE,34,ARMOUR SQUARE,Lunch Period,Weekdays,9.74137931,1130,7.225575221,1.910443097,9.26539823
27475,67,WEST ENGLEWOOD,68,ENGLEWOOD,Night,Weekend/Holidays,0.094827586,11,7.224242424,3.136572727,8.090909091
27082,75,MORGAN PARK,73,WASHINGTON HEIGHTS,PM Period,Weekend/Holidays,0.086206897,10,7.223333333,1.80481,7.1
1107,38,GRAND BOULEVARD,40,WASHINGTON PARK,PM Period,Weekend/Holidays,0.224137931,26,7.222435897,2.1896,7.740384615
29524,18,MONTCLARE,17,DUNNING,AM Period,Weekdays,0.137931034,16,7.217708333,2.16243125,7.5
31611,46,SOUTH CHICAGO,45,AVALON PARK,AM Period,Weekdays,0.215517241,25,7.217333333,0.459816,4.78
30244,46,SOUTH CHICAGO,48,CALUMET HEIGHTS,AM Period,Weekend/Holidays,0.155172414,18,7.212037037,2.319294444,9.138888889
778,5,NORTH CENTER,4,LINCOLN SQUARE,Night,Weekend/Holidays,2.534482759,294,7.203344671,2.027888095,8.879183673
10028,45,AVALON PARK,51,SOUTH DEERING,Night,Weekend/Holidays,0.00862069,1,7.2,3.542,8.75
18731,25,AUSTIN,20,HERMOSA,Night,Weekend/Holidays,0.025862069,3,7.2,2.098366667,9.166666667
6621,41,HYDE PARK,39,KENWOOD,AM Period,Weekend/Holidays,0.844827586,98,7.2,1.230992857,7.948469388
2635,11,JEFFERSON PARK,12,FOREST GLEN,Night,Weekend/Holidays,0.74137931,86,7.196899225,2.891260465,9.15872093
500,35,DOUGLAS,34,ARMOUR SQUARE,AM Period,Weekdays,0.594827586,69,7.194202899,2.138733333,8.261594203
22162,63,GAGE PARK,67,WEST ENGLEWOOD,Night,Weekdays,0.043103448,5,7.186666667,0.5474,8.15
2335,11,JEFFERSON PARK,11,JEFFERSON PARK,AM Period,Weekend/Holidays,2.75,319,7.17800418,3.205716928,10.09554859
18754,63,GAGE PARK,66,CHICAGO LAWN,Night,Weekend/Holidays,0.025862069,3,7.177777778,3.756666667,9.916666667
3959,32,LOOP,28,NEAR WEST SIDE,Night,Weekdays,549.6896552,63764,7.176621343,1.637815449,9.027269306
1537,51,SOUTH DEERING,51,SOUTH DEERING,Lunch Period,Weekdays,1.870689655,217,7.175576037,1.215735484,7.829170507
22772,47,BURNSIDE,44,CHATHAM,Lunch Period,Weekend/Holidays,0.043103448,5,7.17,0.81466,4.75
22604,50,PULLMAN,51,SOUTH DEERING,Night,Weekdays,0.043103448,5,7.17,0.74704,28.5
4123,14,ALBANY PARK,14,ALBANY PARK,Lunch Period,Weekend/Holidays,2.439655172,283,7.168021201,3.366777385,32.03102473
10301,40,WASHINGTON PARK,60,BRIDGEPORT,PM Period,Weekend/Holidays,0.00862069,1,7.166666667,8.4203,15
29941,40,WASHINGTON PARK,69,GREATER GRAND CROSSING,AM Period,Weekdays,0.146551724,17,7.161764706,2.566529412,8.338235294
20932,61,NEW CITY,34,ARMOUR SQUARE,AM Period,Weekend/Holidays,0.034482759,4,7.158333333,4.77365,10.25
26106,69,GREATER GRAND CROSSING,68,ENGLEWOOD,AM Period,Weekend/Holidays,0.077586207,9,7.157407407,2.282622222,7.944444444
3948,6,LAKE VIEW,3,UPTOWN,AM Period,Weekend/Holidays,19.43965517,2255,7.147886179,2.172321951,8.824230599
1102,42,WOODLAWN,42,WOODLAWN,Night,Weekdays,1.362068966,158,7.143248945,0.970483544,8.465822785
21704,36,OAKLAND,34,ARMOUR SQUARE,AM Period,Weekdays,0.043103448,5,7.14,3.40676,8.6
8625,57,ARCHER HEIGHTS,34,ARMOUR SQUARE,PM Period,Weekdays,0.00862069,1,7.133333333,10.304,17.5
14039,60,BRIDGEPORT,37,FULLER PARK,Night,Weekend/Holidays,0.017241379,2,7.133333333,2.74505,11
30590,9,EDISON PARK,10,NORWOOD PARK,AM Period,Weekdays,0.172413793,20,7.133333333,2.365895,7.7625
1911,69,GREATER GRAND CROSSING,44,CHATHAM,AM Period,Weekend/Holidays,0.422413793,49,7.126190476,2.327928571,7.403061224
450,3,UPTOWN,3,UPTOWN,Lunch Period,Weekdays,57.64655172,6687,7.123376203,1.302214805,7.276823688
2111,11,JEFFERSON PARK,15,PORTAGE PARK,Night,Weekend/Holidays,5.939655172,689,7.116134494,2.019206386,7.580986938
15917,10,NORWOOD PARK,21,AVONDALE,AM Period,Weekend/Holidays,0.017241379,2,7.108333333,4.347,17.625
2858,30,SOUTH LAWNDALE,30,SOUTH LAWNDALE,PM Period,Weekend/Holidays,0.448275862,52,7.106730769,2.162353846,9.237884615
6316,11,JEFFERSON PARK,12,FOREST GLEN,AM Period,Weekend/Holidays,0.577586207,67,7.105721393,2.98330597,9.461492537
6177,34,ARMOUR SQUARE,33,NEAR SOUTH SIDE,Lunch Period,Weekend/Holidays,1.060344828,123,7.105420054,2.110670732,9.898780488
3898,28,NEAR WEST SIDE,28,NEAR WEST SIDE,PM Period,Weekdays,870.1810345,100941,7.097532387,1.430111158,8.70550589
6782,11,JEFFERSON PARK,15,PORTAGE PARK,AM Period,Weekend/Holidays,1.465517241,170,7.095,2.195850588,7.744117647
6158,46,SOUTH CHICAGO,43,SOUTH SHORE,Night,Weekdays,0.422413793,49,7.081632653,2.815528571,7.857142857
23069,34,ARMOUR SQUARE,38,GRAND BOULEVARD,Lunch Period,Weekend/Holidays,0.051724138,6,7.080555556,1.73075,7.875
21539,59,MCKINLEY PARK,31,LOWER WEST SIDE,Lunch Period,Weekend/Holidays,0.043103448,5,7.08,1.89658,8.7
5575,11,JEFFERSON PARK,10,NORWOOD PARK,Night,Weekend/Holidays,2.784482759,323,7.079618163,2.732813003,9.163839009
24151,18,MONTCLARE,19,BELMONT CRAGIN,AM Period,Weekend/Holidays,0.060344828,7,7.078571429,1.5479,8.285714286
1678,34,ARMOUR SQUARE,35,DOUGLAS,Night,Weekdays,0.629310345,73,7.070776256,1.858778082,8.169315068
5917,38,GRAND BOULEVARD,39,KENWOOD,AM Period,Weekend/Holidays,0.327586207,38,7.06622807,2.037497368,7.952631579
4318,33,NEAR SOUTH SIDE,33,NEAR SOUTH SIDE,PM Period,Weekend/Holidays,74.68103448,8663,7.064282966,1.637931075,11.66807457
3399,69,GREATER GRAND CROSSING,69,GREATER GRAND CROSSING,Lunch Period,Weekend/Holidays,0.913793103,106,7.058647799,1.862132075,20.23113208
28704,72,BEVERLY,73,WASHINGTON HEIGHTS,PM Period,Weekdays,0.120689655,14,7.058333333,2.12175,7.089285714
1773,41,HYDE PARK,39,KENWOOD,AM Period,Weekdays,1.974137931,229,7.052183406,1.950841921,7.681528384
26325,30,SOUTH LAWNDALE,29,NORTH LAWNDALE,Night,Weekend/Holidays,0.077586207,9,7.051851852,2.014288889,7.388888889
1837,14,ALBANY PARK,16,IRVING PARK,Night,Weekend/Holidays,6.310344828,732,7.049772313,1.729958197,7.196967213
30104,38,GRAND BOULEVARD,40,WASHINGTON PARK,Night,Weekdays,0.155172414,18,7.042592593,1.570644444,7.819444444
16301,57,ARCHER HEIGHTS,60,BRIDGEPORT,Night,Weekend/Holidays,0.017241379,2,7.041666667,0,32.25
29679,60,BRIDGEPORT,35,DOUGLAS,Night,Weekdays,0.137931034,16,7.038541667,2.09601875,7.75
1538,51,SOUTH DEERING,51,SOUTH DEERING,AM Period,Weekdays,2.387931034,277,7.034717208,0.79610722,5.591480144
1117,49,ROSELAND,49,ROSELAND,AM Period,Weekend/Holidays,0.629310345,73,7.033789954,2.492191781,7.871232877
2664,35,DOUGLAS,36,OAKLAND,Lunch Period,Weekdays,0.913793103,106,7.033176101,2.009462264,7.285377358
1489,19,BELMONT CRAGIN,19,BELMONT CRAGIN,AM Period,Weekdays,3.189655172,370,7.03009009,3.372514865,8.669351351
4574,38,GRAND BOULEVARD,40,WASHINGTON PARK,AM Period,Weekdays,0.293103448,34,7.028921569,1.94005,6.588235294
15577,25,AUSTIN,18,MONTCLARE,AM Period,Weekend/Holidays,0.017241379,2,7.025,1.0465,6.875
550,16,IRVING PARK,16,IRVING PARK,Night,Weekdays,28.89655172,3352,7.023488465,1.600369779,8.181837709
5334,25,AUSTIN,25,AUSTIN,Lunch Period,Weekend/Holidays,1.646551724,191,7.021989529,1.402301571,7.766858639
5644,34,ARMOUR SQUARE,60,BRIDGEPORT,PM Period,Weekdays,0.939655172,109,7.018960245,1.784145872,7.756422018
21200,68,ENGLEWOOD,34,ARMOUR SQUARE,Night,Weekend/Holidays,0.034482759,4,7.016666667,5.7799,14.1875
22467,9,EDISON PARK,10,NORWOOD PARK,Night,Weekdays,0.043103448,5,7.016666667,2.01572,8.4
6042,40,WASHINGTON PARK,40,WASHINGTON PARK,PM Period,Weekdays,1.370689655,159,7.012683438,1.160718868,7.300314465
31601,13,NORTH PARK,12,FOREST GLEN,Lunch Period,Weekend/Holidays,0.215517241,25,7.012,2.091712,7.63
583,3,UPTOWN,3,UPTOWN,AM Period,Weekdays,74.37068966,8627,7.009901086,1.720621015,7.656354469
29891,51,SOUTH DEERING,50,PULLMAN,AM Period,Weekdays,0.146551724,17,7.006862745,1.648829412,7.709411765
31248,54,RIVERDALE,53,WEST PULLMAN,AM Period,Weekdays,0.198275862,23,7.004347826,0.7686,6.483478261
12653,40,WASHINGTON PARK,34,ARMOUR SQUARE,Night,Weekend/Holidays,0.00862069,1,7,8.533,15.25
12356,61,NEW CITY,35,DOUGLAS,Night,Weekend/Holidays,0.00862069,1,7,4.83,10.25
7996,9,EDISON PARK,10,NORWOOD PARK,AM Period,Weekend/Holidays,0.00862069,1,7,3.381,118.75
14311,10,NORWOOD PARK,9,EDISON PARK,PM Period,Weekend/Holidays,0.017241379,2,7,3.381,8.375
9035,57,ARCHER HEIGHTS,30,SOUTH LAWNDALE,PM Period,Weekdays,0.00862069,1,7,3.059,8.25
9011,57,ARCHER HEIGHTS,63,GAGE PARK,Lunch Period,Weekend/Holidays,0.00862069,1,7,2.898,10
8657,36,OAKLAND,60,BRIDGEPORT,AM Period,Weekend/Holidays,0.00862069,1,7,2.898,8
13019,59,MCKINLEY PARK,6,LAKE VIEW,Lunch Period,Weekend/Holidays,0.00862069,1,7,1.449,6
7811,59,MCKINLEY PARK,13,NORTH PARK,PM Period,Weekdays,0.00862069,1,7,1.288,6
19320,57,ARCHER HEIGHTS,62,WEST ELSDON,Night,Weekdays,0.025862069,3,7,0.590333333,8.416666667
7995,54,RIVERDALE,53,WEST PULLMAN,PM Period,Weekdays,0.00862069,1,7,0,24.31
9150,53,WEST PULLMAN,55,HEGEWISCH,AM Period,Weekdays,0.00862069,1,7,0,24.31
10465,55,HEGEWISCH,48,CALUMET HEIGHTS,AM Period,Weekend/Holidays,0.00862069,1,7,0,16.5
10707,37,FULLER PARK,60,BRIDGEPORT,Night,Weekdays,0.00862069,1,7,0,11
12103,69,GREATER GRAND CROSSING,47,BURNSIDE,Night,Weekdays,0.00862069,1,7,0,9
10257,58,BRIGHTON PARK,61,NEW CITY,PM Period,Weekend/Holidays,0.00862069,1,7,0,8
11943,63,GAGE PARK,62,WEST ELSDON,Night,Weekend/Holidays,0.00862069,1,7,0,7.25
15667,51,SOUTH DEERING,54,RIVERDALE,Lunch Period,Weekdays,0.017241379,2,7,0,4.75
7885,57,ARCHER HEIGHTS,59,MCKINLEY PARK,Lunch Period,Weekend/Holidays,0.00862069,1,7,0,3.25
31206,50,PULLMAN,51,SOUTH DEERING,Lunch Period,Weekdays,0.198275862,23,6.994202899,2.0538,7.423913043
1774,41,HYDE PARK,39,KENWOOD,PM Period,Weekend/Holidays,1.715517241,199,6.992713568,1.422301508,47.12236181
715,42,WOODLAWN,42,WOODLAWN,AM Period,Weekend/Holidays,0.818965517,95,6.99,1.301727368,9.018947368
2081,1,ROGERS PARK,1,ROGERS PARK,AM Period,Weekend/Holidays,13.09482759,1519,6.98671275,1.624711521,7.832060566
1099,48,CALUMET HEIGHTS,48,CALUMET HEIGHTS,Lunch Period,Weekdays,1.025862069,119,6.983613445,0.660911765,6.528487395
5764,49,ROSELAND,49,ROSELAND,Night,Weekdays,0.836206897,97,6.980068729,0.755206186,5.939484536
847,21,AVONDALE,22,LOGAN SQUARE,Night,Weekdays,2.75862069,320,6.978385417,1.916805625,8.58809375
28923,18,MONTCLARE,18,MONTCLARE,PM Period,Weekend/Holidays,0.120689655,14,6.975,1.4651,11.89285714
6101,22,LOGAN SQUARE,21,AVONDALE,AM Period,Weekend/Holidays,1.017241379,118,6.969915254,2.506005932,9.581525424
29276,10,NORWOOD PARK,9,EDISON PARK,Night,Weekdays,0.129310345,15,6.967777778,1.83218,8.830666667
5557,5,NORTH CENTER,16,IRVING PARK,AM Period,Weekend/Holidays,1.00862069,117,6.961823362,2.193865812,8.91025641
1251,12,FOREST GLEN,13,NORTH PARK,Lunch Period,Weekdays,0.551724138,64,6.95703125,2.359404687,7.75484375
5302,41,HYDE PARK,39,KENWOOD,Night,Weekend/Holidays,0.534482759,62,6.95672043,1.909667742,8.471774194
12327,54,RIVERDALE,51,SOUTH DEERING,Night,Weekend/Holidays,0.00862069,1,6.95,4.8461,10
30503,61,NEW CITY,37,FULLER PARK,AM Period,Weekdays,0.163793103,19,6.949122807,1.760831579,8.039473684
3684,18,MONTCLARE,18,MONTCLARE,Lunch Period,Weekdays,0.275862069,32,6.946354167,1.50031875,10.43
6692,39,KENWOOD,36,OAKLAND,Lunch Period,Weekdays,0.5,58,6.946264368,2.281758621,7.719827586
27176,69,GREATER GRAND CROSSING,68,ENGLEWOOD,Lunch Period,Weekend/Holidays,0.086206897,10,6.943333333,2.42466,8.55
30762,60,BRIDGEPORT,31,LOWER WEST SIDE,Lunch Period,Weekdays,0.181034483,21,6.942063492,1.636833333,8.035714286
3815,20,HERMOSA,22,LOGAN SQUARE,Night,Weekend/Holidays,0.396551724,46,6.938405797,1.6541,8.038043478
12667,37,FULLER PARK,51,SOUTH DEERING,Night,Weekdays,0.00862069,1,6.933333333,13.3147,21.75
20014,12,FOREST GLEN,9,EDISON PARK,Lunch Period,Weekdays,0.034482759,4,6.933333333,3.256225,8.25
6808,31,LOWER WEST SIDE,60,BRIDGEPORT,Night,Weekdays,0.568965517,66,6.933333333,1.994448485,8.962121212
24776,68,ENGLEWOOD,71,AUBURN GRESHAM,Night,Weekend/Holidays,0.060344828,7,6.933333333,1.6721,6.821428571
17922,61,NEW CITY,58,BRIGHTON PARK,PM Period,Weekdays,0.025862069,3,6.933333333,0.880133333,4.75
25374,40,WASHINGTON PARK,37,FULLER PARK,PM Period,Weekdays,0.068965517,8,6.93125,1.9541375,7.3525
26321,40,WASHINGTON PARK,37,FULLER PARK,Lunch Period,Weekdays,0.077586207,9,6.927777778,2.3345,7.5
1617,47,BURNSIDE,44,CHATHAM,AM Period,Weekdays,0.405172414,47,6.926595745,1.412689362,5.58
20634,12,FOREST GLEN,13,NORTH PARK,AM Period,Weekend/Holidays,0.034482759,4,6.925,2.5277,8.4375
3389,28,NEAR WEST SIDE,28,NEAR WEST SIDE,Lunch Period,Weekend/Holidays,70.68965517,8200,6.911457317,1.647540488,8.886829268
722,35,DOUGLAS,35,DOUGLAS,PM Period,Weekdays,18.82758621,2184,6.909935897,0.922499038,11.22122253
4301,77,EDGEWATER,77,EDGEWATER,Night,Weekend/Holidays,29.06896552,3372,6.907404112,1.46001981,8.146648873
29642,26,WEST GARFIELD PARK,27,EAST GARFIELD PARK,AM Period,Weekdays,0.137931034,16,6.904166667,1.82433125,7.09375
5506,38,GRAND BOULEVARD,35,DOUGLAS,Lunch Period,Weekend/Holidays,0.827586207,96,6.902951389,1.921602083,30.5153125
10890,12,FOREST GLEN,32,LOOP,Night,Weekdays,0.00862069,1,6.9,1.8998,9
1423,68,ENGLEWOOD,69,GREATER GRAND CROSSING,Lunch Period,Weekdays,0.301724138,35,6.89952381,1.45176,6.253714286
695,11,JEFFERSON PARK,10,NORWOOD PARK,Night,Weekdays,5.586206897,648,6.894007202,2.823388426,9.332808642
31939,48,CALUMET HEIGHTS,46,SOUTH CHICAGO,AM Period,Weekend/Holidays,0.24137931,28,6.8875,1.17415,6.553571429
7752,54,RIVERDALE,50,PULLMAN,PM Period,Weekdays,0.00862069,1,6.883333333,5.957,12
3614,30,SOUTH LAWNDALE,30,SOUTH LAWNDALE,AM Period,Weekend/Holidays,0.353448276,41,6.87804878,2.304656098,10.38414634
107,28,NEAR WEST SIDE,28,NEAR WEST SIDE,PM Period,Weekend/Holidays,137.6465517,15967,6.876739525,1.574358571,9.009034258
5533,1,ROGERS PARK,77,EDGEWATER,Night,Weekend/Holidays,16.76724138,1945,6.874592973,1.833678252,8.11859126
